LOC,LAT,LON
Ybicuy,-33.7286088,-59.1570842
Nousa,,
Jérusalem,31.768319,35.21371
Vautour,46.751937,-65.216834
Ouragan,,
Ben-gali,-20.1743477,57.5047664
Lissel,-3.2232637,152.6335784
Lamperrière,,
Hérat,34.352865,62.2040287
Portbail,49.335659,-1.700023
Pointe,42.0450722,-87.6876969
Port-d’,28.068047,-80.557644
Château-Chinon,47.0569552,3.9244916
Cordillère,-25.2289491,-57.0111681
Berbera,10.4347941,45.0139904
Sainte,48.85542,2.344987
Linokana,,
Albanaise,46.2090219,6.1276097
Casse-cou,48.131661,-0.972472
Corinthe,37.9386365,22.9322383
San-Luis-Obispo,35.2827524,-120.6596156
Saint-Barnabé,48.137378,-2.702496
Se,60.128161,18.643501
Savorgnan,45.4440252,12.3241724
Madrilènes,,
Venlo,51.3703748,6.1724031
Senlis,49.205164,2.583212
Nou-veau-Mexique,34.5199402,-105.8700901
Mendoza,-32.8894587,-68.8458386
Puy-de,43.935743,-1.20684
Espérance,-33.8608027,121.8896205
Kouldja,-43.6602735,172.1927042
Bourgogne,47.0525047,4.3837215
Duquesne,40.437001,-79.9903168
Delhi,28.7040592,77.1024902
Andaman,11.7400867,92.6586401
Ili,43.916823,81.324136
Touat,43.499262,0.5757
Saint-Vaast,49.587369,-1.268371
Campan,43.017149,0.177098
Hérodote,,
Brahmapoutra,26.4821716,92.520091
Avranches,48.686843,-1.36166
Dives,26.7837232,-80.0353217
Effroyable,,
Baccarat,40.7608918,-73.9774011
Jersey,49.214439,-2.13125
Erymanthe,,
Toi,27.5426957,75.7502314
Québec,46.8138783,-71.2079809
Pierrefitte,48.967903,2.364077
Gendarmerie,34.0824505,-118.3892077
Cardwell,45.8599267,-111.9524875
Epernay,49.043411,3.956242
Tauris,51.5132865,-0.1884892
Polway,53.154025,16.732843
Bactriane,,
Mam-moth,37.648546,-118.972079
Eu-rope,54.5259614,15.2551187
Danemark,56.26392,9.501785
Grégoire,37.878579,-122.2686041
Atlas,33.839928,-84.382559
Dupeyra,43.7227454,7.1128247
Voici,,
Manitou,38.8597127,-104.9171989
Anjou,45.6159585,-73.5693509
Inengas,14.666569,121.042368
Oh,40.4172871,-82.907123
Romania,45.943161,24.96676
Joséphine,33.0612291,-96.3072028
Kokonoor,17.533822,81.1737824
Sarawack,1.5532783,110.3592127
Nicobar,7.083333,93.8
Vassy,48.852945,-0.676814
Banyuls,42.4812545,3.1295347
Saint-Éloy,48.361402,-4.122502
Suede,40.644557,-73.92343
East-River-Bridge,44.9191261,-62.5145055
Lille,50.62925,3.057256
Com-pagnie,40.7205173,-73.9981815
Douai,50.367874,3.080602
Sparouine,5.2718271,-54.2586293
Mexico,23.634501,-102.552784
Iturrasse,-32.4333305,-61.783329
Générosité,45.4078509,-74.134253
Joliet,41.525031,-88.0817251
Epsom,51.336036,-0.267382
Maltraitée,,
Muck-e-too,,
Bolor,12.199859,-16.403827
Mexicain,23.634501,-102.552784
Yolio,38.732968,-121.8072828
Pégu,17.3220711,96.4663286
Laos,19.85627,102.495496
Molapo,-26.259907,27.8619123
Ille,42.898847,1.214669
Ninive,36.229574,42.2362435
Schnebbekab,,
Dame,37.6879241,-122.4702079
Année,42.055422,-87.853395
Largato,-10.9140631,-37.6692901
Robinson,38.8159742,-77.3039085
Bir-ed-Jik,,
Taille,45.314255,-0.564175
Calvados,49.1213315,-0.4330578
Don,42.1313669,24.7638021
Touraine,47.3020954,0.6921741
Aran,40.6289439,46.9818522
Malheureuse,,
Veritas,38.0153251,-78.8363227
Kiakhta,50.3492922,106.4820081
Préault,,
Aie,47.6215818,-122.350849
Pitcairn,-24.3767537,-128.3242376
Massina,38.1938137,15.5540152
Vivi,40.7151911,-73.9974914
Glenelg,39.2592982,-76.9896261
Guéry,11.1219015,18.4276047
Hercule,,
Yokohama,35.4437078,139.6380256
Tibre,42.2170792,12.4176904
Hamoa,20.7190192,-155.9874916
Rembrandt,42.8255331,-95.1663837
Seille,49.1187542,6.1854282
Pomotou,,
Bonneville,40.7787454,-113.8352043
Ariège,42.9326292,1.443469
Maria,45.4167308,25.5366039
Lys,43.130494,-0.352532
Bagamoyo,-6.4456338,38.898941
Euphrate,35.2976728,42.6467308
Pérou,-9.189967,-75.015152
Livingstonia,-10.6028492,34.1058963
Volga,51.9343958,41.75655
Sénégambie,,
Pas-de,43.4673279,-80.5423686
Aussitôt,,
Marboré,42.6833333,0.0166667
Timor,-9.8627946,124.3310364
Téméraire,51.39265,0.5297948
Sésostris,30.0900124,31.3252803
Suger,43.4920072,-70.4537085
Chan-dernagor,22.8647723,88.36326
Notti,38.9002053,-77.0525491
Villa-Vicencia,4.1513822,-73.6376905
Puis,,
Ossone,,
Polynésie,-16.8395019,-148.3716902
Bois-le-Duc,51.6978162,5.3036748
Ashira,41.8939712,-87.6215093
Ta-ly,10.468815,103.7933719
Port-Vendres,42.518487,3.106592
Odessa,46.482526,30.7233095
Panthéon,48.8462218,2.3464138
Othain,17.4406093,78.3906209
Néouvielle,42.8,0.1
Pékin,39.904211,116.407395
Bala',52.909911,-3.601584
Puerta,-27.2276139,-66.9328155
Sandalwood,30.3093218,-81.5047772
Tanganyika,-6.2740118,27.9249002
Nyanza,-2.3496095,29.7512903
Pomègue,43.270796,5.299228
Franklin,35.9250637,-86.8688899
In,20.593684,78.96288
Arnay,24.8653897,71.8933808
Fontaine,-11.6653222,27.4847982
Corfou,39.6242621,19.9216777
Francklin,35.9250637,-86.8688899
Frédérique,46.1653895,6.1045978
Babylone,49.3986612,12.8627931
Etrek,37.4176309,54.6520031
Faire,17.9126693,121.4913182
Phénomènes,48.8314774,2.3791565
Soulou,9.25,1.283333
Louv,34.1162432,-118.357142
Baltique,58.487952,19.863281
Saint-Michel,48.636063,-1.511457
Résultat,,
Zériba,,
Satledj,30.5970986,74.8972861
Saimira,,
Madeleine,33.1636632,-96.6573679
Satan,48.1876567,20.3914052
Saire,-8.3096449,-35.6751446
Malpalu,49.4393978,1.0975811
Ces,41.2308559,-73.2042198
Vingt-cinq,-10.3887245,56.6184248
IndoChine,34.239121,-77.9067719
Georgestown,47.570088,-52.720733
Armagnac,44.824095,-0.427859
Boukhara,39.7680827,64.4555769
Rocs-Jaunes,,
Albères,42.666748,2.832302
Perche,39.0876963,-92.4208713
Déplorables,,
Majorque,39.6952629,3.0175712
Maître-Diable,,
Pays,44.337016,5.283167
Delle,47.50752,6.997808
Shakspeare,43.369623,-80.837023
Fernando,23.0612693,-82.3458429
Quiros,43.1550614,-5.9621106
Rochechouart,45.8249383,0.8213841
Papeiti,-17.7166667,-149.4833333
Aucun,42.973778,-0.19252
Hospitalier,,
Gomassie,,
Voroneje,51.6754966,39.2088823
Joie,40.7533144,-73.9848522
Chatou,48.896391,2.160098
Héas,42.75372,0.081355
Drapeau,48.121836,-66.287141
Houat,47.3887003,-2.9666011
Danube,46.3223413,19.1303297
Ernée,48.296902,-0.939978
Homs,34.7324273,36.7136959
Ossau,43.32475,-0.3811575
Kadjery,,
Amériques,46.8140713,-71.2066026
Narbonne,43.184277,3.003078
Fliki,36.7,4.36
Bouches-du-Rhône,43.5911679,5.3102505
Banyaluka,44.7721811,17.191
No,60.472024,8.468946
Aïe,47.6215818,-122.350849
Maniara,23.4770568,68.6260691
Pontianak,-0.0263303,109.3425039
Gournay,46.582834,1.731696
Queen-,43.7101404,-82.9319382
Su-blime,29.478852,-96.7974777
Zuyderzée,52.7041405,5.7549493
Kentai,49.8807299,19.2228003
Agly,42.767818,2.986943
Louis,42.36071,-83.290213
Mandchourie,48.8417976,2.3904424
Tapajos,-4.7822405,-56.6036093
Home,39.8675693,-104.8730088
Blavet,48.41165,-2.697471
Bechuana,,
Ma-laouen,,
Eure-et-Loir,48.5525242,1.1989814
Muséum,41.866261,-87.6169805
Sancta,51.6201305,-3.9641332
Mendana,-9.430082,159.9542273
De-marle,49.059828,6.154795
Séez,45.622935,6.800077
Saint-Denis,48.936181,2.357443
Bioné,45.6742267,10.3310392
Sud,2.7202832,11.7068294
Chino,34.0122346,-117.688944
Nou-velle-Calédonie,-20.904305,165.618042
Ashankolo,,
Oural,60.2784931,59.1619065
Servières,44.574408,3.404447
Pérouse,42.938004,12.6216211
Wo-gan,51.7121188,-4.6984203
Lozère,44.494203,3.5812692
Folie,49.2603,-0.970671
Tàmara,14.1899344,-87.3314264
Gaboon,,
Ulmo,48.4010822,9.9876076
Sirene,-31.1710573,150.8671163
Wimereux,50.769517,1.610207
Château,53.2854966,-6.1191711
Louvre,48.8606111,2.337644
Li,47.166,9.555373
Nazareth,32.699635,35.303546
Hobbema,52.834432,-113.447207
Bresche,,
Toulon,43.124228,5.928
Bockara,57.2615025,16.0663285
Andalousie,37.5442706,-4.7277528
Carte,49.9250143,-97.2052712
Cirey,47.395764,6.1326219
Sari,36.5658729,53.0586328
Bourou,11.3,-1.216667
Scutari,41.0189417,29.0576298
Alexandre,43.502576,-0.647344
Hopou,,
Scorff,47.9434245,-3.3124795
Parbleu,45.4932476,9.1949883
Lune,45.928578,2.139998
Paraît,,
Bidassoa,43.2538113,-1.626034
Azun,59.8979204,10.8180423
Maroni,40.8997839,-73.3515034
Harn-heim,,
Pays-Bas,52.132633,5.291266
Ornes,66.86878,13.7040873
Pyramide,51.3008822,3.6717238
Cher,,
Haute-Saône,47.7569806,6.1556282
Rille,47.449722,0.248232
Viaud,45.059138,-0.202896
Saône-et-Loire,46.5827512,4.486671
Red-,44.8807801,-91.9314909
Yang-tsé-Kiang,30.5146484,112.8688374
Bondervoët,,
Enfin,53.3883598,-6.1098907
Avantages,48.8271436,2.2708329
Limagne,44.808763,2.518891
Saint-Barthélemy,17.9,-62.833333
Los,9.4769,-13.7855
Gardhaïa,,
Saint-Jagut,48.625523,-3.650282
Geylan,,
Matinique,14.641528,-61.024174
In-Çalah,,
Saint-Sauveur,45.8940717,-74.157934
Mézières,46.5955273,6.7702883
Anglaise,59.337039,18.072964
Canche,-9.8646501,-38.9052848
Gorée,14.6678596,-17.3989282
Est-il,42.68867,23.3639
Scarborough,54.283113,-0.399752
Shoshung,,
Saint-Amand,49.041896,-0.964039
Ouvira,,
Cambay,22.3180817,72.6189845
Aruba,12.52111,-69.968338
Pasquino,41.8977283,12.4722975
Ay,49.053345,4.004499
Béthune,50.531036,2.63926
Nicholas,38.3307714,-80.7657804
Saint-Wast,39.9352727,-76.8540922
Couesnon,48.464233,-1.3099426
Ramah,35.1330889,-108.491741
Antoine,51.8751392,-8.4399268
Ogobai,,
Irraouady,20.7623388,96.1067718
Banca,43.126384,-1.373904
Saigon,10.8230989,106.6296638
Shtaura,51.5243013,-0.1690864
Cafre,49.3965612,-1.4894795
Mançanarez,,
Cauterets,42.889054,-0.114246
SAINT-MACLOU,49.364948,0.411093
Grows,27.8697543,-82.7606935
Claie,47.605852,-1.779695
Dimitri,39.2644923,-76.7657678
Mulhouse,47.750839,7.335888
Banda,25.4796224,80.3380213
Tambof,52.723598,41.4423062
Mycènes,37.7308631,22.7561327
Oloron,43.194413,-0.605292
Roumélie,,
Schœnhausen,52.583193,12.0384229
Supplice,46.73295,0.463862
Sullivan,39.599479,-88.6078392
Humboldt,42.7208047,-94.2152402
Charge,47.432341,1.030288
Yary,33.9685333,-117.680925
Sylphide,35.5182665,137.8500141
Pierre,44.3683156,-100.3509665
Mis-souri,37.9642529,-91.8318334
Carpentarie,-13.1840458,139.1321981
Ikoi,1.2884036,103.8373461
OEil-de-Lynx,46.8129899,-71.3262263
Nan-ling,24.9132921,113.0827312
Titi,2.999808,102.0782002
Greenwich,41.0262417,-73.6281964
Aure,47.6732885,-95.1205586
République,34.0641628,-118.3437448
Onitcha,6.1413122,6.8029489
Bosh,37.1038218,-76.4818207
Esculape,48.9482213,2.2083072
San-Joaquin,37.9175935,-121.1710389
Bissayas,11,123.5
Louis-Philippe,45.807805,3.423755
Stentor,5.8402501,-55.1419334
Guinard,44.525098,5.141808
Irrett,,
Illustres,,
Montlouis,47.388264,0.827383
Barolongs,,
Saïgon,10.8230989,106.6296638
Gorgona,2.9683333,-78.1844444
Sydney,-33.8688197,151.2092955
Sézanne,48.724195,3.722632
Goudjérate,,
Ghazni,33.5450587,68.4173972
Come,45.8080597,9.0851765
Ava,36.951999,-92.6604457
Sikoff,,
Personne,-29.1673006,-51.1902191
Alban,42.6525793,-73.7562317
Lahontan,39.2960077,-120.1514124
Ce,-5.4983977,-39.3206241
Joinville,-26.3044084,-48.8463832
Cance,44.4316699,0.572797
Mistress,36.5409665,139.8423899
Excursion,33.687862,-117.7155427
Gladiateur,,
Neste,29.748771,-95.457028
Monaco,43.7384176,7.4246158
Fa,29.7247811,-95.3426056
Pruth,46.8673293,27.4455639
Toura,11.2400973,2.3788939
XVIIIe,,
Grouin,48.7116239,-1.8445846
Nice,43.7101728,7.2619532
Orissa,20.9516658,85.0985236
Marine-Square,-34.417778,19.243347
Beda,47.1634194,21.7502785
Edessa,40.8016803,22.0439798
Nanking,32.060255,118.796877
Complice,,
Lourdes,43.091463,-0.045726
Jura,46.762475,5.6729159
Ardennes,49.7624642,4.6285053
Marly,49.059828,6.154795
Combat,44.590314,0.017243
Désirade,16.3208604,-61.0500466
Royaume-Uni,55.378051,-3.435973
Libre,49.924157,14.4806239
Albe,32.7929034,-95.6344036
Epps-burg,,
Bea-gle,42.5345684,-122.9253236
Première,40.7142571,-73.9616224
Bologne,44.494887,11.3426163
Marmite,,
Forez,45.5742653,3.6131526
Croisilles,50.199845,2.878478
Echer-rague,,
Illinois,40.6331249,-89.3985283
Sainte-Catherine,45.39582,-73.5657429
Brustad,42.261107,-83.735733
Ashantee,42.8970072,-77.7647254
Macbeth,,
Shintoo,36.438642,138.9671176
Briey,49.248466,5.936677
Mbisho,-32.849876,27.4409557
La-,34.0522342,-118.2436849
Liverdun,48.750161,6.062806
Rio-Bamba,-1.6635508,-78.654646
Bénarès,25.3176452,82.9739144
Gordon,34.4891699,-84.8567932
Amersfoort,52.1561113,5.3878266
Mosilokatsé,,
Maurice,-20.348404,57.552152
Olanga-Condo,,
Lauterbronnen,46.5935058,7.9090981
Capoue,41.1059763,14.204716
Sens.,37.7949305,-122.3958876
Allemande,,
Isa-bella,47.6171299,-91.3548713
Paradoxe,45.4588499,-73.5961753
Lagoa,37.1356176,-8.4514359
Corbigny,47.257618,3.684328
Basch,49.744615,7.0110794
Commercy,48.763802,5.592348
Randjit,20.9260815,86.319928
Dayak,45.1895963,5.721699
San-Fran-cisco,37.7749295,-122.4194155
Martainville,49.460499,1.296666
SantaBarbara,34.4208305,-119.6981901
Saxe,41.1314318,-73.485599
British,55.9481221,-3.3644043
Georges-Washington,38.9071923,-77.0368707
Bali,-8.3405389,115.0919509
Qué,,
Meurajah,,
Caramba,37.7882387,-122.4003287
Aleppo,36.2021047,37.1342603
Savoureuse,47.6057319,6.8476598
Ghats,18.5,83
Letloche,,
Yang-Tse-Kiang,30.5146484,112.8688374
Saint-Étienne,45.439695,4.3871779
Ofoubou,,
Smith,43.691878,-114.370036
Zêta,30.2903871,-81.3909051
Assassinat,,
Sagitaria,19.3772047,-99.2025745
Sphinx,29.9752687,31.1375674
Saï-mira,22.3001365,114.1724525
Alliance,40.9153362,-81.1059309
Okendas,,
Burgerpark,53.0876013,8.827544
Alexandrie,31.2000924,29.9187387
Barrias,41.2006316,-8.1595684
Gueule-d',46.9923167,6.9279633
Ile-de-France,48.8499198,2.6370411
Departements,48.846405,2.330182
Zwolle,52.5167747,6.0830219
Juvigné,48.230133,-1.0352809
Karéma,-6.81357,30.4326
Ashourada,18.5037269,82.462532
Queen-Victoria,53.0040238,-2.1629795
Traîné,47.975702,2.1010749
Weisthor,,
Prusse,46.835986,0.499729
Carentan,49.305666,-1.242834
Borja,41.8337231,-1.5341785
Hazebrouck,50.72748,2.542555
Verescogina,,
Boston,42.3600825,-71.0588801
Oyapoc,-22.755026,-47.320523
Hesse,50.6520515,9.1624376
Alsace-Lorraïne,48.3181795,7.4416241
Moha-ti-Àssah,,
Epte,39.1967599,-0.5029707
Ville,38.2526647,-85.7584557
Trini-dad,10.3757217,-61.2335592
Scylla,49.936111,-6.322778
Santo-Tomé,-31.6622189,-60.7616339
Antigoa,17.0746557,-61.8175207
Castèili,,
If-fesheim,,
Preste,45.509693,-73.563338
Ba,41.1171231,16.8719764
Mococo,38.026337,-122.116104
Marabou,-35.4749097,147.0746546
Namaoli,40.8517746,14.2681244
Tullum,45.26565,1.771697
Kad-Zourin,,
Bord,19.7243834,-72.3436925
Aprfcs,,
États,,
Nabu-,26.1711543,-80.119867
Mar-tainville,49.460499,1.296666
Amarapoura,21.9038842,96.0493896
Atine,59.7777909,10.4861348
En-trerios,-31.7746654,-60.4956461
Inan,-2.3692147,115.5251773
Elesvuger,39.9535908,-75.1672278
Buenas,39.5314776,-74.9384135
Crie,46.2260948,7.0158494
Diri-geable,43.2833556,5.6050231
Jardin,26.094368,-80.408865
Cayenn,4.92242,-52.3134531
Poulo-Condor,8.7009282,106.6114474
Amis,39.944883,-75.163182
Iowa,41.8780025,-93.097702
Jetez-le,,
Latoka,45.8737025,-95.4347638
Chaud,29.9688159,78.8566661
Hura,31.300399,34.935688
Buckingham-Rqad,32.931066,-96.6679417
Chéronne,48.1294022,0.5091584
Saint-Urbain,47.5982549,-70.581147
Soulinari,36.9692368,21.8072193
Gap,43.890209,-78.879525
Ancisan,,
Potsville,-28.3839232,153.5661114
Sauf,-1.3187082,132.1424497
Vaucouleurs,48.601914,5.66551
Pentecôte,43.149042,1.042212
La-goon,40.9856936,-111.8948588
Grand-Héron,46.9742902,-123.8157854
Tondano,1.30198,124.913399
Coloneo,50.14862,8.9069
Sir-Déria,,
Hiérapolis,37.9249689,29.124048
Caliban,40.4448984,-79.9488945
Bon-Saïd,,
Pfayfair,38.0544133,-122.6660206
Ashankols,,
Rampon,18.5744606,99.0087221
Elmina,5.1053378,-1.3421032
Sâ,-30.0002315,136.2091547
Heu,34.0621406,-118.3130547
Mazita,,
Agonizanti,,
Mu-rillo,37.3235809,-121.7694094
Orémieulx,,
Gustaye,45.281101,-103.9752127
San-Juan,18.4655394,-66.1057355
Cla-rence,42.982216,-78.5770812
Khrysokus,,
Arkànsas,35.20105,-91.8318334
Lagartoen,-10.9140631,-37.6692901
Be-rœa,,
Berésina,51.021154,-101.749754
Mount-Shobo,,
Ionienne,37.7884803,18.8076195
Penjab,31.1471305,75.3412179
Frouard,48.761005,6.129582
Nébouzan,43.125141,0.458914
Molema,46.8289649,-0.44477
Wissembourg,49.036858,7.94454
Kiang-Ton,37.7798827,-122.4819752
Soissons,49.376636,3.32342
Fidji,-17.713371,178.065032
St-Pétersbourg,59.9342802,30.3350986
Boruéo,,
Ferté-Macé,48.589377,-0.356027
HongKong,22.396428,114.109497
Edels,52.8518615,-8.9746921
Test,45.5122005,-122.6770026
Obenda,,
Herculanum,40.8059085,14.3472085
Olivri,38.1229996,15.0599564
LÏvingatone,,
Nengne-Ngozo,,
De-vale,46.1904614,7.5449226
Nouvelle-Géorgie,29.9510658,-90.0715323
Yaguaray,,
Neufchâteau,48.354965,5.694596
Cor,38.880084,-94.643512
Vallée,46.8042967,2.795901
Aoste,45.7349551,7.3130762
Ardres,50.853961,1.976552
Ellyriem,,
Autriche-Hongrie,,
Arlon,49.6851364,5.8104804
Rapera,49.853361,18.189159
Satunique,,
Ne-foud,41.5393226,-99.7919205
Chandernagor,22.8578518,88.3696407
We,10.0600742,-2.5098914
Montrer,19.6930175,-101.1776044
Tour-nai,50.6056475,3.3879338
Sé-ville,37.3890924,-5.9844589
Ramri,19.0942235,93.8604402
Mec-que,21.3890824,39.8579118
Géographe,-33.6373407,115.3815343
Voisins,48.789736,3.120326
T-ichid,45.8008077,16.007552
Automne,,
Oçêan,39.9652553,-74.3118212
Saratoga,37.2638324,-122.0230146
Vernet,43.433266,1.430248
Aspinwall,40.4914575,-79.9047731
Berbères,45.5230252,-73.5877376
Médor,50.8279381,4.3688682
Tortures,,
Conti,44.0813008,10.4519494
Purgatoire,44.149672,0.469471
Mbondemo,,
Isabey,38.009182,29.44142
Élisa-beth,45.9514649,-118.3883989
Tatars,,
Rakoto,43.2817134,5.4289975
Fury,46.3203224,-87.3636386
Water-Witch,54.0435997,-2.8007751
Astarac,43.647751,1.176612
Vengeance,34.1960119,-84.1489166
Seront-ils,,
Ganda,-13.0245773,14.6296338
Sachem,40.8098085,-73.0759446
Pollux,39.067004,-108.567203
Baize,48.844168,-0.316013
Maransin,45.0711418,-0.2685006
QUATRE-VINGTS,49.307616,0.924142
Stand,46.6261846,7.803568
Violaines,50.540066,2.787382
Arnheim,51.9851034,5.8987296
Haïl,27.5114102,41.7208243
Inca,39.7177743,2.9075475
Ghausey,,
Douane,51.4708375,3.6816377
Bonin-Sima,,
Wlahovitj,,
Choupanga,-16.3314787,-50.0795756
Gériville,,
Teckei,51.773273,-2.322347
Ducouédic,,
Belesme,,
Ludan.,51.9079594,4.3744054
HSrolsme,,
Leaveworth,47.5962326,-120.6614765
Kitmutgar,,
Ure,47.598213,19.013075
Ballon,48.175131,0.232937
Roë,34.6334296,-91.3851265
Beauvau,48.87119,2.315924
Magnas,43.8913079,0.7223983
Boulzane,42.767946,2.3938759
Peshawar,34.0149748,71.5804899
Azonnes,,
Saigne,45.285116,1.754014
Cananor,11.8744775,75.3703662
Estom,42.8061479,-0.1000882
Daman,20.3973736,72.8327991
Indous,28.6262676,77.2275393
Troumouse,42.722969,0.117926
Hœdic,47.3370174,-2.8800633
Té-rence,48.8953768,2.3489762
Orconte,48.668967,4.734211
Estain,,
Fougues,45.5170374,-73.5561815
Bolivie,-16.290154,-63.588653
Scènes,41.4975837,-81.6859578
Prez-en-Pail,48.460437,-0.197313
Rose-en-bouton,,
Arabe,31.8315661,-83.7379487
Martaban,16.5347882,97.6032892
O-hio,40.4172871,-82.907123
Aleko,47.429641,-122.229364
Tedif,,
Turcs,33.7243258,-118.0779679
Santa-Inès,34.5943633,-120.1366192
Tchernagora,42.216088,25.2261151
PaysBas,52.132633,5.291266
Pé-ling,27.3197716,88.2400333
Arahes,,
Angleteri',52.3555177,-1.1743197
Avon,36.1454415,-115.0623477
Hanks,48.6033613,-103.8029812
Val,47.3624339,18.6766737
Kaatskul,42.2045645,-74.2160395
Callot,44.095187,5.211048
Rio-Grande,35.0833352,-106.7206996
Endraght,,
Caspienne,41.934977,50.668945
Brienz,46.7541541,8.0316899
Dragey,41.5246444,-93.6250257
Yolo,38.732968,-121.8072828
Quabi,,
China-Town,34.0122346,-117.688944
Lou-ron,42.8728258,0.403094
Souve,48.1297366,11.5953325
Caroline,18.3807819,-65.9573872
Ecouen,49.018834,2.378926
Jav,,
Rivesaltes,42.768583,2.871763
Brèche-des-Cocotiers,,
Arnide,,
Compris,52.3478942,4.7491447
Caractères,50.6052154,3.106053
Ro,45.943161,24.96676
Mézidon,49.07351,-0.069616
Cotopaxi,-0.6837541,-78.4371901
Haate-Marne,48.1260968,5.1071322
Benia,43.3461393,-4.9913616
Abyssinie,48.840397,2.350252
Àuch,43.64638,0.586709
Semiramis,41.9659133,-87.7082247
Àshira,,
Perthois,48.6898265,4.7336975
Soiret,,
Jai,37.2309852,-121.7823153
Kon-kan,16.4321938,102.8236214
Lu-néville,48.592237,6.492339
Royat,45.764929,3.054232
Bourboule,45.587241,2.738992
Hitiaca,,
Tokio,35.6894875,139.6917064
Cîteaux,47.1287727,5.0929458
Blois,47.5860921,1.3359475
Bahl,28.6296193,75.6178991
Stonie,32.7403007,-117.2119237
Mayne-Reid,,
Bel,38.9928127,-76.9426278
ThionVille,49.357571,6.168426
Auge,46.438362,-0.287713
Roum,41.9027835,12.4963655
Néerlande,,
Belot,27.6659043,77.9706528
Layard,44.726999,6.032765
Vaisseau.deproie,,
Quatre-Vallées,46.150002,7.383
Hindoue,,
Midhat-Pacha,33.5086737,36.3051255
Joubert,43.4274931,-98.6667498
Patos,-7.0178331,-37.275037
Indo,10.233333,39.333333
Arara,32.496323,35.097292
Placa,46.6652062,15.5888447
Charny-sur-Meuse,49.206641,5.363345
Avent,30.981576,-88.7792014
Beurrier,,
Erve,45.8199676,9.4512889
Trébizonde,,
Dieu,34.7690415,135.6741914
Alêne,47.6776832,-116.7804664
Hor-nos,38.2169814,-2.7192052
San-Pedro,33.7360619,-118.2922461
Leucate,42.9103039,3.028163
Almanach,,
Crows,26.4437779,-82.115423
Bainoura,,
Saïd-Yanna,,
Cossé-Brissac.,47.352839,-0.4498804
Geronimo,34.4811904,-98.3831069
Adams,44.0196955,-89.7755338
César,9.3372948,-73.6536209
Tan-goisse,,
Mostra,39.4768162,-0.3642437
EtaW-Unis,37.09024,-95.712891
Livinsgtone,45.6614105,-110.5599556
Mérite,46.476429,-0.781887
Khivie,41.3895075,60.3414529
Pie,47.651144,-122.350225
Bastards,33.9412275,-118.1325555
Ailly,49.160655,1.245227
Tupungoto,-33.3583896,-69.7688752
Karshi,38.8611918,65.7847269
Hala,39.6036334,-93.3424307
Maire,49.1143216,6.135163
Aksou,41.167548,80.263387
Chée,48.8229925,4.9427185
Es-pagne,40.463667,-3.74922
Nasikamba,,
Thérain,49.2451908,2.4515567
Andorre,42.506285,1.521801
Vultur,46.1431894,23.2145809
Douve,49.452928,-1.434419
Gaboul,,
Celles,50.23038,5.0057628
Plymouth,41.9584457,-70.6672621
Kattywar,,
CHALONS-SUR,45.4452637,4.9304273
Experiment,33.278776,-84.2752831
Èt,9.145,40.489673
Cerdagne,42.4191918,1.7928402
Sing-Sing,41.1511759,-73.8679897
And-khuy,36.9549975,65.1254488
Prado,40.4137818,-3.6921271
Ritimbo,,
Mas-hamamai,,
Boukharie,,
Copenhague,55.6760968,12.5683371
Daourie,,
Coli-gny,46.382954,5.346038
Ranavalo,,
Pavin,45.7838326,11.387657
Cafres,44.45811,0.186691
Clairaud,44.050135,1.048337
Romancier,,
Gissïng,52.427354,1.149995
Pirate,,
Vabrita,,
Victoria-Nyanza,-0.7557754,33.438353
Estavar,42.467985,1.996274
Kotzebue,66.8983333,-162.5966666
Loin,47.746602,0.119032
Aladja,5.4858822,5.7559208
Moïse,43.66995,0.44128
Suize,29.7068225,-95.5166388
Kurdistan,36.4103395,44.3871953
Telle,47.1272774,8.2611892
Bloblotlè,,
Centre-Sud,11.5228911,-1.0586135
Djeddah,21.2854067,39.2375507
Conflans,49.000275,2.09178
Loir,47.9729138,0.4473392
Plaine,-4.3624762,15.3375394
Lemberg,49.839683,24.029717
Serayevo,43.8562586,18.4130763
Valpa-raiso,41.4730948,-87.0611412
Corneille,43.954657,0.089818
Gela,37.0741526,14.2403537
Mo-hicans,40.555077,-82.208236
Groenlandais,,
Sainte-Menehould,49.090822,4.892978
Nous,34.0758462,-118.3840008
Ace,38.9032192,-77.0186357
Libena,50.729595,15.1828392
Ello-Bey,,
Co-lorado,39.5500507,-105.7820674
Cluny,46.428968,4.664555
Augusta,33.4734978,-82.0105148
Itur-rasse,,
Gan,43.2295299,-0.386836
Rox-burry,42.3151978,-71.0913748
Caraïbe,21.4691137,-78.6568942
Ecureuil,46.2210065,7.5899389
Géants,45.3046664,-73.2402909
Clinton,38.7651145,-76.8983059
Djohar,52.4519008,13.270545
Aragon,41.5976275,-0.9056623
Pon-tianak,-0.0263303,109.3425039
Rioumajôu,43.079994,1.380752
Khar-toum,15.5006544,32.5598994
Delaigle,33.441629,-82.027509
Ma-jesté,43.405909,0.902382
Epire,39.5706413,20.7642843
Déouta,,
Join,39.9582467,-82.9838768
Karnac,37.2936633,-88.9753462
RëcréaTIOn,,
Roucouyennes,,
Grevaux,,
Pont-à-Mousson,48.90329,6.054868
Dernières,48.9379242,7.0871611
Verbe-,,
Shaug-Haï,,
Ougougo,,
Jamais,44.405887,0.559728
