LOC,LAT,LON
Garry,59.783329756,30.499996933
Garsendre,,
Garsevenne,,
Gartba-,36.800669689,42.611828655
Gartelaer,,
Gartempe,46.150057044,1.737077794
Garthagène,,
GartikeyA,,
Garting-po,,
Garumbei,28.072839178,84.481117264
Garun,53.333327616,29.216665814
Garve,57.61318583,-4.687668088
Garvoeiro,36.386166471,-89.817859316
Gas,35.090128478,-111.687426157
Gasamari,-4.328997052,29.799395603
GasanareoMl,,
GAsar,19.443158457,-99.091837863
Gasati,60.158249987,24.946229763
Gascadriile,,
Gascadrilie,,
Gascar,-29.904597028,-51.170536797
Gascogjie,,
Gascogne,43.499999204,-2.06099957722e-06
Gascoigne,50.733417826,-109.784877985
Gascon,35.886697293,-105.446128996
Gaseros,25.258766393,-103.743246107
Gasgogne,,
Gash-or-Mareb,,
Gaslukhim,,
Gasman,43.059299311,-92.316816064
Gasoogne,43.499999204,-2.06099957722e-06
Gaspardo,45.956808192,12.659489562
Gasparin,18.919485927,-103.871286745
Gasparone,41.901556547,12.485166031
Gaspoz,12.205348225,123.285507345
Gasse-Iui,,
Gassendi,44.092866595,6.236498525
Gassi-TouYl,29.494209048,6.372107491
Gassicourt,48.999996146,1.699996584
Gasslquiarl,,
Gasso-l,,
Gastan,37.862899429,48.853395792
Gasteimaine,,
Gastel-naudary,,
Gastel-Sarrazin,,
Gastellane,-6.706896543,111.069199394
Gastelneau,,
Gasti6ie,27.826198064,85.903198071
Gastière,43.7603686,7.177985979
Gastiilo,47.707679324,15.941327339
Gastiire,34.443517857,35.82560735
Gaston,33.817096944,-81.100926838
Gaston.de,52.363929138,9.715409814
Gastro,-19.963138712,-43.949766553
Gastronome,49.895326697,5.118019276
Gastronomiques,41.306767827,-72.931087312
Gastroville,,
Gat,24.964717486,10.172776228
Gat-Island,30.346896883,48.182208352
Gat-Laf,,
Gatacre,-31.276606279,26.945577845
Gatane,6.08332648,37.766667605
Gatat,28.97727692,81.544277373
Gatchina,59.57638862,30.128329914
GAte-Bburse,,
Gatebois,56.833328533,16.783328621
Gates,50.499726563,-122.535985979
Gathedrale,,
Gatherinei,19.02785881,72.846256716
Gathes,51.518017702,0.0322195790004
Gatidle,43.638276434,1.465157923
Gatifjn,,
Gâtine,51.466816746,-112.918579907
Gatlun,52.244757213,13.560579601
GaTman,33.885387385,-88.235309248
Gatnbie,,
GaTnrian,,
Gatogne,15.116666381,-16.599996513
Gatonne,41.123287609,14.795787492
Gatriel,3.475816865,8.797968225
Gatroun,28.52999861,-9.979999458
Gatschina,59.57638862,30.128329914
Gattack,,
Gatte,6.183609081,-8.458328988
Gattemare,-2.585095802,30.237395736
Gattes,50.499726563,-122.535985979
Gatteville,31.435156813,-97.743905975
Gattia,23.908836682,89.15661637
Gatun,36.873419233,-83.302675959
GaUas,42.633326611,1.166667911
Gaube,42.94999951,0.266666775
Gauchinchina,,
Gaucho,-20.566665656,-45.099999484
Gaud,42.914448165,0.643746814
Gaudama,24.165106942,78.139056045
Gaudran,-26.0733985,28.116369451
Gaudry,-67.542636608,-68.609027342
Gaudumak,,
Gauea,9.333329582,41.333325607
Gauffa,31.810135538,35.233567886
Gaugamba,15.036906459,-1.596829362
Gauge,12.981227875,77.549158391
Gauhal,-31.766666792,-71.466669761
GAUitLEiN,25.893678052,-103.624596135
Gaula,32.666666031,-16.816665787
Gaulc,44.836997062,1.735475936
Gaule,29.148819697,81.339509543
Gaule-Belgique,50.733849788,4.234536175
Gaules,44.836997062,1.735475936
Gaulhier,50.109548187,1.836635959
Gauloisabandonnaient,,
Gaultier,42.23823917,-8.719616301
Gaultier-Garguille,,
Gaupillat,,
GaupiUat,,
Gauplllàt,,
Gaurisankar,27.855629952,86.263787073
Gausez,42.099997937,2.966665683
Gauss,-76.316669019,162.033328445
Gautama,24.838629675,79.920479465
Gauthama,12.970388337,77.665567561
Gauthier,18.433326568,-74.399999964
Gauthiot,9.718999358,14.559499959
Gautiar,30.385759934,-88.611687349
Gautier,30.385759934,-88.611687349
Gava,41.306047891,2.001226854
Gavache,25.816667386,61.858326262
Gavalieros,48.73557711,19.137159747
Gavarnie,42.731917362,-0.00886627499955
Gavars,40.353977376,45.123856743
Gavaudun,44.557346878,0.884398959
Gave,42.045278293,-8.294246548
Gave-roud,,
Gave-rud,36.100797294,45.705097165
Gavelstone,56.145897534,10.193168418
Gavent,32.685658846,-101.193178394
Gavoie,40.161758933,9.195129982
Gavray,48.911079537,-1.350597713
Gâvre,50.733327834,3.349995667
Gavroche,47.086936907,-1.282307272
Gawlior,,
GaWs,27.870919596,79.910575844
Gay,51.466596265,58.455197248
Gay-Lussac,48.844206471,2.342148101
Gaya,24.796859881,85.003849377
Gayaney,38.816396317,-0.408808785
Gayapo,7.365447208,-65.218299228
Gayest,31.200079673,29.888168226
Gayf-fìer,,
Gaylenreuth,,
GaYman,13.006488634,80.256208173
Gayor,40.487768503,-94.708016374
Gayos,22.049718657,-79.462217253
Gayota,32.231329662,106.837707387
Gaza,31.499996059,34.466669439
Gaza-val,,
Gazais,41.60051976,-93.650866683
Gazals,41.137195874,24.887905938
Gazamal,24.496565529,39.609987532
Gazaux,,
Gazelles,41.426776678,2.177656198
Gazengel,49.332926103,-0.457836434
Gazette,39.204486879,-91.395986276
GazouHIette,,
Gazungola,,
Gazza,13.726996197,100.496897057
Gazzetta,45.15954644,10.788429596
Gbaco,7.023608042,-10.941667621
Gbadams,,
Gbahzy,,
Gbainbre,,
Gbalcedoine,,
Gbanaan,8.849995972,-11.966667665
Gbau-Doc,,
Gbazal,,
Gbedg,50.817938326,4.37995877
Gbeies,7.506388201,-12.63971794
Gberassi,43.550597214,7.029287674
Gbftteaudpn,,
Gbieas,7.506388201,-12.63971794
Gbiigo,9.183326393,-10.649999003
Gbili,7.844717678,-8.845276651
Gbmme,52.565268272,-2.059469309
Gbo,10.936937781,-2.499345775
Gboa,6.934169478,-11.372778865
Gboisis,,
Gbouas,7.062498091,-6.4680566
Gbrasale,,
Gbree,5.670596105,-4.469297966
Gbríád,,
GBRVSSJS-,,
GbuVernementc,,
Gc,8.983305642,-79.511559875
Gçay,,
Gcdre,28.945455744,-13.605219763
Gcebel,,
Gceschenen,,
Gcethe,,
Gceur,,
Gchec,,
Gchines,,
Gcîane,,
Gclaire,,
Gclataient,,
Gclatsdesa,,
Gclmrpe,,
Gcnsclemer,,
Gcoeuree,,
Gcogra,,
GcoIe,61.217527988,-149.888748253
Gcouta,,
Gcrasee,,
Gcrie,1.086888854,101.273177172
Gcris,-22.517116577,-43.170287222
Gcrs,44.980826799,-123.009856929
Gcyan,,
Gdipe,45.887379353,12.158607509
Gdnaries,,
Gdnas,54.518886912,18.531877959
Gdndral,,
Gdnes,54.518886912,18.531877959
Gdnie,54.382108049,18.468006127
Gdnil,,
Gdntl,,
Gdofjraphie,,
GdograpJuo,,
Gdologio,,
Gdorgie,,
Gdronlml,,
Gdteborg,,
Ge,6.116668522,-9.616665699
Ge-jeune,,
Ge-neva,,
Gé-romé,41.903369886,12.415318729
Gea,-19.575826581,33.416107164
Geaian,10.30204862,7.430206598
GeAlier,33.888357121,35.520178953
Géant,-34.866356232,-56.024737546
Géante,51.049996234,3.716668129
Géants,45.16247568,5.739549123
Geara,-23.549999921,145.466667036
Geäzäpa,40.995579941,29.04901969
Geba,12.166669657,-14.766665699
Gébékon,7.716668041,0.949998637
Gebel,39.503696828,29.460526174
Gebel-Filflla,,
Gebel-Mouça,28.539137299,33.974957573
Geber,50.848117148,7.262776455
Gebhard,47.055547692,10.618097211
Gebra-ne,,
Gecchi,8.283329757,36.56666909
Geci,40.812477689,37.385587421
Geda-ref,,
Gédar,33.844998968,47.317299602
Gedé,18.316669919,-72.833328987
Gedeir,47.166669832,11.44999689
Gedeon,47.688106061,22.454827845
Gedez,-15.804198267,-48.09199998
GEdipe,,
GEdipe-Roi,,
Gedouln,-7.627775826,110.269998313
Gèdre,42.78715896,0.0188782630004
Gee,38.045065763,-85.063009751
Geehvink,,
Geeiwink,,
Geelong,-38.147109605,144.360687678
Geelwink,-28.499997169,114.249998636
Geemovialecke,,
Geemovialoke,,
Geer,50.669896963,5.173638841
Geestemunde,53.532938903,8.594455785
Gefaft,,
Geftes,43.38713572,-98.839239278
Gégou,35.366669439,118.466668958
GeIa,30.558886571,31.782626116
Geiandld,,
Geiie,-22.674998567,167.416668739
Geiitil,47.391906345,14.930006081
Geiix,,
Geiomb,,
Geisberg,50.315386921,9.666278673
Geisbesognes-la,,
Geissbart,,
Gejeu,23.306016175,103.163508928
Gekor,47.179327209,23.055479544
Gel,12.209996313,-15.838605577
Gela,37.080337871,14.230678138
Gelafait,36.039899698,1.09364839
Gelas,44.067839815,7.255658087
Gelau,49.366668609,10.299997938
Gele,11.494577797,5.135405733
Gelée,18.183328752,-73.766667664
Geleste-Empire,,
Gelfoe,43.966666293,10.449996628
Gélima,-21.533328376,165.983329931
Gella,10.152886856,13.298536354
Gelle,44.51370975,2.047149779
Gellivera,,
Gellon,-7.361106989,111.307219272
Gelloudi,,
Gélos,43.283329931,-0.366665525
Géltinia,,
Gelui,54.039598443,25.875995757
GeluUctne,,
Gemagilnoue,,
Gembloux,50.561488083,4.698885969
Gemes,46.416667385,18.933327835
Gemsbocks,46.602086932,8.61140578
Gen,19.645707983,-70.30043625
GEN-de-Faucon,,
Gen-gis-kan,,
Genappe,50.611726125,4.45151592
GenAse,10.949995622,39.049998724
Genawa,46.202216415,6.145687583
Gênay,45.897638443,4.837289188
Gendarme-Tabou,,
Gendarmerie,14.675008073,-17.438857075
Gendce,51.278337471,4.051325932
Gende,41.043455693,-8.504467893
Gendermes,,
Gendrock,,
Gendve,47.105286279,-104.712455601
Gendvebrille,,
Gene,18.366669483,-73.316667097
Général,10.629597054,124.446998276
Général-Fai-dherbe,,
Généreuse,18.366669483,-73.766667664
Généreux,55.568337786,12.230817102
Générosité,36.838169361,10.30515898
Gênes,44.40631778,8.933856167
Genèse,40.659585757,-7.916617558
Genève,46.202216415,6.145687583
Genève-Cornavin,46.212749981,6.141898919
Genève-Eaux-Vives,46.200848537,6.159897322
Genevieve,48.7266769,-107.163118134
Genevra,46.202216415,6.145687583
Genèvre,19.685556447,-72.108609797
Genevroye,47.724588823,6.322526391
Genezareth,19.31442938,-98.942406123
Genfeve,,
Genftve,,
Gengis-Khan,47.154588404,27.605016828
Gengiz-Khan,47.154588404,27.605016828
Géngraphie,,
Genie,4.421425954,22.520949477
Génies,53.460859799,-2.276206076
Genièvre,46.923799384,3.917377319
Genii,32.955778876,70.895265843
Génipa,5.366666075,-53.433327502
GenipaJ,,
Geniþä,,
Genlan,24.08916718,109.25749816
Genlis,47.242029145,5.224146859
Genlls,47.242029145,5.224146859
GénMrDomviiie,,
Gennargenta,,
Gennevilliers,48.933325562,2.299995842
Gennois,53.562348293,10.056128579
Génois,45.325347727,1.16329771
Genouilly,47.543218918,3.968096818
Genova,44.40631778,8.933856167
Genre,-6.17851743,106.830737506
Gens,41.115098335,-8.482968801
Gensan,39.152777468,127.443606364
Gensi.de,48.728728718,11.192286759
Gensonné,45.180658566,9.347459465
Gent,51.049996234,3.716668129
Gente-Grande,20.119227964,-102.851429744
Gentiily,48.812938745,2.341698141
Gentil,13.766669177,-60.983329031
Gentilly,48.812938745,2.341698141
Gentilshommes,18.416385571,-71.927217393
Gentleman,-30.045515523,-51.213786959
Gentll,13.766669177,-60.983329031
Gentoschwa,,
Gentrate,14.651727139,120.978395573
Genve,46.202216415,6.145687583
Geo,37.972289222,23.731769532
Geoffroy,47.082315817,2.394937417
Geogi-aphie,,
Geogmphie,,
Geogmpltie,,
Geogra,8.949999598,12.58332932
Géographe,-33.639738079,115.383578545
Geographie,-33.639738079,115.383578545
Géographiquement,,
Géographiques,14.721187475,-17.440616418
Geograpiiique,,
Géogropbie,,
Géogwphio,,
Géoile,37.113297447,127.656396981
Geok-Tépé,36.633329538,32.566668041
Geôlier,-13.072706654,-55.913309433
Géométrie,49.494369967,0.692410153
Geor,-7.009296708,109.918898969
Georfes,53.028146697,-1.460126993
George-deL,5.089805643,-1.34803744
George-Head,-12.199995597,49.299999161
Georges,18.333327441,-74.349995901
Georges-Edmond,33.908717814,35.581549007
Georges-Washington,22.593328918,-80.316106481
Georgesetsa,25.270798325,55.308527477
Georgetown,6.804477487,-58.155266987
Georgetown-Demerari,,
Georgians,52.981179864,-0.0197283109996
Géorgie,41.999976313,43.49989685
Georgienne,41.999976313,43.49989685
Georgio,32.750417099,-83.500176934
Georgoa,41.999976313,43.49989685
Georgy,50.861908424,4.317027354
Geotrraphie,,
Gepen,47.475846396,7.660275682
Gephalonie,,
Geprge,,
Ger,43.249996889,-0.0499971249995
Géra,50.880289293,12.081866819
Geradmer,48.073456365,6.877867111
Geramique,,
Gerando,48.882547568,2.345896268
Gerard,18.216666294,-73.883328812
Gerardmer,48.073456365,6.877867111
Gerardracr,,
Gerau,48.97899651,10.302936178
Gerbere-Port-Bou,,
Gerbier,40.056265794,-122.150266707
Gerbinis,37.466669089,14.83332766
Gerbold,,
Gerbonis,37.466669089,14.83332766
Gereme,15.472845774,38.885677806
Gerenaldo,50.311409274,-96.479999632
Geres,41.726607571,-8.163528647
Geret,15.371879234,38.635967965
Gergogne,49.081236437,3.045075725
Gergovie,45.711129993,3.12581656
Géricault,,
Gerier,18.499997151,-72.349999877
Gerigne,45.040779479,1.112146249
Gériolles,43.829198992,1.296728869
Geriollos,21.143116607,-101.686006162
Gerisaie,50.345327264,4.219889974
Gériville,48.351558687,1.603858115
Gerlache,-64.616667753,-64.18332807
Gerlaebe,-16.008318154,-43.049108475
Gerlaohe,-64.616667753,-64.18332807
Gerlesles,,
Gerlier,44.465537025,6.229276666
Germa-,10.028117428,12.422338106
Germagny,45.857978962,5.995207436
Germain,18.083329626,-73.899999833
Germain-en-Lave,,
Germama,9.116669308,36.816666906
Germania,51.499996802,10.499996191
Germanicus,45.600106845,-77.182755528
Germanique,46.831269594,-71.224789225
Germariie,-37.820267608,145.03579877
Germay,48.408946595,5.356448618
Germer-Baillere,,
Germnie,47.916667779,0.849999511
Gernay,48.408946595,5.356448618
Gerne,38.233329057,28.466667867
Gernereauetle,,
Gernîg,56.35791872,9.721389783
Gernin,18.083329626,-73.899999833
Gérnrd,,
Gerolstein,50.222236187,6.659838958
Gerone,41.98310731,2.82492826
Geronimo,34.481188514,-98.383105754
Geronimo-Bustamente,,
GeronimoBusta,,
Gerrit,44.208528831,-111.271055605
Gerro,8.249996715,6.249997327
Gerruanie,42.532778533,19.827776464
Gers,63.599999073,22.999999467
Gertàinelnéht,,
Gertainement,,
Gertes,41.650816297,1.144318394
Gertnania,,
Gertrude,47.214257609,-122.667909772
Gerttrdlri,,
Géruvieux,,
Gerv,63.733326742,22.716668609
Gervais,45.108178998,-122.89759639
GervdsilMalissol,,
GERVESIS-MALISSOL,,
GERVESIS-MAUSSOL,,
GERvfesis-MjussoL,,
Gervin,-7.23567612,112.737916815
Gery,48.781585528,5.294889581
Geryviile,40.415378927,-75.475179555
Géryville,40.415378927,-75.475179555
Ges,54.641055571,17.655369238
Ges-Fongoutes,,
Gésar,31.358888581,49.419436563
Geschiedenis,51.026899783,3.713585903
Geslard,36.611187003,52.943046885
Gesonttdjenormesi,,
Gesscz,,
Gesse,43.434997972,0.851065917
Gessenay,50.849997981,12.149999773
Gessi-Pacha,,
Gest,38.417569708,-84.882728749
Gestdire,,
Gestipossible,,
Gestlogique,,
GesUgal,,
Get,29.741696087,67.03189967
Geta,60.416666555,19.833328971
Getah,-7.752999714,112.911497912
Getaientdeux,,
Getait,40.146667272,26.408267025
Getama,35.655867776,100.5719189
Getbsémané,,
GethsAmanA,,
Getorix,21.888335977,-102.251947941
Gette,28.683327004,95.016666861
Gettfe,40.305705659,-3.732947308
Gettzen,,
Getulie,24.031347311,116.130939726
Geü,28.964106589,82.49350864
Gèùéve,,
Géuipas,12.987495819,-1.717499654
Geuta,-7.173199164,107.956299126
Geux,49.250479919,3.910236452
Geux-IA,,
Geux-la,29.299997282,98.199999379
Gévaudan,43.957226131,6.433378554
Gevennes,38.346489516,38.695916145
Geverbeschule,46.953969206,7.445037282
Gewandham,,
Gex,46.333325781,6.066665595
Geyian,39.473625996,38.666097291
Geyla,37.080337871,14.230678138
Geylan,63.083327921,10.283326918
Gez,43.016665594,-0.0999966879996
Gezireh,,
Geziret-elrBirbfch,,
Gf,-31.387008482,-64.227788624
Gfaine,-16.680828477,32.996667884
Gfatiflcations,,
Gflteborg,,
Gfopn.phie,,
Gfor,7.799438196,-11.171385737
Gfrand-Soleii,,
Gftnetay,,
Ggard,46.328677693,3.558988621
Ggardft,,
GGndralife,,
GGnes,45.970707459,5.806098218
Ggngzareth,,
GGnipa,,
Ggolste,,
Gh,29.692326468,-95.298858944
Gha,30.199435968,-82.652146186
Gha-hardar,,
Ghà-teâu-du-Loir,,
Ghâ-teau-Thierry,,
Ghaba-Schambe,,
Ghaco,29.531096775,76.143055665
Ghacun,,
Ghada,31.259118934,29.993656865
Ghadalnes,,
Ghadamès,30.151699704,9.715297323
Ghadamfes,,
Ghadamsis,30.133656305,9.500715865
Ghàdanies,27.981209309,34.418055753
Ghadim6sT,,
Ghagrss,,
Ghah,30.692038755,72.014109559
Ghah-Karan,,
Ghahaignes,,
Ghaiaou,-23.47653944,-46.831126367
Ghaiaouroff,,
Ghaihpsac,,
Ghaine,29.033269951,80.786738095
Ghaitipsac,,
Ghaka,34.029739075,72.955439528
Ghakai,33.849998025,70.328329652
Ghaldan,34.162297312,64.132199483
Ghalon,34.17471621,35.703056225
Ghalon-sur-Sadne,,
Ghambas,31.743109486,44.61959999
Ghambertin,,
Ghambord,,
Ghambre,26.494379247,67.748659066
Ghamdi,19.348518355,-99.163287022
Ghamerolles,,
Ghamplairhetc,,
Ghamplan,,
Ghan-,42.29999619,19.799995929
Ghana,8.099998025,-1.199996077
Ghanc,40.539999868,20.644998445
Ghancellorville,,
Ghango,27.258415948,68.591146306
Ghanh-mông-duông,,
Ghanta-,27.942967202,34.381856465
Ghante,28.129826621,83.710317663
Ghanzy,31.049316051,30.840049758
GHAPlTRE,,
Ghaporon,,
Ghapoutoi,26.65853818,87.304738201
Ghappe,28.953249052,81.984909772
Ghar,36.251988377,58.906547697
Ghara,33.131816755,67.606507681
Gharairo,-2.771599752,30.264496831
Gharalro,,
Gharapane,,
Gharb,36.068058199,14.201385738
Gharbi,34.433326262,44.899997108
Ghardaia,31.083328533,3.166668435
Ghardaïa.que,,
Ghardaïfia,,
Ghardimaou,36.447878494,8.441298375
Ghari,26.291298768,66.323095568
Gharmettes,,
Gharnis,36.527557424,70.801737143
Gharolais,34.335819914,73.175128033
Gharruas,23.199996583,90.616669308
Ghary,30.788496696,31.001036472
Ghasse,31.499996059,34.466669439
Ghat,24.964717486,10.172776228
Ghat-el-Arab,,
Ghâtam,22.565197414,72.961077527
GhAtbaudun,,
Ghâteau-Salins,,
Ghatelet,,
GhAtiJ-,25.946849833,67.168885514
Ghats,-37.759109035,144.977659429
Ghatt,26.08166687,56.187218504
Ghattahoochee,,
Ghattes,28.670048683,81.242565646
Ghaudesaigues,,
Ghaumeny,,
Ghavan-,17.326798259,42.599108284
Ghaver,31.210626737,31.355528515
Ghazal,15.484625729,43.38867572
Ghazan,37.971596283,44.658499038
Ghazee,15.92241888,-8.847049493
Ghazír,34.018328088,35.669439708
Ghazni,33.55355983,68.426888382
Ghbès,4.353706963,113.987019473
Ghder-tchaY,,
Ghdok-Tdpd,,
Ghdteaulin,,
GhdteaurRenault,,
Ghdts,,
Ghea,33.723199277,72.976695642
Gheanaye,4.266666687,42.016666469
GHEBK-TEPE,,
Gheel,51.165568478,4.98916871
Gheer,40.910829962,20.292499725
Ghef,-33.087128617,-68.461908397
Ghefoo,,
Ghefou,,
Gheibani,45.166669308,23.633327267
Gheik,,
Gheikha,21.734377639,-12.224877252
Ghelagsk,,
Gheleb,15.820957384,38.74397638
Ghemin,,
Ghemring,,
Ghendj-nme,,
Ghendy,51.049996234,3.716668129
Ghenebier,,
Ghenrocou,,
Ghenta-bam,,
Gheny,21.199996059,83.283328053
Gheok-SougaretDjoudjou-Kli,,
Gheok-Tepe,,
Gheong,47.324947786,8.936375943
Ghéou,22.833328621,70.899999423
Gher,16.16211711,38.290839591
Ghera,2.333327747,44.499996103
Gherenji,28.465159364,84.367218871
Ghérile,1.683328927,41.049999249
Ghernin,,
Gheronceaux,,
Gherouini,11.675497743,50.629797658
Ghersonftse,,
Ghesquière,42.432536429,-82.91241659
Ghetas,33.82221749,74.241668391
Ghetto,44.010276423,12.564718972
Ghevert,,
Ghevre,2.283328184,44.516667124
Ghez,30.90632774,67.361949882
Ghézireb,,
Ghezo,1.666666905,41.983328927
Ghezzou,,
Ghfttclard,,
Ghfttelteraalt,,
Ghi,-16.329859621,-48.910175877
Ghi-King,,
Ghi-ouinda,,
GHIAOUR-KALA,,
Ghiato-phausia,,
Ghiavenna,,
Ghibalé,34.053888432,35.720559672
Ghibié,8.849995972,37.19999689
Ghicèque,,
Ghicut,,
Ghidaland,,
Ghide,12.729506712,101.086587729
Ghidn,34.502188151,45.310657667
Ghihe-reiide,,
Ghiii,31.476877111,76.996926895
Ghiiie,45.716669002,9.583328534
Ghika,32.784906539,73.853397845
Ghil-,51.403228389,4.924977406
Ghilan,42.460447452,21.469856249
Ghilfei,-25.62578722,28.095887269
Ghili,28.396297475,83.879858118
Ghiliak,,
Ghilie,17.266665595,38.133326568
Ghilieurs-aux-Boip,,
Ghillon,,
Ghiln,29.005516414,83.859366936
Ghiloê,17.266665595,38.133326568
Ghilzal,,
Ghimbala,,
Ghina,-6.317595588,107.136818345
Ghinc,42.318327563,20.818606539
Ghincherah,,
Ghinda,47.13332779,24.566665945
Ghindi,-31.88332794,152.566667997
Ghine,48.822657883,2.327375912
Ghinej,,
Ghinernaguere,,
Ghinois-ignorent,,
Ghio,8.799996409,36.88332849
Ghiono,8.533327572,37.983327879
Ghiquitos,,
Ghira,45.916667254,8.833326088
Ghiral,,
Ghiraz,27.991418903,82.632528303
Ghire,-26.009099206,28.002327071
Ghirenjii,,
Ghirgeh,,
Ghiricano,46.069518691,23.562256074
Ghirl,16.334726293,43.42731829
Ghirougol,,
Ghiroun,,
Ghiroussi,25.198818212,55.280085501
Ghittrah,,
Ghizeh,30.008076949,31.210929347
Ghjend,,
Ghk,25.733325781,-77.833325798
Ghne,,
Ghnteau-Ghinon,,
Gho-Dem,,
Gho-ien,,
Ghoa,8.133326568,40.016665944
GhoBo,27.338796815,69.145717594
Ghoisis,26.103179461,83.54378744
Gholen,34.22463928,-4.002059427
Gholer,,
Ghonos,24.695087912,88.641169109
Ghoo-Keang,,
Ghoorkas,,
Ghor,33.999996714,64.999996977
Ghor-el-Gaoh,,
Ghoroti,27.843809501,83.564485604
Ghosta,33.989166175,35.672778412
Ghotts,30.101839628,31.309889065
Ghotukas,,
Ghouas,18.26527998,1.42360861
Ghouat,33.912776454,35.797219369
Ghouchou,,
Ghoulghoula,,
Ghouohou,,
Ghourkas,17.419697015,43.480688055
Ghouta,10.064798173,12.436219375
Ghowkas,,
Ghralghralit,,
Ghrïâd,,
Ghrigt,-4.366667709,35.133325782
Ghris,35.247969972,0.160426702
Ghrist,35.247969972,0.160426702
Ghristophe,,
Ghrtteaudun,,
Ghrypsoll,,
Ghtlt,,
Ghtrir,34.95724627,43.08214942
GhU,-33.010279936,-58.613056364
Ghuamba,-9.183787249,160.261925636
Ghun,33.563949408,73.602878075
Ghuri,29.510056642,54.469405939
Ghypre,,
Ghyseh,30.353497797,48.215298415
Gi,2.768866598,19.377798394
Gi-enelle,,
Gi-gtt,,
Gia,-9.68332842,14.399998113
Gia-Long,21.016097378,105.841387799
GiaComelli,-29.68685685,-54.677516595
Giacqua,,
Giactere,,
Giadaanes,12.3757976,125.245996875
Giakin,31.420366625,62.511038342
Giamil,41.521646259,-8.58980732
Giampa,44.394267849,8.998708912
Giao-Chi,16.080696835,108.218625848
Giara,45.449995666,11.183328054
Giarai,34.530868606,71.591237084
Giarals,42.502379231,-0.0336455759996
Giaudia,43.994298341,12.669708155
Gib,18.15472929,-94.421909262
Gib-Rock,-32.116668233,119.016668652
Gibao,-15.828095647,-48.0602193
Gibara,21.10971607,-76.131666799
Gibard,48.983419617,-90.083439249
Gibbon,40.74834938,-98.844796285
Gibeaumeix,48.581357795,5.732025791
Gibel,43.293679013,1.677939542
Gibelotte,47.24489989,5.999036597
Giberl,9.324568859,25.417918406
Gibicu,35.68579912,139.788962863
Gibier,50.228445636,5.344137711
Gibkrt,,
Gibon,50.328966716,12.511416702
Gibou,13.415016382,-1.987709677
Gibraltar,36.144735895,-5.352569586
Gicéron,,
Gicquel,48.613336458,-2.833499623
GicSroh,,
Gid,35.979789532,-91.856538408
Gid.cc,,
Gid.qui,,
Gidre,34.859816416,71.051388489
Gie,44.010397913,12.321929517
Gie-Gie,-6.223486439,106.825436976
Gieh,30.008076949,31.210929347
Giel,11.349996627,32.716666731
GielaiveUty,,
Gien,47.693316598,2.630936975
Giens,43.038196184,6.131797316
Gier,51.297487772,6.230896522
Giers,45.182728382,5.791789487
Giesecke,51.453556423,7.616386576
Gieske,52.565439256,9.853966018
Giessbach,46.735396602,8.024765838
Gif,48.683327747,2.133326132
Giffard,-38.416667185,147.083328576
Gífíara,,
Giflaut,5.799919129,31.214286049
Gifu,35.78090718,137.05397956
Gigogne,7.333329058,1.866666294
Gigoux,46.2339476,2.37044609
Gihaqoxe,,
Gihard,25.635558457,88.622999722
Gihon,-34.616146935,-58.474027701
Giidessa,,
Giiedou,-33.216667622,19.34999986
Giifard,-38.416667185,147.083328576
Giiinee,,
Giîuaruiîî,,
Giiyane,4.999998113,-58.999999527
Gijou,43.69477792,2.429548345
Gil,-14.83332842,-65.483325711
Gila,37.430316815,-91.307906592
GilbardiAra,,
Gilberdiere,48.749969886,-1.466429924
Gilberte,50.609278342,4.134766528
Gildas,42.94571589,-76.429769846
Gildessa,9.649997981,36.016669396
Giles,34.818937543,-100.585957278
Gilgit,35.918675955,74.31244711
Gilianes,62.046538924,-7.16324941
Gilie9,,
Gilies,37.230219571,-80.415957121
Giliic,11.674899296,10.556097213
Gilius,40.446408173,-3.69550613
Gill,42.640359487,-72.499526108
Gíllard,40.941409248,-73.837585871
Gilles,-21.899996339,166.016667472
Gilles-Queux,,
Gilli,33.898665706,49.887408536
Gillies,-17.433328202,145.599999204
Gilly,50.42448874,4.478895991
Gilma,37.180327998,-2.675887609
Gilo,20.749999991,-98.899997386
Gilolo,-5.166669719,145.549999641
Gilping,54.750215884,-66.781829484
Gilping-Hall,,
Gilping-Koboug,,
Gilpingfon-,,
Gilpingon,61.533327965,17.183329626
Gilpiug,37.631916925,-122.11968742
Gilplng,,
Gilwore,37.737306573,-83.369346543
Gima,7.666668478,36.833328927
Gimone,43.99802851,1.111295824
Gin,33.574275992,-92.178745816
Gincalco,,
Gindralementpourrnoe,,
Gingalais,-6.649819107,147.864837227
Ginghala,,
Gingy,39.670879492,-85.370795939
Ginih,13.228057972,-16.091388646
Ginil,4.638279711,-74.071155645
Ginnaba,,
Ginq,-6.220579697,106.78177735
Giogra,8.949999598,12.58332932
GiOGRAPHifi,,
Gioibmbj,,
Gioja,45.502699489,-73.575677612
Giorne,35.341669657,33.316665988
Giornico,46.401409239,8.873687506
Giotat,19.531305635,-99.235397623
Giotto,19.555288507,-99.141909419
Gioùr,,
Giovanni,25.769268592,-100.276236262
Gioventi,33.983469681,35.619615629
Giraa,18.549996714,-74.199997212
Girabð,20.852496396,-76.32638702
Girafes,28.463777987,-81.452768616
Giraha,22.663648678,88.426137691
Giraldal,,
Giraoué,4.663387483,-7.341046633
Girard,41.153947888,-80.701465785
