	ENT_ID	TYPE	TERM	KWIC	source_year
24	e62	LOCATION	Tautomne	termes qu' il va graduellement du prin- iemps k i' hiver , de thiver a TAUTOMNE , de l' automme a i' ste , et de au-prin- temps ; qu' 	1889-1
25	e63	LOCATION	THegire	annge , mohar- ? em. a . nour premier jour 1 ' anniversaire : de THEGIRE , — - ou fuite du proph & te , quit- tan t medine 	1889-1
26	e64	LOCATION	Proph	nour premier jour 1 ' anniversaire : de thegire , — - ou fuite du PROPH & te , quit- tan t medine pour la mecque . l' annge 1307 	1889-1
27	e65	LOCATION	Medine	de thegire , — - ou fuite du proph & te , quit- tan t MEDINE pour la mecque . l' annge 1307 de l' hegire commencera ie-28 ao < 	1889-1
28	e66	LOCATION	Hegire	te , quit- tan t medine pour la mecque . l' annge 1307 de l' HEGIRE commencera ie-28 ao < h1889 ; - - ? ? le retour du moharrem 	1889-1
29	e71	LOCATION	Ali	qua- ranlieme de ce ' qu' il possede . * les shiites ou sectateurs d' ALI , consa- crent le .dixieme ; jour du moharrem a la solennelle co' mmemoraison 	1889-1
30	e72	LOCATION	Moharrem	* les shiites ou sectateurs d' ali , consa- crent le .dixieme ; jour du MOHARREM a la solennelle co' mmemoraison de tassassi-. ndt dhussein , petit-fils de , mahomet 	1889-1
31	e75	LOCATION	Aboubekre	ami et.le confident du pr phete prit egorge par les sectaires do la descendance d' ABOUBEKRE et d' omar ; son premier fils , hassan , lui succeda et mouriit 	1889-1
32	e76	LOCATION	Omar	du pr phete prit egorge par les sectaires do la descendance d' aboubekre et d' OMAR ; son premier fils , hassan , lui succeda et mouriit empoisonn par sa 	1889-1
33	e79	LOCATION	Yezid	en marche pour , faire preva- loir ses droits au khalifat , quand rarme d' YEZID , dans les plaines de kerbelat , le nriassacra avec tous ' les siens 	1889-1
34	e80	LOCATION	Kerbelat	loir ses droits au khalifat , quand rarme d' yezid , dans les plaines de KERBELAT , le nriassacra avec tous ' les siens . pour les i 4 ' 	1889-1
35	e81	LOCATION	Caire	m. e u ge n e m u 11 er nous apprend ; qu' au CAIRE on faisait , le dixieme jour du moharrem , un verit , able pelerinage 	1889-1
36	e82	LOCATION	Moharrem	11 er nous apprend ; qu' au caire on faisait , le dixieme jour du MOHARREM , un verit , able pelerinage solen' nel a la rri.o.squee ; dans -laquelle 	1889-1
37	e83	LOCATION	Egypte	; les costumes -relatives i la nouvelle annee musulmane ont presque entierement dis- paru en EGYPTE . les mendiants seuls se- prbccupent encore des divers jours de : van strangers 	1889-1
38	e86	LOCATION	Piques	, et des allemands ; au premier jan -- vier , aupres desfrangais ; a PIQUES , pres des russes et desgrecs , etc. mais i' aschoura est encore eel 	1889-1
39	e87	LOCATION	Hussein	. g' est par une ceremonie religieuse des plus dramatiques qu' ils ftentla mmoire d' HUSSEIN et d' hassan . a constanti / ipple , par exemple , rcette f 	1889-1
40	e88	LOCATION	Hassan	par une ceremonie religieuse des plus dramatiques qu' ils ftentla mmoire d' hussein et d' HASSAN . a constanti / ipple , par exemple , rcette f $ te sanglante 	1889-1
41	e92	LOCATION	Per	torn bee de la nuit arriverent les acteurs : c' etait un long cortege de PER ¬ sans des classes les plus humbles , musul ¬ mans fanatlques , ayant 	1889-1
42	e93	LOCATION	Hussein	d' une voix sourde et nasillarde , des litanies monotones en l ! honne.ur d' HUSSEIN et d' hassan . en tete du cortege marchaient des en- fants vitus ' 	1889-1
43	e94	LOCATION	Hassan	sourde et nasillarde , des litanies monotones en l ! honne.ur d' hussein et d' HASSAN . en tete du cortege marchaient des en- fants vitus ' de robes de 	1889-1
44	e97	LOCATION	Hussein	racennes ; le premier portait les armes d' ali , le p £ re d' HUSSEIN et d' hassan , 4es , sabres k double piointe avec une pomme piquee 	1889-1
45	e98	LOCATION	Hassan	premier portait les armes d' ali , le p £ re d' hussein et d' HASSAN , 4es , sabres k double piointe avec une pomme piquee k rextremite , 	1889-1
46	e99	LOCATION	Iegende	k double piointe avec une pomme piquee k rextremite , . en souvenir de la IEGENDE qui rapporte qu' ali , tout enfant , jouait avec ce fruit sur les 	1889-1
47	e101	LOCATION	Prophete	rapporte qu' ali , tout enfant , jouait avec ce fruit sur les genoux du PROPHETE ; sur- le second , ' s' etalaient la robe yerte d' ali et 	1889-1
48	e103	LOCATION	Hussein	& dos d' homme et renfermant de jeunes - bambins , / les enfants d' HUSSEIN , qui ' furent massacres le meme jour que leur pere . ' - 	1889-1
49	e105	LOCATION	Hussein-Hassan	lis se frappent la poitrine avec force ; en rep' etant alternati- / vement : HUSSEIN-HASSAN ! hassan-hus- c ' sein 1 > . enfin , viennent les fanatiques , 	1889-1
50	e107	LOCATION	Hussein-	"que ces _ energumenes vont bientgt s' administrer , en expiation du martyre ' d' HUSSEIN- . hassan . 1 ,  c au milieu et sur les cetes du """	1889-1
51	e108	LOCATION	Hussein-Hassan	de leurs aflreuses blessures . ' . a v ' a les cris de a HUSSEIN-HASSAN ! c devien- nen de plus eh-plus effrayants , c' est fois des rles 	1889-1
52	e110	LOCATION	Etats-Unis	est un spectacle horrible , et , dans la tribune des ambassadeurs. le ministre des ETATS-UNIS svan' ouit . on est oblige x.de le transporter dans la boutique d' un 	1889-1
53	e111	LOCATION	Persan	etats-unis svan' ouit . on est oblige x.de le transporter dans la boutique d' un PERSAN , .qui le reconforte avec un verre . < ie the . l' anibassadeur 	1889-1
54	e112	LOCATION	Jieure	"c goat . /  .la lugubre ceremonie se prolonge ainsi pendant plus d' und JIEURE , sans que ces pauvres.dia.bles se fatiguent et demandent . merci . tous les """	1889-1
55	e113	LOCATION	Hussein	en chaire et raconte.d' iine. voix pa- . thetique les vertus et1 les malheurs d' HUSSEIN et d' hassan . g' est le recit de la passion c de ces 	1889-1
56	e114	LOCATION	Hassan	raconte.d' iine. voix pa- . thetique les vertus et1 les malheurs d' hussein et d' HASSAN . g' est le recit de la passion c de ces deux martyrs , 	1889-1
57	e116	LOCATION	Sultan	entre dans le rubis du paradise un hymne en thonneur des deux frd.res et dii SULTAN termine la ceremonie . c quahd on a assists h de pareilles sau- vageries 	1889-1
58	e118	LOCATION	Sinai	larme versee pendant cette fete efface , uh tas de peches aussi gros que le SINAI c \ . < / article > y.-p. demays . a ventures extraordinaires d' 	1889-1
59	e119	LOCATION	Article	, uh tas de peches aussi gros que le sinai c \ . < / ARTICLE > y.-p. demays . a ventures extraordinaires d' un premiers partes .. . les 	1889-1
60	e121	LOCATION	Ih	"ventures extraordinaires d' un premiers partes .. . les exploits d' un pendu — chapitre IH . - ( suite )  4 ? — les bocai' res , au """	1889-1
61	e122	LOCATION	Maranh	"ou ils m' avaient rencontre flottant .inanime sur- mon epave , rehtraient s-abriter .pres de MARANH & o ,  pour vendre k des receleiirs le produit de leurs brigandages """	1889-1
62	e123	LOCATION	Pensez	que e' est abominable , - de trafiquer ainsi de son semblable i . — PENSEZ aux negres vendus aux plan- teur par les marins , benic et jugez , 	1889-1
63	e126	LOCATION	Tonnerre	m' apprit k sauter au commandement , k compter , .etc ... . — / TONNERRE ! .. , . un honorable ngo ciant ... un frangais ! — je 	1889-1
64	e127	LOCATION	Yvon	t et pas moyen de me plaindre , puisque nul ici , sauf vous et YVON , ne parle fran- gais ! i j' etais d' ailleurs sequestre au point 	1889-1
65	e128	LOCATION	It	. trail d' honneur ! ... c' etait a se faire < ' t sauter IT , caisson i — aussi , combien de fois n' ai-je pas regrets d' 	1889-1
66	e129	LOCATION	Aussi	... c' etait a se faire < ' t sauter it , caisson i — AUSSI , combien de fois n' ai-je pas regrets d' avoir ete sauve par les 	1889-1
67	e131	LOCATION	Tesprit	. je ne sais quelle velleite de revolte m' est tout a coup passee par TESPRIT , mais j' ai absolument refuse d' obeir a mon cornac . > % 	1889-1
68	e133	LOCATION	Pauv	", consi- dere comme tel. — diable 1 j' oubliais ce point noir . — PAUV ' monsieur , votre position n' est gu & re  plus agreable que """	1889-1
69	e134	LOCATION	Attendre	sommes hors la loi ou approchant . — que faire , selon vous ? — ATTENDRE un petit moment et tirer des plans . — dites-moi , benic , vous 	1889-1
70	e135	LOCATION	Dites-moi	, selon vous ? — attendre un petit moment et tirer des plans . — DITES-MOI , benic , vous savez que cette bourgade de diamanta est aux con- fins 	1889-1
71	e136	LOCATION	Benic	vous ? — attendre un petit moment et tirer des plans . — dites-moi , BENIC , vous savez que cette bourgade de diamanta est aux con- fins de terres 	1889-1
72	e137	LOCATION	Diamanta	tirer des plans . — dites-moi , benic , vous savez que cette bourgade de DIAMANTA est aux con- fins de terres inexplorees . t noil loin d' ici est 	1889-1
73	e138	LOCATION	Noil	savez que cette bourgade de diamanta est aux con- fins de terres inexplorees . t NOIL loin d' ici est la forfct vierge oil il est si facile de se 	1889-1
74	e140	LOCATION	Ca	faudrait voir ! — songez done au signe particulier que comporte mon signalement . — CA , e' est vrai . f d' autre part , s' enfoncer dans le 	1889-1
75	e142	LOCATION	Devant	une reconnais ¬ sance . — deux bretons . — projets d' gvasion . — DEVANT le juge . — reedition du conseil de guerre . — un ' interprte 	1889-1
76	e145	LOCATION	Six	de guerre . — un ' interprte qui ne se comprend pas lui-meme . — SIX mois de travaux h la mine . — l' arrayed de diamanta . — 	1889-1
77	e146	LOCATION	Diamanta	lui-meme . — six mois de travaux h la mine . — l' arrayed de DIAMANTA . — misere des travailleurs . — procede d' extraction du diamant . — 	1889-1
78	e147	LOCATION	Misere	six mois de travaux h la mine . — l' arrayed de diamanta . — MISERE des travailleurs . — procede d' extraction du diamant . — brutality des surveillants 	1889-1
79	e148	LOCATION	Procede	la mine . — l' arrayed de diamanta . — misere des travailleurs . — PROCEDE d' extraction du diamant . — brutality des surveillants . — omnipotence de la 	1889-1
80	e149	LOCATION	Brutality	diamanta . — misere des travailleurs . — procede d' extraction du diamant . — BRUTALITY des surveillants . — omnipotence de la compagnie . — terrassiers . les trois 	1889-1
81	e150	LOCATION	Terrassiers	du diamant . — brutality des surveillants . — omnipotence de la compagnie . — TERRASSIERS . les trois amis sont depuis dix heures en prison . felix aubertin meurt 	1889-1
82	e152	LOCATION	Yvon	se passerait mieux de pain que de tabac et soupire apres sa chique absente , YVON sifflote un vieil air breton , aprds avoir constate qu' il peut se glisser 	1889-1
83	e153	LOCATION	Breton	— dites done , camarade , je suis mate- lot , et qui plus est BRETON . . i or il y a une chose dont le matelot breton ou 	1889-1
84	e156	LOCATION	K	pourra causer . c est-ce que 9a ne serait pas vous qui , . tout K theure , avez ecoute notre conver ¬ sation a travers. la porte ? , 	1889-1
85	e156	LOCATION	K	pourra causer . c est-ce que 9a ne serait pas vous qui , . tout K theure , avez ecoute notre conver ¬ sation a travers. la porte ? , causer . c est-ce que 9a ne serait pas vous qui , . tout k THEURE , avez ecoute notre conver ¬ sation a travers. la porte ? , , 	1889-1
86	e157	LOCATION	France	! . — pour vous expliquer comme a , faut que vous ayez habite la FRANCE , ou tout au moins avec- des frangais . — qu' est-ce que vous 	1889-1
87	e159	LOCATION	Roscoff	pas long , mais aussi vrai que je m' appelle benic , ne natif de ROSCOFF , on dirait que vous avez un petit accent breton ... — . breton 	1889-1
88	e160	LOCATION	Ca	soiircils tom- bants comme ceux de la plupart des gens de mer . . — CA vous chavire , pays , de - m' en- tendre parler de lt-bas ... 	1889-1
89	e161	LOCATION	Au.contraire	. € j' ai pas l' intention de vous faire de la peine . — AU.CONTRAIRE , dit le gee1ier qu' une emotion , au moins etrange , chez un 	1889-1
90	e164	LOCATION	Douei	" 7 tu lui ressembles , pourtaht ... mais en plus vieux- . ' malar' DOUEI ... . malar' douei ... le maitre , a ces mots , se precipite """	1889-1
91	e166	LOCATION	Cause	- cuillertf & -pet1 que je t' ai administre dans les temps ... — > CAUSE toujours \ .. . en nous bat- < . - tant en duel apr 	1889-1
92	e167	LOCATION	Jean-Marie	devins ' ton matelot , apres la pataraphe re $ ue ... — t' es JEAN-MARIE ... disparu depuis dix ans ... que tout le mon- de croyait peri ... 	1889-1
93	e168	LOCATION	Peuh	tre heu- . reux . % . — ii est done ici ? . -- PEUH ! k fours comme nous , mais dans 9 .. les -parages de marari- 	1889-1
94	e169	LOCATION	Benic	"9 .. les -parages de marari- h £ o. - . — et toi , BENIC , '  - qu' est-ce que tu fiches done par ici ? . """	1889-1
95	e170	LOCATION	Roscoff	qui boulotte ton poisson ... un parisien , mais. digne d' etre ne natif de ROSCOFF , notre ami. v mais vdyons , jean-marie , comment qa s ' fait 	1889-1
96	e171	LOCATION	Jean-Marie	mais. digne d' etre ne natif de roscoff , notre ami. v mais vdyons , JEAN-MARIE , comment qa s ' fait que je te retrouve dans c' t'es- pece 	1889-1
97	e172	LOCATION	Qa	etre ne natif de roscoff , notre ami. v mais vdyons , jean-marie , comment QA s ' fait que je te retrouve dans c' t'es- pece de pays de 	1889-1
98	e174	LOCATION	Sabre	en arriver \ k \ - 4 . - - . c 4 . , SABRE d' abordage . — t' as done dsserte ? — g' est la premiere 	1889-1
99	e175	LOCATION	JE.reconnais	second , un failli moko qui ne dessoulait pas . l homme bleu . — JE.RECONNAIS c' te cicatrice , lk % kton front . ( page .5 , col. 	1889-1
100	e176	LOCATION	(	l homme bleu . — je.reconnais c' te cicatrice , lk % kton front . ( page .5 , col. 1 . ) - de fir en aiguille , ? 	1889-1
101	e176	LOCATION	(	l homme bleu . — je.reconnais c' te cicatrice , lk % kton front . ( page .5 , col. 1 . ) - de fir en aiguille , ? homme bleu . — je.reconnais c' te cicatrice , lk % kton front . ( PAGE .5 , col. 1 . ) - de fir en aiguille , ? j' 	1889-1
102	e176	LOCATION	(	l homme bleu . — je.reconnais c' te cicatrice , lk % kton front . ( page .5 , col. 1 . ) - de fir en aiguille , ? homme bleu . — je.reconnais c' te cicatrice , lk % kton front . ( PAGE .5 , col. 1 . ) - de fir en aiguille , ? j' bleu . — je.reconnais c' te cicatrice , lk % kton front . ( page .5 , col. 1 . ) - de fir en aiguille , ? j' ai 	1889-1
103	e177	LOCATION	Pardie	qu ? est-ce ' que tu yas faire ? - . 1 1 c — PARDIE , ~ tout ce que tu voudras . ' — qa , e' est 	1889-1
104	e178	LOCATION	Qa	1 1 c — pardie , ~ tout ce que tu voudras . ' — QA , e' est parle en vrai breton . . — dis done , tu 	1889-1
105	e179	LOCATION	Breton	tout ce que tu voudras . ' — qa , e' est parle en vrai BRETON . . — dis done , tu ne manges pas ? vois done , 	1889-1
106	e180	LOCATION	Dis	voudras . ' — qa , e' est parle en vrai breton . . — DIS done , tu ne manges pas ? vois done , ton monsieur qu' est 	1889-1
107	e183	LOCATION	Environ	- ii va falloir payer pour en sortir . — combien ? - . — ENVIRON deux mille francs par per ¬ sonnel ' . — ' tonnerre de brest 	1889-1
108	e184	LOCATION	Ja	verrait- ~ yas tout de mme travailler a la mine , et qu' une fois JA > ' has , sur les claims nous pourrons nous en sauver . — 	1889-1
109	e185	LOCATION	Est-ce	claims nous pourrons nous en sauver . — tudis : now5 / ' . \ EST-CE que tu. vou- drais - ; ldcher tes pa ¬ trons ? ' — 	1889-1
110	e186	LOCATION	Maista	comme avec des chretiens , je sais bourlinguci ' k travers les forets . — MAISTA place i — . elle ne vaut pas celle de prefet ma ¬ ritime 	1889-1
111	e187	LOCATION	Breton	. - malar' doue ! ... de tout cceur , mon vieux , foi de BRETON . > fi- eh ben ! suffitf ' ' t' es.mon matelot , et 	1889-1
112	e193	LOCATION	Article	pensionnairesa visiter , motus ... a demain , y aura du nouveau . < / ARTICLE > c t i i louis b0ussen4md . . r . ( d tuivre 	1889-1
113	e194	LOCATION	Combatsj	er pays . . n & gre . — une armfo superbe ; . — COMBATSJ victoires etrevers .. ' — le cheval ) do troie ... — ea route 	1889-1
114	e195	LOCATION	Troie	armfo superbe ; . — combatsj victoires etrevers .. ' — le cheval ) do TROIE ... — ea route pour is mouta-nzige ; defections . l' intention de stanley 	1889-1
115	e197	LOCATION	Stanley	do troie ... — ea route pour is mouta-nzige ; defections . l' intention de STANLEY etait de , se , ren- . - dr' e sans retard k un 	1889-1
116	e198	LOCATION	Nyanza	sans retard k un lac qu' on lui avait , renseigne a. l' ouest du NYANZA , au lac moiita-nzige , dont.il voulait faire l' explo- ration a reflet de 	1889-1
117	e199	LOCATION	Moiita-Nzige	lac qu' on lui avait , renseigne a. l' ouest du nyanza , au lac MOIITA-NZIGE , dont.il voulait faire l' explo- ration a reflet de decouvrir si. quelque riviere 	1889-1
118	e200	LOCATION	TAlbert-Nyanza	ration a reflet de decouvrir si. quelque riviere ne fait pas communiquer ce lac a TALBERT-NYANZA , hypothese , qui n' est pas encore resolue aujourd' hui ; elle a 	1889-1
119	e201	LOCATION	Rouge	si , commie le disent les arabes , cette com- municatiori existe par la riviere ROUGE , alors le mouta-nzig & serait , en fait , une des sources du 	1889-1
120	e202	LOCATION	Mouta-Nzig	disent les arabes , cette com- municatiori existe par la riviere rouge , alors le MOUTA-NZIG & serait , en fait , une des sources du nil , celle que 	1889-1
121	e203	LOCATION	Nil	"rouge , alors le mouta-nzig & serait , en fait , une des sources du NIL , celle que ptolemee indiquait sur sa carte sous '  e nom de """	1889-1
122	e204	LOCATION	Ptolemee	"mouta-nzig & serait , en fait , une des sources du nil , celle que PTOLEMEE indiquait sur sa carte sous '  e nom de palus pccideii talis , """	1889-1
123	e207	LOCATION	TOuvouma	".. : ; ; i. vonn  5c8 k 599 . contre les habitants de TOUVOUMA qui se rsvoitaient , . refusaient le tribut , devasi taient la cete. et """	1889-1
124	e208	LOCATION	Ouganda	"taient la cete. et pillaient tous lesenvi ¬ rons ; or , , dans l' OUGANDA , il  n' est pas. d' usage de permettre .aux voyageurs de continuer """	1889-1
125	e209	LOCATION	Stanley	ajouta toutefois qu' aussitet la guerre terminse ; il mettrait volontiers k la disposition de STANLEY au- tant de guerriers qu' il le dssirerait pour . atteindre le mouta-nzige . 	1889-1
126	e211	LOCATION	Msa	qui commen- gaient a s-ouvrir , afln de completer lmtude interessante qu' il faisait de MSA et de son peuple . . ' - l' empereur ayait ajjpele sous les 	1889-1
127	e212	LOCATION	edHii3ie	gande experience guerre , sajt ; la conduire avec- adress.e , est passe maltj ! EDHII3IE , maniementdelalan.ce et possede toutfisi les. qualits d' tin excel-lent soldat ; ; il 	1889-1
128	e213	LOCATION	Rangaou	rouge e.t de ; tftrte ; dfepipe . , . yient ensuife lje yiaqxr , RANGAOU ; qufc .fan < dl \ 1 © pays ; voisin , d' u 	1889-1
129	e214	LOCATION	Nilt	rangaou ; qufc .fan < dl \ 1 © pays ; voisin , d' u NILT bannieres , au-vent . , tambour s b a ttan t s , . 	1889-1
130	e216	LOCATION	Orient	aiu ne ? aplati : chez les negres , comme dans les , pays d' ORIENT , tembonpoint , voire l' obesite , est un element de beaute . le 	1889-1
131	e217	LOCATION	Mtesa	"tembonpoint , voire l' obesite , est un element de beaute . le harem de MTESA etait ' precede et suivi de mille lances ; aprs quoi venait  toncle """	1889-1
132	e218	LOCATION	Salomon	"aprs quoi venait  toncle du monanque-.avec tout son train de maison ; un vrai SALOMON , celui-la , en raison de > ' 1a multitude de-ses femmes jgitimes et.autres """	1889-1
133	e220	LOCATION	Pageno	vermilion mwsa a u face teinte < tan | k w- j. ' ~ < PAGENO > 7 < / pageno > coucher du soleil , les troupes , se 	1889-1
134	e221	LOCATION	Pageno	teinte < tan | k w- j. ' ~ < pageno > 7 < / PAGENO > coucher du soleil , les troupes , se trou- ' vdrent conforublement etabiies 	1889-1
135	e222	LOCATION	Stanley	parmi lesquellesslevaient den et de-la degrandes.toitures coniques indiquant les demeures des chefs . quant a STANLEY , mtss.a lui avail fait construire plusieurs habitations pres de la grande.ayenue qui - 	1889-1
136	e223	LOCATION	MtSs.a	den et de-la degrandes.toitures coniques indiquant les demeures des chefs . quant a stanley , MTSS.A lui avail fait construire plusieurs habitations pres de la grande.ayenue qui - menait a 	1889-1
137	e224	LOCATION	Staient	dans tous ses details comme par un.enchantementma- gique . . ; . les forces ehnemies STAIENT massges dans tiled' innghira ; leur objectif tait de forcer les gens de mtesa 	1889-1
138	e226	LOCATION	Mtesa	ehnemies staient massges dans tiled' innghira ; leur objectif tait de forcer les gens de MTESA a livrer un com ¬ bat naval , et cette tactique ne laissait pas 	1889-1
139	e228	LOCATION	Ouganda	tandis que les youavouma , sont d' excellents marins , les guerriers ~ de l' OUGANDA ne se battent pas bien sur teau . ~ neanmoins , le , plan 	1889-1
140	e229	LOCATION	Teau	excellents marins , les guerriers ~ de l' ouganda ne se battent pas bien sur TEAU . ~ neanmoins , le , plan .de bataille de mtesa consistait k s' 	1889-1
141	e230	LOCATION	Neanmoins	les guerriers ~ de l' ouganda ne se battent pas bien sur teau . ~ NEANMOINS , le , plan .de bataille de mtesa consistait k s' emparer de . 	1889-1
142	e231	LOCATION	Mtesa	battent pas bien sur teau . ~ neanmoins , le , plan .de bataille de MTESA consistait k s' emparer de . l' lle d' lnnghira ; sa flottillej mouill 	1889-1
143	e233	LOCATION	Mtesa	de lquipage . les premiers engagements : furent d £ -. feastreux pour les arniesvde MTESA ; avec , ' leurs canots ' effiles , ' les youavouma s' e1ancaient 	1889-1
144	e235	LOCATION	K	/ tuant beaucoup , de monde . mtesa etait furieux . ii demanda conseil ' K stanley . celui-ci lui suggsra tidee de faire une chausse jusqu' a tile , 	1889-1
145	e235	LOCATION	K	/ tuant beaucoup , de monde . mtesa etait furieux . ii demanda conseil ' K stanley . celui-ci lui suggsra tidee de faire une chausse jusqu' a tile , tuant beaucoup , de monde . mtesa etait furieux . ii demanda conseil ' k STANLEY . celui-ci lui suggsra tidee de faire une chausse jusqu' a tile , ce 	1889-1
146	e236	LOCATION	(	~ . — fut commence , - on ; combla par despierres et des troncs ( earbres une soixantairie de ' t f y . > c ( ' , 	1889-1
147	e236	LOCATION	(	"~ . — fut commence , - on ; combla par despierres et des troncs ( earbres une soixantairie de ' t f y . > c ( ' , . — fut commence , - on ; combla par despierres et des troncs ( EARBRES une soixantairie de ' t f y . > c ( ' ,  """	1889-1
148	e238	LOCATION	Stanley	leur lie , nargusrent sa fiireur . c' est & > ce moment-l & que STANLEY in- — venta pour mtesa le triple canot qui fit sur les youavouma reflet 	1889-1
149	e239	LOCATION	Venta	nargusrent sa fiireur . c' est & > ce moment-l & que stanley in- — VENTA pour mtesa le triple canot qui fit sur les youavouma reflet dti cheval de 	1889-1
150	e240	LOCATION	Mtesa	fiireur . c' est & > ce moment-l & que stanley in- — venta pour MTESA le triple canot qui fit sur les youavouma reflet dti cheval de troie : 	1889-1
151	e242	LOCATION	Troie	venta pour mtesa le triple canot qui fit sur les youavouma reflet dti cheval de TROIE : il relia , a taide de perches jet de fascioec.trois des pius .grandes 	1889-1
152	e244	LOCATION	Article	, et les deux , armies- reprirent le -.chemin de leurs foyers . < / ARTICLE > ( d iiiivre . ) ; - . adolphe burde . a traders 	1889-1
153	e246	LOCATION	Lithuanie	r . l' aspect de la russie. blanche et de la & i . c LITHUANIE est tres sauvage ; beaucoup de bois , beaucoup de terres en friches , 	1889-1
154	e247	LOCATION	Grande	. .. . ; la contree se peuple davantage , vers les confins de la GRANDE russie , dit ; ? m. d' artamof , mais son aspect de deso 	1889-1
155	e247	LOCATION	Grande	. .. . ; la contree se peuple davantage , vers les confins de la GRANDE russie , dit ; ? m. d' artamof , mais son aspect de deso .. . ; la contree se peuple davantage , vers les confins de la grande RUSSIE , dit ; ? m. d' artamof , mais son aspect de deso ¬ 	1889-1
156	e248	LOCATION	Artamof	davantage , vers les confins de la grande russie , dit ; ? m. d' ARTAMOF , mais son aspect de deso ¬ lation. frappe le _ voyageur . , 	1889-1
