	ENT_ID	TYPE	TERM	KWIC	source_year
34	e52	LOCATION	Allah	millions et demi d' habi-tants , presque to us d' origine turque et sectateurs d' ALLAH . la petite-boukharie , dont le nom chi-vnois est thian-chan-nan-lou c' est-a-dire pays au 	1890-1
35	e53	LOCATION	Petite-Boukharie	d' habi-tants , presque to us d' origine turque et sectateurs d' allah . la PETITE-BOUKHARIE , dont le nom chi-vnois est thian-chan-nan-lou c' est-a-dire pays au sud des monts 	1890-1
36	e54	LOCATION	Thian-chan-nan-lou	origine turque et sectateurs d' allah . la petite-boukharie , dont le nom chi-vnois est THIAN-CHAN-NAN-LOU c' est-a-dire pays au sud des monts celestes , n' a d' histoire propre 	1890-1
37	e55	LOCATION	Pays	sectateurs d' allah . la petite-boukharie , dont le nom chi-vnois est thian-chan-nan-lou c' est-a-dire PAYS au sud des monts celestes , n' a d' histoire propre que depuis rnoins 	1890-1
38	e56	LOCATION	Celestes	petite-boukharie , dont le nom chi-vnois est thian-chan-nan-lou c' est-a-dire pays au sud des monts CELESTES , n' a d' histoire propre que depuis rnoins de vingt ans . jusque 	1890-1
39	e57	LOCATION	Alexandre	ans . jusque vers le milieu du der-niersiecle , et depuis ler & gne d' ALEXANDRE , elle passai sous cent jougs divers . en 1757 , l' empereur eiasng-loung 	1890-1
40	e59	LOCATION	Chine	sous cent jougs divers . en 1757 , l' empereur eiasng-loung l' an-nexa a la CHINE dont , pendant environ cent vingt ans , elle foraxa la province la plus 	1890-1
41	e60	LOCATION	Yakoub	elle foraxa la province la plus occidental . ii y a une vingtaine d' nnest YAKOUB un ancien lieutenant a femir de boukhara , leva l' etendant de iiinde- pendance 	1890-1
42	e61	LOCATION	Boukhara	. ii y a une vingtaine d' nnest yakoub un ancien lieutenant a femir de BOUKHARA , leva l' etendant de iiinde- pendance dans . yarkand ( capiyie du thian-chan-nan-lou 	1890-1
43	e62	LOCATION	Thian-chan-nan-lou	de boukhara , leva l' etendant de iiinde- pendance dans . yarkand ( capiyie du THIAN-CHAN-NAN-LOU , slfcude k a mille lfeues de peking et a peu prssur le 38paral 	1890-1
44	e63	LOCATION	Peking	pendance dans . yarkand ( capiyie du thian-chan-nan-lou , slfcude k a mille lfeues de PEKING et a peu prssur le 38paral lele nord ) . surnomine par le peuple 	1890-1
45	e67	LOCATION	Asie	a pass dwantegeust trails de commerce avec les anglais de rinde et les eusses d' ASIE . a rintew , il a suiaire pegner la paix etrabondan ; aussi sa 	1890-1
46	e69	LOCATION	Mb	le affluent du tarim mv & t les eaux se .pr-dent dans le grand fee MB , eelle sans cesse frqa' ente les gradfidfes ear abases n 1 ' a 	1890-1
47	e70	LOCATION	Pefetog	eelle sans cesse frqa' ente les gradfidfes ear abases n 1 ' a at de PEFETOG a bofetepa , gt fait-elle un coxmm bce des plus mflfe et des plus 	1890-1
48	e71	LOCATION	Bofetepa	cesse frqa' ente les gradfidfes ear abases n 1 ' a at de pefetog a BOFETEPA , gt fait-elle un coxmm bce des plus mflfe et des plus lucrtf & 	1890-1
49	e72	LOCATION	Gt	ente les gradfidfes ear abases n 1 ' a at de pefetog a bofetepa , GT fait-elle un coxmm bce des plus mflfe et des plus lucrtf & fe samarkand 	1890-1
50	e73	LOCATION	Mflfe	' a at de pefetog a bofetepa , gt fait-elle un coxmm bce des plus MFLFE et des plus lucrtf & fe samarkand , boukhara , hemt , mfe et 	1890-1
51	e74	LOCATION	Boukhara	fait-elle un coxmm bce des plus mflfe et des plus lucrtf & fe samarkand , BOUKHARA , hemt , mfe et r & c hemire c & tte ville fe 	1890-1
52	e75	LOCATION	HeMt	coxmm bce des plus mflfe et des plus lucrtf & fe samarkand , boukhara , HEMT , mfe et r & c hemire c & tte ville fe ifafert , 	1890-1
53	e76	LOCATION	Mfe	des plus mflfe et des plus lucrtf & fe samarkand , boukhara , hemt , MFE et r & c hemire c & tte ville fe ifafert , avec ses 	1890-1
54	e77	LOCATION	Ifafert	boukhara , hemt , mfe et r & c hemire c & tte ville fe IFAFERT , avec ses bien ten-ues , se' s ; fewe & rr9et aes n' 	1890-1
55	e78	LOCATION	Hou-tong	en terre battue , epais d' un metre , et supportant dessolives en bois de HOU-TONG ( bignonia tomentosa ) sur lesquelles une manire de planehcf est fait de roseaux 	1890-1
56	e78	LOCATION	Hou-tong	en terre battue , epais d' un metre , et supportant dessolives en bois de HOU-TONG ( bignonia tomentosa ) sur lesquelles une manire de planehcf est fait de roseaux terre battue , epais d' un metre , et supportant dessolives en bois de hou-tong ( bignonia tomentosa ) sur lesquelles une manire de planehcf est fait de roseaux eritfelacss 	1890-1
57	e78	LOCATION	Hou-tong	en terre battue , epais d' un metre , et supportant dessolives en bois de HOU-TONG ( bignonia tomentosa ) sur lesquelles une manire de planehcf est fait de roseaux terre battue , epais d' un metre , et supportant dessolives en bois de hou-tong ( bignonia tomentosa ) sur lesquelles une manire de planehcf est fait de roseaux eritfelacss battue , epais d' un metre , et supportant dessolives en bois de hou-tong ( BIGNONIA tomentosa ) sur lesquelles une manire de planehcf est fait de roseaux eritfelacss souds 	1890-1
58	e79	LOCATION	Goran	moins ires suffisan-t . les yarkandiens sont mahomtans leurs ftes sont celles des observateurs du GORAN . ii en est une , cependant , dont nous voulons donner ici quelques 	1890-1
59	e80	LOCATION	Fannie	donner ici quelques details , car elle est d' exotique actuality en cette aurore de FANNIE 1890 . le tableau est bien oriental et ne manque tii d' imprevu i3i 	1890-1
60	e83	LOCATION	Da	drap et -de pis , des ; m : e & gasins ou se ibite DA jphrre $ yu ( aspe donhes gwnois fom m si impoaant usage pour la 	1890-1
61	e85	LOCATION	Rhan	i' e'mir yakoub en persoiine , sur le seulm sorpbaeux : du mervelfeu plais du RHAN de kachgar ... lajpd' puia' tion en : tiere se prcipitel' air liyeefe ejt 	1890-1
62	e85	LOCATION	Rhan	i' e'mir yakoub en persoiine , sur le seulm sorpbaeux : du mervelfeu plais du RHAN de kachgar ... lajpd' puia' tion en : tiere se prcipitel' air liyeefe ejt e'mir yakoub en persoiine , sur le seulm sorpbaeux : du mervelfeu plais du rhan DE kachgar ... lajpd' puia' tion en : tiere se prcipitel' air liyeefe ejt pre-sse 	1890-1
63	e85	LOCATION	Rhan	i' e'mir yakoub en persoiine , sur le seulm sorpbaeux : du mervelfeu plais du RHAN de kachgar ... lajpd' puia' tion en : tiere se prcipitel' air liyeefe ejt e'mir yakoub en persoiine , sur le seulm sorpbaeux : du mervelfeu plais du rhan DE kachgar ... lajpd' puia' tion en : tiere se prcipitel' air liyeefe ejt pre-sse yakoub en persoiine , sur le seulm sorpbaeux : du mervelfeu plais du rhan de KACHGAR ... lajpd' puia' tion en : tiere se prcipitel' air liyeefe ejt pre-sse , 	1890-1
64	e86	LOCATION	Fannie	silencieuse , que la lune naissante daigne s' y montrer et marquer le debut de FANNIE nouvelle , jour de grande fete religieuse , solennite & laquelle on se prepare 	1890-1
65	e88	LOCATION	Fi-vresse	mais , d' une part , on s' eaorce de s' arrfcter au seuil de FI-VRESSE , de fautre , avant que la gorge s' en-roue et que la fatigue 	1890-1
66	e89	LOCATION	Fautre	une part , on s' eaorce de s' arrfcter au seuil de fi-vresse , de FAUTRE , avant que la gorge s' en-roue et que la fatigue brise les membres 	1890-1
67	e90	LOCATION	Fannie	pour le lendemain , ce jour de fan qui est la plus grande me de FANNIE . le jour oh ton rompt le jeane , entre sept et n etif 	1890-1
68	e91	LOCATION	Yakimbek	oh ton rompt le jeane , entre sept et n etif heures du matin , YAKIMBEK , e' est-a-dire pemir , coiff d' un bonnet jaune brod d' or , 	1890-1
69	e93	LOCATION	Smir	, le cortege rentre , suivi de la foule , dans le palais de l' SMIR , pour souhaiter au prince une heureuse anne . celui-ci fait distribuer , k 	1890-1
70	e94	LOCATION	Chine	la nuit suivante . jadis , avant que ce peuple ett t annexe k la CHINE , lpoque de ces r-jouissances tait a juste titre redout € e par le 	1890-1
71	e96	LOCATION	Jeurplaire	dou de sagesse , c' est- & -dire si fakimbek n' avait pas cess de JEURPLAIRE , ils le laissaient dans ses charges et dignitss ; mais s' ils trouvaient 	1890-1
72	e98	LOCATION	Tha	qui aujourd' hui n' ont rien a craindre de leurs sujets plus civilises ont conserve THA bitude dentourer de tous temps leur per-sonne d' une garde nombreuse , et , 	1890-1
73	e99	LOCATION	Tombre	, et , lors-qu-ils sortent , d' une escorte imposante . cela , e' etait TOMBRE au tableau ; cette ombre n' existant plus depuis longtemps , revenons aux couleurs 	1890-1
74	e100	LOCATION	France	i' an n' est pas , chez les turkestanais orientaux , comme dans notre vieille FRANCE , le jour des etrennes a moins que ton ne consid & re comme 	1890-1
75	e101	LOCATION	Ton	orientaux , comme dans notre vieille france , le jour des etrennes a moins que TON ne consid & re comme telles les largesses en nature du souverain , il 	1890-1
76	e102	LOCATION	Chine	, par contre , les repas y prennent des proportions re-doutablement fatigantes . comme en CHINE , on ne fait que manger et boire , boire surtout , pendant vingt-quatre 	1890-1
77	e103	LOCATION	Petite-Boukharie	de famille . c' est qu' en fait , la famille n' existe guere en PETITE-BOUKHARIE . le pre , les freres ainesetles oncles maternels y prennent la denomination commune 	1890-1
78	e104	LOCATION	Imprimee	demande de eban & ; o ment d' adresse doll etre accom-pagnee d' uue bande IMPRIMEE et de cijiquam centimes en tirn-bres-poste pour fraas de refm ~ preiflion . < 	1890-1
79	e106	LOCATION	(	ravageurs de la mer . mon cheval s' arrsta net , refusant d' avaacer . ( page , col. 2 . ) les autres se trailent en egaux . remond 	1890-1
80	e106	LOCATION	(	ravageurs de la mer . mon cheval s' arrsta net , refusant d' avaacer . ( page , col. 2 . ) les autres se trailent en egaux . remond de la mer . mon cheval s' arrsta net , refusant d' avaacer . ( PAGE , col. 2 . ) les autres se trailent en egaux . remond pael 	1890-1
81	e108	LOCATION	Espagne	etofle ; sajambefine et nerveuse etait emprisonnee dans un has de sole , tabac d' ESPAGNE , nuance a la mode k cette epoque , et ses pieds chaussaient des 	1890-1
82	e109	LOCATION	Golconde	grosseur d' un ceuf de pigeon , paye deux millionset demi de livresaux mines de GOLCONDE , compietait son costume , tandis qut & ses ctes pendait comme un signe 	1890-1
83	e110	LOCATION	Norr-land	pierres fines . ge vieillard mis avec cette simplieite somptueuse tait tta-raldxlv , due de NORR-LAND , chef actuel de la famille biorn . ( apres avoir inspecte le temps 	1890-1
84	e111	LOCATION	Biorn	cette simplieite somptueuse tait tta-raldxlv , due de norr-land , chef actuel de la famille BIORN . ( apres avoir inspecte le temps avec une certaine inquietude , il porta 	1890-1
85	e112	LOCATION	(	somptueuse tait tta-raldxlv , due de norr-land , chef actuel de la famille biorn . ( apres avoir inspecte le temps avec une certaine inquietude , il porta a ses 	1890-1
86	e112	LOCATION	(	somptueuse tait tta-raldxlv , due de norr-land , chef actuel de la famille biorn . ( apres avoir inspecte le temps avec une certaine inquietude , il porta a ses tait tta-raldxlv , due de norr-land , chef actuel de la famille biorn . ( APRES avoir inspecte le temps avec une certaine inquietude , il porta a ses levres 	1890-1
87	e114	LOCATION	Suzann	de moi , en me donnant a entendre qu' ils allaient chasser , car la SUZANN n' est plus k l' ancre dans le fiord . ohl les imprudents , 	1890-1
88	e115	LOCATION	Ha-rald	n' est plus k l' ancre dans le fiord . ohl les imprudents , murmura HA-RALD , se parlant a lui-m § me . , .. toujours en mer et 	1890-1
89	e117	LOCATION	Grundtwig	pour naviguer , me disent-ils , et une larme perla dans les yeux du fiddle GRUNDTWIG . je vous en prie , monseigneur , continua-t-il avec effort , ne m' 	1890-1
90	e118	LOCATION	Maelstrom	. voyez le resultat : ils sont en mer par un temps epouvantable , le MAELSTROM doit etre earayant ce soir , et je ne suis pas avec eux pour 	1890-1
91	e119	LOCATION	Grundtwig	les gener dans leurs gotits , ils re-deviendrorit ce qu' ils etaient avec leur vieux GRUNDTWIG , et ilsne se cacheront plus de moi , et je pourrai , comme 	1890-1
92	e122	LOCATION	France	berceau et en etaient fort aimes ; ils les avaient accompa-gnes pendant leur service en FRANCE . depuis quelque temps cepen-dant , harald ayant donne tordre k grund-twig de veiller 	1890-1
93	e124	LOCATION	Emund	quelque temps cepen-dant , harald ayant donne tordre k grund-twig de veiller a ce qu' EMUND et olaiis bravassent un peu moins le danger , ces derniers , ennuyes par 	1890-1
94	e125	LOCATION	Olaiis	cepen-dant , harald ayant donne tordre k grund-twig de veiller a ce qu' emund et OLAIIS bravassent un peu moins le danger , ces derniers , ennuyes par ses respec-tueuses 	1890-1
95	e127	LOCATION	Grundtwig	dieu , nul n' echappe a sa destinee t les derni & res paroles de GRUNDTWIG avaient cependant frappe ses oreilles . je ne veux pas , lui repondit-il , 	1890-1
96	e128	LOCATION	Grundtwig	et qu' ils n' expos.assent pas inulilement leur vie ... tu connais mes projets , GRUNDTWIG , et le r1e que ces l' homme bleu . reunissant leurs forces , 	1890-1
97	e130	LOCATION	(	r1e que ces l' homme bleu . reunissant leurs forces , ils le soulevrent ... ( page 40 , col. 3 . ) nobles enfants sont appeies a jouer ..... 	1890-1
98	e130	LOCATION	(	r1e que ces l' homme bleu . reunissant leurs forces , ils le soulevrent ... ( page 40 , col. 3 . ) nobles enfants sont appeies a jouer ..... que ces l' homme bleu . reunissant leurs forces , ils le soulevrent ... ( PAGE 40 , col. 3 . ) nobles enfants sont appeies a jouer ..... les 	1890-1
99	e130	LOCATION	(	r1e que ces l' homme bleu . reunissant leurs forces , ils le soulevrent ... ( page 40 , col. 3 . ) nobles enfants sont appeies a jouer ..... que ces l' homme bleu . reunissant leurs forces , ils le soulevrent ... ( PAGE 40 , col. 3 . ) nobles enfants sont appeies a jouer ..... les ces l' homme bleu . reunissant leurs forces , ils le soulevrent ... ( page 40 , col. 3 . ) nobles enfants sont appeies a jouer ..... les temps 	1890-1
100	e131	LOCATION	Grundtwig	pareille dou-leur . je nai jamais cru k cette mort-l & , monseigneur , fit GRUNDTWIG en secouant la tete . encore tes rgvesl ... non , monseigneur , ce 	1890-1
101	e133	LOCATION	Nad	connais le roman que tu as ebaucbe ll-dessus , mais je me souviens aussi que NAD fut pris de toutes les faons par son pere , par sa mere , 	1890-1
102	e135	LOCATION	Grundtwig	mere et moi nous etions fous de douleur ... ne parlons plus de cela , GRUNDTWIG , ces souvenirs me font trop de mal , et tu as tort de 	1890-1
103	e136	LOCATION	Nadod	jusqu' a mon dernier soupir ... ohf sijepouvais seulement mettre la main sur cet abominable NADOD ; mais il a disparu le lendemain de sa guerison et nul n' a 	1890-1
104	e137	LOCATION	Nadod	, je ne vous en parlerai plus , par respect pour votre douleur , mais NADOD est alle recevoir sa recompense ... tant de gens avaient intent & supprimer les 	1890-1
105	e139	LOCATION	Suede	due de norrland ! est-ce que les holstein-gottorp , qui ont usurpe le trne de SUEDE gr & ce aux manoeuvres de la russie , et qui ont fait assassiner 	1890-1
106	e140	LOCATION	Russie	, qui ont usurpe le trne de suede gr & ce aux manoeuvres de la RUSSIE , et qui ont fait assassiner votre pere sous pretexte de trahison , peuvent 	1890-1
107	e141	LOCATION	Grundtwig	gardes ? ... tu sais quelque chose que tu ne m' as jamais confix , GRUNDTWIG , fit le vieux due , devenu subitement d' une pmeur mortelle . les 	1890-1
108	e142	LOCATION	Guttor	du fiord ne rendent jamais lescadavres des espions qu' on leur confie , demandez a GUTTOR , repondit le fiddle serviteur d' un air sinistre qui fit fr & nir 	1890-1
109	e144	LOCATION	Ton	tempte redoublait de violence , la nuit s' etait faite complete et sombre , et TON entendait de loin , en pretant l' oreille , la grande voix de la 	1890-1
110	e147	LOCATION	Ton	1 le bruit ne s' eioigne ni ne se rap-proche , ce qui prouve que TON n' ose ni avancer ni reculer . au meme instant un coup de feu 	1890-1
111	e151	LOCATION	Rosolfso	immediatement le personnage mystrieux qui , depuis quelque temps , faisait de courtes apparitions a ROSOLFSO . en le voyant , le due noir eut un mou-vement significatif , et 	1890-1
112	e153	LOCATION	Harald	dis-paraissaient dans la nuit . gornes du diable ! avait fait i' inconnu en apercevant HARALD et grundtwig , vous arrivez & propos , quoiqu' il s' en soit fallu 	1890-1
113	e154	LOCATION	Grundtwig	la nuit . gornes du diable ! avait fait i' inconnu en apercevant harald et GRUNDTWIG , vous arrivez & propos , quoiqu' il s' en soit fallu de bien 	1890-1
114	e155	LOCATION	Suede	owrs des cavernes , dont on trouve encore quelques specimens dans le nord de la SUEDE et de la norwge . il , etait etendu dans une mare de sang 	1890-1
115	e156	LOCATION	Toilk	mare de sang encore fumante , et venait de rendre le dernier soupir . t TOILK un beau coup de poignard , fit harald en examinant i' arme , qui 	1890-1
116	e158	LOCATION	Ik	sur lui les deux pistolets que je portais k la ceinture . je reconnais bien IK le vaillant anckarstroem . ma foi , monseigneur , je ne mrite pas vos 	1890-1
117	e161	LOCATION	Anckarstroem	sang-froid dans un danger imprevu que j' admire ... tu es un homme precieux , ANCKARSTROEM , , . . quelles nouvelles apportes-tu ? de bien graves , monseigneur ... 	1890-1
118	e163	LOCATION	Biorn	aux pieds les privileges de la noblesse , i' aliemand qui occupe le trne des BIORN et des vasa , fort de la protection de la russie , vient de 	1890-1
119	e164	LOCATION	Vasa	privileges de la noblesse , i' aliemand qui occupe le trne des biorn et des VASA , fort de la protection de la russie , vient de briser le regiment 	1890-1
120	e165	LOCATION	Russie	occupe le trne des biorn et des vasa , fort de la protection de la RUSSIE , vient de briser le regiment des gardes-nobles que commandaitle comte de horn , 	1890-1
121	e166	LOCATION	Horn	de la russie , vient de briser le regiment des gardes-nobles que commandaitle comte de HORN , votre gendre ; aussi ce dernier , qui etait reste jusqu' ici hesitant 	1890-1
122	e167	LOCATION	Swerr	ne faut meme pas confier au vent qui souffle sur la lande ... souvenez-vous de SWERR et d' eystein morts sur pechafaud ... souveiezrvous de votre pere tombe sous le 	1890-1
123	e168	LOCATION	Pechafaud	vent qui souffle sur la lande ... souvenez-vous de swerr et d' eystein morts sur PECHAFAUD ... souveiezrvous de votre pere tombe sous le poignard d' un assassin inconnu1 qui 	1890-1
124	e169	LOCATION	Rosolfsoe	i j usque sous les murs du chateau : ce sont les meilleurs gardiens de ROSOLFSOE ... c' est vrai , monseigneur , mais j' ai entendu cette nuit des 	1890-1
125	e171	LOCATION	Laponie	abandonne dds les premiers jours de rfete pour , re-monter vers les glaciers de la LAPONIE , rah ! reprit le due noir apres quelques instants de reflexion , c' 	1890-1
126	e172	LOCATION	Anckarstroem	dehors . . cela est plus prudent , monseigneur , rdponditcelui qu' on avait appele ANCKARSTROEM , puis , baissant la voix de fa $ on k n' tre entendu 	1890-1
127	e173	LOCATION	Biorn	se doute que les mecontents ont jete les yeux sur la vieille maison royale des BIORN et il n' est pas homrne k n' avoir pas cherche k nous en-tourer 	1890-1
128	e176	LOCATION	Jes	plus dangereux , ainsi que nous aurons l' occasion de le voir bientt , que JES jungles de 1 ' inde ou le mafoua du centre de i' afrique , 	1890-1
129	e177	LOCATION	Inde	nous aurons l' occasion de le voir bientt , que jes jungles de 1 ' INDE ou le mafoua du centre de i' afrique , il n' e & t 	1890-1
130	e178	LOCATION	Afrique	, que jes jungles de 1 ' inde ou le mafoua du centre de i' AFRIQUE , il n' e & t pas ete prudent de prolonger ce grave entretien 	1890-1
131	e180	LOCATION	Anckarstroem	ii se pourrait , monseigneur ? ah i tu ne les connais pas encore , ANCKARSTROEM , mais tu les verras demain ; comme leurs ancetres normands , ils ne 	1890-1
132	e183	LOCATION	Vieille-Montagne	azur du ciel et en obscurcissent la lumiere . ce sont les ateliers de la VIEILLE-MONTAGNE , situes k l' ex t re mite d' un petit territoire oublie au 	1890-1
133	e184	LOCATION	Europe	, qui , au dire des geographies de nos ecoles , subdivisent strictement 1 ' EUROPE , mais ilse console de cet oubli , volontaire ou nonf dedaigneux ou incon-scient 	1890-1
134	e185	LOCATION	Andorre	ignoreraient pexistence de l' fitat de monaco . a peine soup $ onnent41s celle d' ANDORRE . le nom de saint-marin leur frappe resprit comme leressouvenird' une connaissance d' une 	1890-1
135	e186	LOCATION	Saint-Marin	de monaco . a peine soup $ onnent41s celle d' andorre . le nom de SAINT-MARIN leur frappe resprit comme leressouvenird' une connaissance d' une heure oubliee depuis vingt ans 	1890-1
136	e187	LOCATION	Alten-berg	auto-nome . la republique de moresnet , que les allemands designent sous le nom d' ALTEN-BERG , n' est pas , k proprement parler , un etat souverain , mais 	1890-1
137	e188	LOCATION	Meuse	. elle se deveioppe dans une charmante vallee aufond delaquelle un court affluent de la MEUSE , lagueule , plaque les luisants de son onde limpide , qui emplit jusqu' 	1890-1
138	e189	LOCATION	Liege	lac aux berges verdoyantes . c' etait autrefois un modeste village de la province de LIEGE , compris dans l' arrondissement de verviers . une circonstance inattendue en fait une 	1890-1
139	e191	LOCATION	Vieille-Montagne	substance furent affermes a une compagnie , fort connue depuis sous le titre de la VIEILLE-MONTAGNE . des usines s' eieverent . une agglomeration ouvriere y prit son assiette . 	1890-1
