	ENT_ID	TYPE	TERM	KWIC	source_year
60	e97	LOCATION	New-York	par une singularité digne de remarque , ces deux points extrêmes du même continent , NEW-YORK et san- et sur l' atlantique , regarde l' europe ; la seconde , 	1880-1
61	e98	LOCATION	Atlantique	, ces deux points extrêmes du même continent , new-york et san- et sur l' ATLANTIQUE , regarde l' europe ; la seconde , à l' ouest , sur l' 	1880-1
62	e99	LOCATION	Europe	extrêmes du même continent , new-york et san- et sur l' atlantique , regarde l' EUROPE ; la seconde , à l' ouest , sur l' océan pacifique , est 	1880-1
63	e100	LOCATION	Pacifique	, regarde l' europe ; la seconde , à l' ouest , sur l' océan PACIFIQUE , est en face de l' asie . les fondateurs de new-york , comme 	1880-1
64	e101	LOCATION	Asie	, à l' ouest , sur l' océan pacifique , est en face de l' ASIE . les fondateurs de new-york , comme ceux de san-francisco , durent être frap- 	1880-1
65	e102	LOCATION	New-York	sur l' océan pacifique , est en face de l' asie . les fondateurs de NEW-YORK , comme ceux de san-francisco , durent être frap- pés par l' aspect d' 	1880-1
66	e103	LOCATION	San-Francisco	est en face de l' asie . les fondateurs de new-york , comme ceux de SAN-FRANCISCO , durent être frap- pés par l' aspect d' une immense haie , abritée 	1880-1
67	e104	LOCATION	Rio-Sacra-mento	deux côtés d' ailleurs on retrouve les mêmes avantages naturels . le rio-san-joaquin et le RIO-SACRA-MENTO sont pour san-francisco ce que l' hudson et la rivière de l' est sont 	1880-1
68	e106	LOCATION	Hudson	mêmes avantages naturels . le rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' HUDSON et la rivière de l' est sont pour new-york , il n' y a 	1880-1
69	e107	LOCATION	Rivière	. le rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la RIVIÈRE de l' est sont pour new-york , il n' y a que les noms 	1880-1
70	e107	LOCATION	Rivière	. le rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la RIVIÈRE de l' est sont pour new-york , il n' y a que les noms le rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la rivière DE l' est sont pour new-york , il n' y a que les noms à 	1880-1
71	e107	LOCATION	Rivière	. le rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la RIVIÈRE de l' est sont pour new-york , il n' y a que les noms le rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la rivière DE l' est sont pour new-york , il n' y a que les noms à rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la rivière de L' est sont pour new-york , il n' y a que les noms à changer 	1880-1
72	e107	LOCATION	Rivière	. le rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la RIVIÈRE de l' est sont pour new-york , il n' y a que les noms le rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la rivière DE l' est sont pour new-york , il n' y a que les noms à rio-san-joaquin et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la rivière de L' est sont pour new-york , il n' y a que les noms à changer et le rio-sacra-mento sont pour san-francisco ce que l' hudson et la rivière de l' EST sont pour new-york , il n' y a que les noms à changer . 	1880-1
73	e108	LOCATION	New-York	sont pour san-francisco ce que l' hudson et la rivière de l' est sont pour NEW-YORK , il n' y a que les noms à changer . aujourd' hui encore 	1880-1
74	e109	LOCATION	San	a que les noms à changer . aujourd' hui encore la race anglo-saxonne remplace à SAN - francisco la race espagnole , comme elle remplaçait à new-york , il y 	1880-1
75	e110	LOCATION	Francisco	les noms à changer . aujourd' hui encore la race anglo-saxonne remplace à san - FRANCISCO la race espagnole , comme elle remplaçait à new-york , il y a deux 	1880-1
76	e111	LOCATION	New-York	race anglo-saxonne remplace à san - francisco la race espagnole , comme elle remplaçait à NEW-YORK , il y a deux siècles à peu près , les colons hollandais . 	1880-1
77	e112	LOCATION	New-York	colons hollandais . ici toutefois il y a un premier contraste à noter . a NEW-YORK , la race anglo - saxonne n' a plus qu' à maintenir une prospérité 	1880-1
78	e113	LOCATION	San-Francisco	plus qu' à maintenir une prospérité acquise et développée par de longs efforts : à SAN-FRANCISCO , elle voit cette prospérité naître et grandir déjà avec une rapidité merveilleuse- . 	1880-1
79	e114	LOCATION	Union	avec une rapidité merveilleuse- . en d' autres termes , la capitale commerciale de l' UNION américaine ne fait aujourd' hui que raconter l' histoire future de san-francisco . cette 	1880-1
80	e116	LOCATION	San-Francisco	commerciale de l' union américaine ne fait aujourd' hui que raconter l' histoire future de SAN-FRANCISCO . cette vaste baie de new-york , jadis déserte , est trop resserrée maintenant 	1880-1
81	e117	LOCATION	New-York	fait aujourd' hui que raconter l' histoire future de san-francisco . cette vaste baie de NEW-YORK , jadis déserte , est trop resserrée maintenant pour les navires qui s' y 	1880-1
82	e118	LOCATION	Est	escarpées de l' hudson , entre les bords plus adoucis de la rivière de l' EST , les bateaux à vapeur se croisent en tous sens et annoncent leur passage 	1880-1
83	e120	LOCATION	Union	blanchâtre des locomotives , car new-york est le centre des chemins de fer de l' UNION . puis la nuit , quand les feux de la ville sont éteints , 	1880-1
84	e121	LOCATION	Sandy-Hook	quand les falots des navires ne brillent plus dans la baie , le phare de SANDY-HOOK , les signaux des montagnes de neversink , éclairent encore de leurs feux tournants 	1880-1
85	e122	LOCATION	San-Francisco	marche des navires qui cherchent à franchir la passe des narrows . la baie de SAN-FRANCISCO est loin de présenter un aspect aussi animé ; mais la race anglo-américaine a 	1880-1
86	e123	LOCATION	Californie	présenter un aspect aussi animé ; mais la race anglo-américaine a signalé sa présence en CALIFORNIE par une activité qui ne , peut manquer d' amener une transformation prochaine . 	1880-1
87	e124	LOCATION	New-York	. en attendant , je ne puis m' empêcher de préférer aux brillants aspects de NEW-YORK les paysages solitaires de san- francisco . le long des deux bras de terre 	1880-1
88	e125	LOCATION	San-Francisco	, se groupent au bord de la mer . c' est la ville mexicaine de SAN-FRANCISCO , telle du moins que je l' ai vue il y apeu d' années 	1880-1
89	e126	LOCATION	Sacremento	par delà l' enceinte de la baie et l' embouchure des deux fleuves , le SACREMENTO et le san-joaquin , jusqu' à la ligne orientale de l' horizon , on-aperçoit 	1880-1
90	e127	LOCATION	San-Joaquin	enceinte de la baie et l' embouchure des deux fleuves , le sacremento et le SAN-JOAQUIN , jusqu' à la ligne orientale de l' horizon , on-aperçoit une longue chaîne 	1880-1
91	e128	LOCATION	New-York	en moi quand je me rappelais le contraste si éloquent de san- francisco et de NEW-YORK . le récit que j' emprunte aux lettres de georges de l .... y 	1880-1
92	e129	LOCATION	Havre	y répondra peut-être . après une traversée de trente-cinq jours notre bâtiment , parti du HAVRE , arrivait à l' endroit où le mississipi , encore invisible , pousse au 	1880-1
93	e130	LOCATION	Mississipi	trente-cinq jours notre bâtiment , parti du havre , arrivait à l' endroit où le MISSISSIPI , encore invisible , pousse au milieu de l' océan ses flots jaunis , 	1880-1
94	e131	LOCATION	Etats-Unis	avais acheté , pour la somme de 5,000 francs , une concession de terrain au ETATS-UNIS d' amérique . le prix de c s terrains , médiocre d' abord , 	1880-1
95	e132	LOCATION	Amérique	, pour la somme de 5,000 francs , une concession de terrain au etats-unis d' AMÉRIQUE . le prix de c s terrains , médiocre d' abord , avait successivement 	1880-1
96	e133	LOCATION	Atlantique	cents acres ( deux cent cinquante hectares ) de terres vierges au delà de l' ATLANTIQUE , dans l' etat de virginie . l' acte de cession était parfaitement authentique 	1880-1
97	e134	LOCATION	Virginie	hectares ) de terres vierges au delà de l' atlantique , dans l' etat de VIRGINIE . l' acte de cession était parfaitement authentique , dû ment enregistré à la 	1880-1
98	e135	LOCATION	Février	, c' est-à-dire 6,000 francs , ma seule ressource au lendemain de la révolution de FÉVRIER . mon parti avait bientôt été pris . j' étais allé déjeuner une dernière 	1880-1
99	e136	LOCATION	Café	mon parti avait bientôt été pris . j' étais allé déjeuner une dernière fois au CAFÉ de paris , et le soir j' étais au havre . un navire , 	1880-1
100	e137	LOCATION	Paris	avait bientôt été pris . j' étais allé déjeuner une dernière fois au café de PARIS , et le soir j' étais au havre . un navire , le queen 	1880-1
101	e138	LOCATION	Havre	déjeuner une dernière fois au café de paris , et le soir j' étais au HAVRE . un navire , le queen victoria , partait le lendemain pour la nouvelle-orléans 	1880-1
102	e139	LOCATION	France	. à son bord , et , quelques moments après , la . terre do FRANCE n' était plus à mes yeux que comme une fumée bleuâtre confondue avec les 	1880-1
103	e140	LOCATION	Mississipi	encore sous l' impression de mes tristes pensées , quand on signala l' embouchure du MISSISSIPI . mon cœur se serra , je l' avoue , à l' aspect de 	1880-1
104	e141	LOCATION	Mississipi	patrie absente , je plassais de longues heures à contempler le eours • impétueux du MISSISSIPI . j' avais pris des renseigne- ments .sur la direction que je devais suivre 	1880-1
105	e142	LOCATION	Ohio	. en effet , ma propriété était située près , d' un affluent de l' OHIO , qui lui même verse ses eaux dans .le mississipi . on m' avait 	1880-1
106	e143	LOCATION	Mississipi	d' un affluent de l' ohio , qui lui même verse ses eaux dans .le MISSISSIPI . on m' avait tracé d' avance mon itinéraire . il s' agissait de 	1880-1
107	e144	LOCATION	Ohio	itinéraire . il s' agissait de re-monter le mississipi jusqu' à son em-branchement avec l' OHIO , de remonter encorece second fleuve jusqu' au village de guyandot ; puis ; 	1880-1
108	e145	LOCATION	Ohio	enfoncér à vingt-cinq lieues dans les terres , sur la rive droite ' de l' OHIO . là , entre la rivière de guyandot , qui se jette dans le 	1880-1
109	e146	LOCATION	Sandy-Creek	le fleuve près du village du même nom , et une autre rivière nommée le SANDY-CREEK , s' étendaient les deux cent cinquante hectares de forêts dont i' étais seigneur 	1880-1
110	e147	LOCATION	Capoue	envahir sous un ciel torride , je • m' arrachai. aux délices énèrvantes de la CAPOUE américaine pour aller me retremper au milieu des brises du désert . près de 	1880-1
111	e148	LOCATION	Ohio	et plusieurs milliers de bateaux plats ( flat boats ) sillonnent en toute saison l' OHIO et le mississipi . l' avais pris passage sur un de ces énormes steamers 	1880-1
112	e149	LOCATION	Mississipi	de bateaux plats ( flat boats ) sillonnent en toute saison l' ohio et le MISSISSIPI . l' avais pris passage sur un de ces énormes steamers américains que je 	1880-1
113	e150	LOCATION	Union	passagers au milieu de laquelle je me voyais jeté . les principaux etats de l' UNION y étaient représentés . a l' étage inférieur du bateau , quelques centaines de 	1880-1
114	e151	LOCATION	Missouri	buvaient , entassés dans un étroitespace . des canadiens , de retour des prairies du MISSOURI , du nouveau mexique , ou des montagnèsrocheuses , regagnaient les froides contrées du 	1880-1
115	e152	LOCATION	Mexique	un étroitespace . des canadiens , de retour des prairies du missouri , du nouveau MEXIQUE , ou des montagnèsrocheuses , regagnaient les froides contrées du nord et se racontaient 	1880-1
116	e153	LOCATION	Nord	missouri , du nouveau mexique , ou des montagnèsrocheuses , regagnaient les froides contrées du NORD et se racontaient leurs périlleux voyages ou leurs luttes avec les h' ordes indiennes 	1880-1
117	e154	LOCATION	Virginie	, se croisait sur le pont du bâtiment avec le marchand d' esclaves de la VIRGINIE . lès quakers et les quakeresses , reconnaissables , les uns aux larges , 	1880-1
118	e155	LOCATION	Louisiane	côté d' un groupe de défricheurs du kentucky , ou voyait une famille de la LOUISIANE qui allait passer l' été dans ses posse' ssiolls de la virginie , et 	1880-1
119	e156	LOCATION	Ken	sous le ciel américain , formaient un contraste plein , de charme avec les rudès KEN tuckiens aux formes herculéennes . mon regard errait de l' un à l' autre 	1880-1
120	e157	LOCATION	Février	français comme moi , il avait comme moi quitté son pays après la révolution de FÉVRIER . je lui rendis confidence pour confidence . « vous avez pris le bon 	1880-1
121	e158	LOCATION	Amérique	commenç ? le récit assez curieux d' une de ces existences agitées qui , en AMÉRIQUE comme en europe , cherchent àse fixer sans jamais y réussir . mon compagnon 	1880-1
122	e159	LOCATION	Paris	mon compagnon de voyage était un de ces mille jeunes gens qui , attirés à PARIS par une fausse vocation littéraire , ne tardent pas à expier leur erreur dans 	1880-1
123	e160	LOCATION	Nouvelle-Orléans	leur erreur dans remarune lutte pénible contre la misère . il était arrivé à la NOUVELLE-ORLÉANS avec un capital d' une trentaine de francs , son passage une fois payé 	1880-1
124	e161	LOCATION	Mississipi	avec le produit de la vente de son manuscrit que le romancier voyageait sur le MISSISSIPI , à la recherche , comme moi , dune propriété territoriale . son livre 	1880-1
125	e162	LOCATION	Kentucky	; il avait payé ses dettes d' auberge , fait emplette d' une carabine du KENTUCKY , d' une hache de l' illinois , et obtenu du capitaine de notre 	1880-1
126	e163	LOCATION	France	le romancier devenu planteur faisait vers son domaine lui contait à peine dix cents de FRANCE . le cent d' amérique est la centième partie la philosopique insouciance de mon 	1880-1
127	e164	LOCATION	Amérique	vers son domaine lui contait à peine dix cents de france . le cent d' AMÉRIQUE est la centième partie la philosopique insouciance de mon compagnon me rendit du courage 	1880-1
128	e165	LOCATION	Vingt-cinq	vingt-cinq francs , comme il vous plaira , voilà tout mon capital , me dit-il VINGT-CINQ francs me suffisent à acheter en patates et en boeuf salé la provision d' 	1880-1
129	e166	LOCATION	Amérique	dont l' accroissement prodigieux est un des faits les plus remarquables de l' histoire d' AMÉRIQUE : cincinnati .. . » le narrateur s' interrompit . un vieillard , vêtu 	1880-1
130	e168	LOCATION	Cincinnati	d' un ton plus bas : « vous verrez demain ou après la ville de CINCINNATI . condée y a cinquante ans , cette. ville oc. cripe sur le bord 	1880-1
131	e172	LOCATION	Amérique	laquelle il portait sa misère . ces brusques déceptions de la fortune sont communes en AMÉRIQUE . le génie entreprenant de la population y renouvelle sans cesse les conditions au 	1880-1
132	e174	LOCATION	San-Francisco	. les boutiques à raser et à coiffer les enfants du céleste empire résidant à SAN-FRANCISCO sont généralement placées dans un sous-sol , où l' on descond par un plan 	1880-1
133	e175	LOCATION	Pafis	pas de luxe , rien qui soit semblable aux salons pour la coiffure ouverts à PAFIS , à londres , à newyork et dans les ' ####autres grandes. ci tés 	1880-1
134	e176	LOCATION	Newyork	soit semblable aux salons pour la coiffure ouverts à pafis , à londres , à NEWYORK et dans les ' ####autres grandes. ci tés du monde , pour accommoder les 	1880-1
135	e177	LOCATION	Californie	avec une rapidité réellement vertigineuse ; mais nous ajouterons que tous les figaros de la CALIFORNIE sont d' uue habileté remarquable . lart « de faire la queue » n' 	1880-1
136	e178	LOCATION	(	qu' ils les barbiers chinois --- les clients , debout , attendant leur numero . ( page 14 , col 1 ) le feraient pour une belle de ningpoo . 	1880-1
137	e178	LOCATION	(	qu' ils les barbiers chinois --- les clients , debout , attendant leur numero . ( page 14 , col 1 ) le feraient pour une belle de ningpoo . ils les barbiers chinois --- les clients , debout , attendant leur numero . ( PAGE 14 , col 1 ) le feraient pour une belle de ningpoo . ou 	1880-1
138	e178	LOCATION	(	qu' ils les barbiers chinois --- les clients , debout , attendant leur numero . ( page 14 , col 1 ) le feraient pour une belle de ningpoo . ils les barbiers chinois --- les clients , debout , attendant leur numero . ( PAGE 14 , col 1 ) le feraient pour une belle de ningpoo . ou les barbiers chinois --- les clients , debout , attendant leur numero . ( page 14 , col 1 ) le feraient pour une belle de ningpoo . ou de 	1880-1
139	e179	LOCATION	France	c' est-à-dire le double de ce que coûte la même opération dans nos villages de FRANCE et dans ceux des etats-unis . ce n' est donc pas plus cher qu' 	1880-1
140	e180	LOCATION	Etats-Unis	ce que coûte la même opération dans nos villages de france et dans ceux des ETATS-UNIS . ce n' est donc pas plus cher qu' ailleurs , si l' on 	1880-1
141	e182	LOCATION	(	hyer . < / article > les aventures d’ un chasseur de lions chapitre xi ( suite ) de semblables émotions me paraissent de nature à tenter les coeurs généreux 	1880-1
142	e182	LOCATION	(	hyer . < / article > les aventures d’ un chasseur de lions chapitre xi ( suite ) de semblables émotions me paraissent de nature à tenter les coeurs généreux . < / article > les aventures d’ un chasseur de lions chapitre xi ( SUITE ) de semblables émotions me paraissent de nature à tenter les coeurs généreux et 	1880-1
143	e182	LOCATION	(	hyer . < / article > les aventures d’ un chasseur de lions chapitre xi ( suite ) de semblables émotions me paraissent de nature à tenter les coeurs généreux . < / article > les aventures d’ un chasseur de lions chapitre xi ( SUITE ) de semblables émotions me paraissent de nature à tenter les coeurs généreux et < / article > les aventures d’ un chasseur de lions chapitre xi ( suite ) de semblables émotions me paraissent de nature à tenter les coeurs généreux et hardis 	1880-1
144	e183	LOCATION	I’	plus. à insister sur le soin avec lequel on doit examiner et suivreles traces de I’ animal , sur la manière dont on se placera à ' l' affût , 	1880-1
