	ENT_ID	TYPE	TERM	KWIC	source_year
99	e130	LOCATION	Berre	par celle de l' estaque , se prolonge entre la cdte mdditerrandenne et letang de BERRE ; enfin la sainte-baumequi contient le mont le plus baut du ddparte ¬ ment 	1899-1
100	e131	LOCATION	Bretagne	sainte-baumequi contient le mont le plus baut du ddparte ¬ ment , le bau de BRETAGNE l , 043 metres . la region occidentale et infdrieure du dd- partement est 	1899-1
101	e137	LOCATION	Loire	to k 9le jurat 9e it 98 , le hhdnei l0l k l08 , la LOIRE basses , oh ton pent distinguer la crau et la camargue . la plaine 	1899-1
102	e138	LOCATION	Camargue	k l08 , la loire basses , oh ton pent distinguer la crau et la CAMARGUE . la plaine de la crau , formte d' alluvions anciennes et couverte de 	1899-1
103	e139	LOCATION	Rhdne	enfermds dans une borte de gangue de boue , attend de la region montagneuse au RHDNE ; jadis comple- tement inculte , cette plaine de 3s , 000 hec ¬ 	1899-1
104	e140	LOCATION	Camargue	plaine de 3s , 000 hec ¬ tares a dtd en partie fertilise . la CAMARGUE , large delta compris entre les deux prinoipales branches du rhdne , est une 	1899-1
105	e141	LOCATION	Rhdne	partie fertilise . la camargue , large delta compris entre les deux prinoipales branches du RHDNE , est une plaine limoneuse qui s' accrott sans cesse des apports du fleuve 	1899-1
106	e142	LOCATION	Rhdne	, des buffles , des taureaux et des chevaux blancs de petite taille . le RHDNE absorbe la majeure partie des eauxdu ddpartement ; ll y aenoutrequelques petits bassins cdtiers 	1899-1
107	e143	LOCATION	Tarascon	s' en dtre plus loin dloignd quelque peu , il en forme la iimite de TARASCON aux environs d' arles . la il se divise en deux branches principales : 	1899-1
108	e144	LOCATION	Arles	loin dloignd quelque peu , il en forme la iimite de tarascon aux environs d' ARLES . la il se divise en deux branches principales : le grand rhdne , 	1899-1
109	e145	LOCATION	Rhdne	environs d' arles . la il se divise en deux branches principales : le grand RHDNE , & l' est ; entre la crau et la camargue , emporte pres 	1899-1
110	e146	LOCATION	Camargue	principales : le grand rhdne , & l' est ; entre la crau et la CAMARGUE , emporte pres ¬ que toutes les eaux ; le petit rhdne , k 	1899-1
111	e148	LOCATION	Gard	; le petit rhdne , k l' ouest , sdpare d' abord les bouches-du-rhdne du GARD , puis k le kilometres de la mer pd- ndtre dans le ddpartement . 	1899-1
112	e149	LOCATION	Rhdne	mer pd- ndtre dans le ddpartement . ceiui-ci addsormais pour limite la vieille coulde du RHDNE mort ; entre ce bras et le petit rhdne se trouve la petite camargue 	1899-1
113	e150	LOCATION	Camargue	du rhdne mort ; entre ce bras et le petit rhdne se trouve la petite CAMARGUE . le rhdne est le fleuve de france qui a le ddbitle plus fort 	1899-1
114	e151	LOCATION	France	le petit rhdne se trouve la petite camargue . le rhdne est le fleuve de FRANCE qui a le ddbitle plus fort ; il verse & lameren moyenne 2,200 metres 	1899-1
115	e152	LOCATION	Vaucluse	. son affluent , la durance , sdpare le dpartement des bouches-du-rhene de celul de VAUCLUSE . parmi les autres cours d' eau , nous men- tionnerons la touloubre et 	1899-1
116	e153	LOCATION	Touloubre	celul de vaucluse . parmi les autres cours d' eau , nous men- tionnerons la TOULOUBRE et l' arc qui se jet- tent dans l' tang de berre , et 	1899-1
117	e154	LOCATION	Arc	. parmi les autres cours d' eau , nous men- tionnerons la touloubre et l' ARC qui se jet- tent dans l' tang de berre , et l' huveaune qui 	1899-1
118	e155	LOCATION	Berre	men- tionnerons la touloubre et l' arc qui se jet- tent dans l' tang de BERRE , et l' huveaune qui descend & la mer au-dessous de mar ¬ seille 	1899-1
119	e156	LOCATION	Huveaune	et l' arc qui se jet- tent dans l' tang de berre , et l' HUVEAUNE qui descend & la mer au-dessous de mar ¬ seille . les & ang8 	1899-1
120	e157	LOCATION	Mar	l' tang de berre , et l' huveaune qui descend & la mer au-dessous de MAR ¬ seille . les & ang8 et marais sont nombreux . lm- tang de 	1899-1
121	e158	LOCATION	Berre	mar ¬ seille . les & ang8 et marais sont nombreux . lm- tang de BERRE , d' une vendue de ls , 000 hec ¬ tares , estunvrai lac 	1899-1
122	e159	LOCATION	Saint-Chamas	sur ses rives viennent les vignes , les amandiers , les oliviers ; mar- tigues SAINT-CHAMAS et berre sont sur ses bords . les marais sont dans la crau et 	1899-1
123	e160	LOCATION	Berre	rives viennent les vignes , les amandiers , les oliviers ; mar- tigues saint-chamas et BERRE sont sur ses bords . les marais sont dans la crau et dans le 	1899-1
124	e161	LOCATION	Camargue	ses bords . les marais sont dans la crau et dans le nord de la CAMARGUE . les dtangs propre- ment dits et les lagunes sont dans le sud de 	1899-1
125	e162	LOCATION	Camargue	. les dtangs propre- ment dits et les lagunes sont dans le sud de la CAMARGUE . leplus important deces 4tangs est celui de vaccarfes oupicboto mar ; il fut 	1899-1
126	e163	LOCATION	Mar	le sud de la camargue . leplus important deces 4tangs est celui de vaccarfes oupicboto MAR ; il fut jadis un golfe , mais les dunes l' ont sdpar4de la 	1899-1
127	e165	LOCATION	Arles	les arours . trois canaux de navigation traversent le dgpartement des bouches-du-rhdne : celui d' ARLES & bouc , qui permet d' lviter la navi ¬ gation dangereusa par le 	1899-1
128	e166	LOCATION	Bouc	. trois canaux de navigation traversent le dgpartement des bouches-du-rhdne : celui d' arles & BOUC , qui permet d' lviter la navi ¬ gation dangereusa par le rhdne ; 	1899-1
129	e167	LOCATION	Fos	gation dangereusa par le rhdne ; le canal saint-louis qui debouohe dans le golfe de FOS et remplace , & son embouchure , le rhdne obstrud par les terres ; 	1899-1
130	e168	LOCATION	Bouc	, & son embouchure , le rhdne obstrud par les terres ; le canal de BOUC & martigues qui relie l' etang de berre 4 la mer . le dgpartement 	1899-1
131	e169	LOCATION	Rhdne	de nombreux canaux d' irrigation . la cdte , tout le long du delta du RHDNE , est uniforme , basse , mar4cageuse , sanssinuo- 8it & ; elle est 	1899-1
132	e170	LOCATION	Rhdne	naux qui m & nent aux tangs et par les mul ¬ tiples embouchures du RHDNE qui portent le nom de graus . le seul village cdtier est saintes-maries . 	1899-1
133	e171	LOCATION	Saintes-Maries	embouchures du rhdne qui portent le nom de graus . le seul village cdtier est SAINTES-MARIES . a partir de port-de-bouc , la cdte , corres- pondant & la region 	1899-1
134	e172	LOCATION	Port-de-Bouc	le nom de graus . le seul village cdtier est saintes-maries . a partir de PORT-DE-BOUC , la cdte , corres- pondant & la region montagneuse , est ro- cheuse 	1899-1
135	e173	LOCATION	Marseille	cap couronne forme i' extrdmitd orientalfidu golfo de fos , puis souvre la bale de MARSEILLE . au 8ud de cette ville , se trouve un petit archipel de onze 	1899-1
136	e174	LOCATION	If	trouve un petit archipel de onze lies , dont l' une porte le chateau d' IF . au deu du cap croisette vient la baic de cassis , puis celle 	1899-1
137	e177	LOCATION	France	co ~ teaux . les bouches-du-rhdne poss & dent iebassin de lignite le plus vastede FRANCE , & l' est de l' dtang de berre et au nord de marseille 	1899-1
138	e178	LOCATION	Berre	iebassin de lignite le plus vastede france , & l' est de l' dtang de BERRE et au nord de marseille . de nombreuses salines se trouvent sur le litto 	1899-1
139	e179	LOCATION	Marseille	vastede france , & l' est de l' dtang de berre et au nord de MARSEILLE . de nombreuses salines se trouvent sur le litto ¬ ral . ii existe 	1899-1
140	e180	LOCATION	Aix	sur le litto ¬ ral . ii existe plusieurs sources minrales parmi lesquelles celles d' AIX . les plus grands 4tabliskements mtallur- giques sont les ateliers de la compagnie p.-l.-m. 	1899-1
141	e182	LOCATION	Marti	k aries ; ies plus vastes chan tiers de construction de navires sont ceux de MARTI ¬ gues et de la ciotat . ii faut citor aussi com me industries 	1899-1
142	e183	LOCATION	Marseille	des faiences et por- celaines , enfin la fabrication des huiles d' o- live . MARSEILLE , premier port de france , a une importance commerciale considerable ; c' est 	1899-1
143	e184	LOCATION	Orient	est en mdme temps une grande voie entre l' eu- rope du nord-ouest et l' ORIENT . mais , bien que marseille soit chemieu du departement et malgr son norme 	1899-1
144	e185	LOCATION	Marseille	voie entre l' eu- rope du nord-ouest et l' orient . mais , bien que MARSEILLE soit chemieu du departement et malgr son norme population , aix pos- sfede certaines 	1899-1
145	e186	LOCATION	Aix	mais , bien que marseille soit chemieu du departement et malgr son norme population , AIX pos- sfede certaines prerogatives ; cette ville est le stege d' une cour d' 	1899-1
146	e187	LOCATION	Academie	prerogatives ; cette ville est le stege d' une cour d' appel , d' une ACADEMIE , d' une conservation des for $ ts , d' un archevd- chd . 	1899-1
147	e188	LOCATION	Article	des for $ ts , d' un archevd- chd . gustavs rboblsperobr , < / ARTICLE > bn pays barbaresques un jour de marchfi au maroc p our le voyageur 	1899-1
148	e189	LOCATION	Maroc	et instructif dans n' importe quelle region du globe , le tableau test pavti- culidrementau MAROC , ce pays si jalousement ferine ii la civilisation , qui pique la curio- 	1899-1
149	e191	LOCATION	Qa	une four- milioiv ju' un passant aurait par m < garde dventrde dit pied , QA et la , les djelabiahs bruns dps gis de la montagne ponctuent de points 	1899-1
150	e192	LOCATION	ItyumcH	qui s' irise en outre de mi lie couleuvs , gr4ce aux fruits , aux ITYUMCH , aux denrocs diverscs disposdes par tas sur la surface du sol . tout 	1899-1
