	ENT_ID	TYPE	TERM	KWIC	source_year
11	e33	LOCATION	AmA-rique	semestre . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ AMA-RIQUE da nord ne sont pas autre chcfte que la continuation des andes , aux 	1881-1
12	e33	LOCATION	AmA-rique	semestre . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ AMA-RIQUE da nord ne sont pas autre chcfte que la continuation des andes , aux . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ ama-rique DA nord ne sont pas autre chcfte que la continuation des andes , aux pics 	1881-1
13	e33	LOCATION	AmA-rique	semestre . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ AMA-RIQUE da nord ne sont pas autre chcfte que la continuation des andes , aux . scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ ama-rique DA nord ne sont pas autre chcfte que la continuation des andes , aux pics scenes amerlcainfs une caravane d’ emigrants a les montagnes rocheuses de 1 ’ ama-rique da NORD ne sont pas autre chcfte que la continuation des andes , aux pics sans 	1881-1
14	e34	LOCATION	Andes	de 1 ’ ama-rique da nord ne sont pas autre chcfte que la continuation des ANDES , aux pics sans pareils qui s’ achelonnent sur touto la longueur des deux 	1881-1
15	e35	LOCATION	Pftilieu	cette vaste chaine de rocs escarpa' s , sous les diftarentes aopes . , au PFTILIEU desquolles elle s’ alance vers ciel , la nature n’ est plus pjroresque et 	1881-1
16	e36	LOCATION	Alance	rocs escarpa' s , sous les diftarentes aopes . , au pftilieu desquolles elle s’ ALANCE vers ciel , la nature n’ est plus pjroresque et plus grandiose que vers 	1881-1
17	e37	LOCATION	Californio	grandiose que vers les passes qui ser-vent d’ acces aux arrugfurts pour se rendre en CALIFORNIO . q' est de eel en * droit que lq voyageur ddcouvre a l’ 	1881-1
18	e38	LOCATION	Nevada	est de eel en * droit que lq voyageur ddcouvre a l’ horizon la sierra NEVADA , la sierrade $ . mienhres et la mer de . vermilion , le. 	1881-1
19	e39	LOCATION	mer	et la mer de . vermilion , le. gones , glace , au-res de la MER rpsse . puia , aqaai loin qtie la voe pent s ’ 6tendre , 	1881-1
20	e39	LOCATION	mer	et la mer de . vermilion , le. gones , glace , au-res de la MER rpsse . puia , aqaai loin qtie la voe pent s ’ 6tendre , la mer de . vermilion , le. gones , glace , au-res de la mer RPSSE . puia , aqaai loin qtie la voe pent s ’ 6tendre , u 	1881-1
21	e41	LOCATION	Vierge	, i’ ofl aie & suivre du regard i copflme les fils 4afgem do la VIERGE , } es rp6andrea sianev.x el sans fin des rivieres ua.obmises qgi bordent les 	1881-1
22	e42	LOCATION	Comanches	ua.obmises qgi bordent les praises yerdayanlea e , t ofi demeurent les . peaux-rouges , COMANCHES , pawnies , soshones et sioux . a l’ ouest tes ruisseaux sont deve-nus 	1881-1
23	e43	LOCATION	Pawnies	bordent les praises yerdayanlea e , t ofi demeurent les . peaux-rouges , comanches , PAWNIES , soshones et sioux . a l’ ouest tes ruisseaux sont deve-nus torrents et 	1881-1
24	e44	LOCATION	Soshones	praises yerdayanlea e , t ofi demeurent les . peaux-rouges , comanches , pawnies , SOSHONES et sioux . a l’ ouest tes ruisseaux sont deve-nus torrents et leurs cascades 	1881-1
25	e45	LOCATION	Sioux	e , t ofi demeurent les . peaux-rouges , comanches , pawnies , soshones et SIOUX . a l’ ouest tes ruisseaux sont deve-nus torrents et leurs cascades hennis-sent au 	1881-1
26	e46	LOCATION	Apaches	la viven | t , plus souvent ea guerre qu’ en bonne intelligence lestribus des APACHES , des utahs , des walla-wallas. des snakeset des fdroces-loggers , poursuivant le gibior 	1881-1
27	e47	LOCATION	Europe	des vall6es d’ une , § i grande etendue qu' on * les prendrait en EUROPE pour des plaines . le vent y rugit avec fureur , b.alayant tout ce 	1881-1
28	e51	LOCATION	Missouri	source appe-16c pacifique spring ' , que l’ on rencontre sur le chemin conduisant du MISSOURI k l’ or6gon et d la haute california ... ces pionniers avaiont quille independence 	1881-1
29	e52	LOCATION	California	on rencontre sur le chemin conduisant du missouri k l’ or6gon et d la haute CALIFORNIA ... ces pionniers avaiont quille independence dont ils dtaient alors eloignds d’ environ onze 	1881-1
30	e53	LOCATION	Independence	du missouri k l’ or6gon et d la haute california ... ces pionniers avaiont quille INDEPENDENCE dont ils dtaient alors eloignds d’ environ onze cent milles . le nombre des 	1881-1
31	e54	LOCATION	California	les • directions , ebaque parfi prenant toujours pour boussole les valjdes aurifdres de la CALIFORNIA , . les deux families qui figurent daus cet ( e narration avaient r 	1881-1
32	e55	LOCATION	Iq	de transport et de bceufs pleins de vigueur qui se relayaient dans le courant de IQ journke pour porter le bagage , ces bods emigrants ne redoutaient point les perils 	1881-1
33	e56	LOCATION	Paci-fique	et ktaient k ce point que j’ ai nomm6 plus haut : la source du PACI-FIQUE , ainsi quklifike parce que les eaux s ’ 6eoulent dans l’ ockan qui 	1881-1
34	e57	LOCATION	Nevada	qui tombent souvent dans les premiers jours d’ automne sur les pics de la sierra NEVADA , et ils s’ etaient d6barrass6es d’ une soeikte plutdt dangereuse qu’ utile , 	1881-1
35	e58	LOCATION	Sacramento	les douze cents metres qui les s6paraient des premiers etablissenjents 6lev6s sur les bords du SACRAMENTO , sans les 6v6nemenls impr6vus que je vais raconter . le jour allait fiuir 	1881-1
36	e59	LOCATION	Israelites	iis plaisautaient entre eux , riaient , chantaient , comme devaient le faire autrefois les ISRAELITES guides par moise vers la lerre promise . au coucfaer dusoleil une jeunefille , 	1881-1
37	e59	LOCATION	Israelites	iis plaisautaient entre eux , riaient , chantaient , comme devaient le faire autrefois les ISRAELITES guides par moise vers la lerre promise . au coucfaer dusoleil une jeunefille , plaisautaient entre eux , riaient , chantaient , comme devaient le faire autrefois les israelites GUIDES par moise vers la lerre promise . au coucfaer dusoleil une jeunefille , et 	1881-1
38	e60	LOCATION	Moise	eux , riaient , chantaient , comme devaient le faire autrefois les israelites guides par MOISE vers la lerre promise . au coucfaer dusoleil une jeunefille , et un jeune 	1881-1
39	e61	LOCATION	L’	de front sans diflicult . [ les deux jeunes gens gardaieat le silence . , L’ un et l’ autre s’ abandon-naient aux dmoiivantes impressions que produisait sur leurs cceurs 	1881-1
40	e62	LOCATION	Age	possadaitla beauta d’ unemadone . leur affectio.n mutuelle 6tait done uoe. n6cessit6 de leur jeuoe AGE , aussi naturelle que le parfum des fleurs , o « » la pousse 	1881-1
41	e64	LOCATION	Henry	feuilles au mois de mai . — quel magnifique temple pour notre manage ! murmura HENRY a l’ oreille de sa fiancee dont les peux etain fixes sur les tentes 	1881-1
42	e65	LOCATION	Te	6panouit sur ses lbvres , et une rou-geur charmante vint teinter ses joues . — TE rappelles-tu la pro masse ? ajouta henry ; te souviens-tu qu’ il y a 	1881-1
43	e66	LOCATION	Henry	rou-geur charmante vint teinter ses joues . — te rappelles-tu la pro masse ? ajouta HENRY ; te souviens-tu qu’ il y a un mois , quand nous 4tions encore 	1881-1
44	e68	LOCATION	Platt	y a un mois , quand nous 4tions encore sur les bords de la rivifere PLATT , tu m’ as jur6 de devenir ma femme dbs que nous aurions atteint 	1881-1
45	e69	LOCATION	Californie	aurions atteint la premifcre fontaine dont les eaux s ’ 6coulent du c6t6 de la CALIFORNIE . cette sourco , prfes de laquelle nous avons camp6 , roule sur un 	1881-1
46	e70	LOCATION	Verte	laquelle nous avons camp6 , roule sur un lit de cailloux jusqu’ a la rivifere VERTE , li-bas , & l’ horizon ; elle prend alors le nom de colorado 	1881-1
47	e71	LOCATION	Colorado	rivifere verte , li-bas , & l’ horizon ; elle prend alors le nom de COLORADO et se jette dans le golfe des perles . henry parlait encore lorsque sa 	1881-1
48	e72	LOCATION	Amerique	de surpren-dre les voyageurs qui ignorent ces ruses particulieres k la race indienne de l’ AMERIQUE du nord . le cr6puscule faisait graduellement place i la nuit quand les deux 	1881-1
49	e72	LOCATION	Amerique	de surpren-dre les voyageurs qui ignorent ces ruses particulieres k la race indienne de l’ AMERIQUE du nord . le cr6puscule faisait graduellement place i la nuit quand les deux surpren-dre les voyageurs qui ignorent ces ruses particulieres k la race indienne de l’ amerique DU nord . le cr6puscule faisait graduellement place i la nuit quand les deux fianc6s 	1881-1
50	e72	LOCATION	Amerique	de surpren-dre les voyageurs qui ignorent ces ruses particulieres k la race indienne de l’ AMERIQUE du nord . le cr6puscule faisait graduellement place i la nuit quand les deux surpren-dre les voyageurs qui ignorent ces ruses particulieres k la race indienne de l’ amerique DU nord . le cr6puscule faisait graduellement place i la nuit quand les deux fianc6s les voyageurs qui ignorent ces ruses particulieres k la race indienne de l’ amerique du NORD . le cr6puscule faisait graduellement place i la nuit quand les deux fianc6s rentrferent 	1881-1
51	e73	LOCATION	Emma	. leur manage devait avoir lieu aprfcs le souper du soir . le pfere d’ EMMA , ministre pro-testant , ofgciait comme chapelain , et la c6r6monie empruutait sa seule 	1881-1
52	e77	LOCATION	(	ceux qui les entralnaient et les cris des enfants violemment s6par6s de lours mferes . ( tout espoir semblait perdu , lorsque soudain on vit k la clartd des 6toiles 	1881-1
53	e77	LOCATION	(	ceux qui les entralnaient et les cris des enfants violemment s6par6s de lours mferes . ( tout espoir semblait perdu , lorsque soudain on vit k la clartd des 6toiles qui les entralnaient et les cris des enfants violemment s6par6s de lours mferes . ( TOUT espoir semblait perdu , lorsque soudain on vit k la clartd des 6toiles une 	1881-1
54	e77	LOCATION	(	ceux qui les entralnaient et les cris des enfants violemment s6par6s de lours mferes . ( tout espoir semblait perdu , lorsque soudain on vit k la clartd des 6toiles qui les entralnaient et les cris des enfants violemment s6par6s de lours mferes . ( TOUT espoir semblait perdu , lorsque soudain on vit k la clartd des 6toiles une les entralnaient et les cris des enfants violemment s6par6s de lours mferes . ( tout ESPOIR semblait perdu , lorsque soudain on vit k la clartd des 6toiles une troupe 	1881-1
55	e78	LOCATION	Voili	sur un magnifique cheval blanc qu’ elle maniait avec uno habiletd sans pareille . — VOILI los soshones ! s’ dcrierent & l’ instant les utahs , saisis d' une 	1881-1
56	e81	LOCATION	Pacifique	siens que le traitre se disposait a enlever vers le campement de la passe du PACIFIQUE une femme blanche qu’ il avait aim6e autrefois , avant de se refugier cbez 	1881-1
57	e82	LOCATION	(	il etait parvenu & son but et qu’ il fuyait en ce moment , entrainant ( jo vengeanco . par ses ordres , henry obtint un cheval rapide , et 	1881-1
58	e82	LOCATION	(	il etait parvenu & son but et qu’ il fuyait en ce moment , entrainant ( jo vengeanco . par ses ordres , henry obtint un cheval rapide , et etait parvenu & son but et qu’ il fuyait en ce moment , entrainant ( JO vengeanco . par ses ordres , henry obtint un cheval rapide , et comma 	1881-1
59	e83	LOCATION	Henry	il fuyait en ce moment , entrainant ( jo vengeanco . par ses ordres , HENRY obtint un cheval rapide , et comma il avail reirouvd sa carabine qui , 	1881-1
60	e87	LOCATION	Jacob	. cette cbasse a i’ homme se dirigeait du c6t6 d6 la tour basalti-que de JACOB , et lorsque le faux in-dienparvinta sa base , ceiix qui dtaient lanc6ssur ses 	1881-1
61	e89	LOCATION	Emma	bill moore so jeta k has de son clieval et , bans abandonner la pauvre EMMA , il commen ^ a k gravir la paroi du roc . ii avait 	1881-1
62	e91	LOCATION	Pacifiquo	quol horriblo rfeve nous ne suivrons pas plus loin les emigrants db ia bounce du PACIFIQUO qui , escorted pai * la lemme iudieuno ct sa tribu , parvitireiit saiis 	1881-1
63	e99	LOCATION	Bir-manie	"1  de l' an chez les birmans les us et coutumus du pays de BIR-MANIE soiit tous ou toutes raitach6s 4 la religion qui est line secte de celle """	1881-1
64	e100	LOCATION	Brahma	religion qui est line secte de celle des hitidbils . ces peoples n’ adoreut point BRAHMA , mais bien bouddha , donll' ilpparilibn estconsidoreeparles hindoos comma le neuvi & tne 	1881-1
65	e101	LOCATION	Bouddha	secte de celle des hitidbils . ces peoples n’ adoreut point brahma , mais bien BOUDDHA , donll' ilpparilibn estconsidoreeparles hindoos comma le neuvi & tne avatar , aulrelh & 	1881-1
66	e102	LOCATION	Avatar	brahma , mais bien bouddha , donll' ilpparilibn estconsidoreeparles hindoos comma le neuvi & tne AVATAR , aulrelh & ilt & \ { incarnation de vishnou . ce dieu de 	1881-1
67	e103	LOCATION	Vishnou	comma le neuvi & tne avatar , aulrelh & ilt & \ { incarnation de VISHNOU . ce dieu de l’ orient , qiii venait pour sauver les peuples de 	1881-1
68	e104	LOCATION	Orient	, aulrelh & ilt & \ { incarnation de vishnou . ce dieu de l’ ORIENT , qiii venait pour sauver les peuples de la terre , changes la doctrine 	1881-1
69	e105	LOCATION	Goya	de priver de le vile aueutt etre quolcdfiqlie ! la lieu de ea residence etail GOYA , darts le bengale , el frit decouvert par rillustre amara , re-nomlnd outre 	1881-1
70	e106	LOCATION	Amara	de ea residence etail goya , darts le bengale , el frit decouvert par rillustre AMARA , re-nomlnd outre les homines , qui lit faire une image de bouddha etla 	1881-1
71	e107	LOCATION	Bouddha	par rillustre amara , re-nomlnd outre les homines , qui lit faire une image de BOUDDHA etla douha a adorer k ses compatrioles . celui que les habitants de la 	1881-1
72	e108	LOCATION	Birma-nie	bouddha etla douha a adorer k ses compatrioles . celui que les habitants de la BIRMA-NIE appellent golma llorissait il y a plus de liuil sifecles . ii eusoigna dans 	1881-1
73	e109	LOCATION	Bouddba	liuil sifecles . ii eusoigna dans les 6eoles la religion orthodoxo el la philosophic de BOUDDBA . bouddli ou bouddha apparut sur la terre , — d’ apres la chronologie 	1881-1
74	e110	LOCATION	Bouddli	. ii eusoigna dans les 6eoles la religion orthodoxo el la philosophic de bouddba . BOUDDLI ou bouddha apparut sur la terre , — d’ apres la chronologie — en 	1881-1
75	e111	LOCATION	Bouddha	eusoigna dans les 6eoles la religion orthodoxo el la philosophic de bouddba . bouddli ou BOUDDHA apparut sur la terre , — d’ apres la chronologie — en 1014 avant 	1881-1
76	e113	LOCATION	Bonddb	en 1014 avant j6sus-christ , ! et cette meme chronologie fait d6rivcr ce nom de BONDDB , par corruption de odin qui vivait dans uh iemps peu dloigne de la 	1881-1
77	e114	LOCATION	Odin	! et cette meme chronologie fait d6rivcr ce nom de bonddb , par corruption de ODIN qui vivait dans uh iemps peu dloigne de la naissance dii christ , puisqu’ 	1881-1
78	e116	LOCATION	Bouddha	de tompee et de jules-c6sar . qtioi qu’ il en soit , cette religion do BOUDDHA influa et influd encore sur toules les coulumes du pays birman . les iois 	1881-1
79	e117	LOCATION	Bouddha	cette dpoque avecpeu de modifications . qtioi qu’ il en soit , cette religion do BOUDDHA influa et influe encore sur toules les coutumes du f » flys birman . 	1881-1
80	e118	LOCATION	Birma-nio	memo de celte dpoque avecpeu de modifications . de nos jours , un voyage en BIRMA-NIO est une des explorations les plus rechorchfees des amateurs do peregrinations exotiques . l’ 	1881-1
81	e121	LOCATION	l’	yasa manddon mlieng , nous a racontd les joux auxquols se livrent fees habitants it L’ opoque du jour del’ an , ou , d’ apres lareligioxx de bouddha , 	1881-1
82	e121	LOCATION	l’	yasa manddon mlieng , nous a racontd les joux auxquols se livrent fees habitants it L’ opoque du jour del’ an , ou , d’ apres lareligioxx de bouddha , manddon mlieng , nous a racontd les joux auxquols se livrent fees habitants it l’ OPOQUE du jour del’ an , ou , d’ apres lareligioxx de bouddha , tout 	1881-1
83	e122	LOCATION	Bouddha	habitants it l’ opoque du jour del’ an , ou , d’ apres lareligioxx de BOUDDHA , tout so renouvelle ou doit 80 feilttuveler . a vers ) es deux 	1881-1
84	e123	LOCATION	France	y eut alors des jeux sur la pelouse coihtne il y en avail jadis en FRANCE , au bon vieux temps , lors des rbjouis-sances publiques . les jeuncs filles 	1881-1
85	e124	LOCATION	Bouddlia	le jeu de l’ eau , symbole de purification , d’ aprfes la loi do BOUDDLIA . co jeu cotisistait en tine bataille entre idus les borviteurs du stathoudor k 	1881-1
86	e125	LOCATION	IdUs	, d’ aprfes la loi do bouddlia . co jeu cotisistait en tine bataille entre IDUS les borviteurs du stathoudor k coups de seringue et do pots remplis do liquids 	1881-1
87	e126	LOCATION	Buivre	c’ elait un trbs curieux spectacle quo de voir tout ce monde-li so puiii ‘ BUIVRE a la pour-ceaugnac ( 0n usalit de cet instrument d’ apothicaire , ou bien 	1881-1
88	e127	LOCATION	Pour-ceaugnac	trbs curieux spectacle quo de voir tout ce monde-li so puiii ‘ buivre a la POUR-CEAUGNAC ( 0n usalit de cet instrument d’ apothicaire , ou bien de biocs qu’ 	1881-1
89	e127	LOCATION	Pour-ceaugnac	trbs curieux spectacle quo de voir tout ce monde-li so puiii ‘ buivre a la POUR-CEAUGNAC ( 0n usalit de cet instrument d’ apothicaire , ou bien de biocs qu’ curieux spectacle quo de voir tout ce monde-li so puiii ‘ buivre a la pour-ceaugnac ( 0n usalit de cet instrument d’ apothicaire , ou bien de biocs qu’ ils 	1881-1
90	e127	LOCATION	Pour-ceaugnac	trbs curieux spectacle quo de voir tout ce monde-li so puiii ‘ buivre a la POUR-CEAUGNAC ( 0n usalit de cet instrument d’ apothicaire , ou bien de biocs qu’ curieux spectacle quo de voir tout ce monde-li so puiii ‘ buivre a la pour-ceaugnac ( 0n usalit de cet instrument d’ apothicaire , ou bien de biocs qu’ ils spectacle quo de voir tout ce monde-li so puiii ‘ buivre a la pour-ceaugnac ( 0N usalit de cet instrument d’ apothicaire , ou bien de biocs qu’ ils se 	1881-1
91	e128	LOCATION	Lorsqiie	attentive suivait des yeux les evolutions du feu et applaudissait 4 chaque nouvel effet . LORSQIIE tout fut fini , la foule se retira tres impressionnee . l. benath , 	1881-1
92	e130	LOCATION	(	se retira tres impressionnee . l. benath , voyages prodigieux les émotions polydore marasquin iv ( suite . ) si ton s' dtonnait du calme dont je paraissais jouir apres 	1881-1
93	e130	LOCATION	(	se retira tres impressionnee . l. benath , voyages prodigieux les émotions polydore marasquin iv ( suite . ) si ton s' dtonnait du calme dont je paraissais jouir apres retira tres impressionnee . l. benath , voyages prodigieux les émotions polydore marasquin iv ( SUITE . ) si ton s' dtonnait du calme dont je paraissais jouir apres les 	1881-1
94	e131	LOCATION	Unje	, flit vbmpu de ftbtle m' annyre . j’ ai dit qti’ il y avail UNJE guitate et un accordboh dans le saloti ou 1 ’ oii < ian-sait . 	1881-1
95	e132	LOCATION	Karabouffi	dans le saloti ou 1 ’ oii < ian-sait . - sur un signb tie KARABOUFFI , bh m’ invita 4 faire ma par tie dans titi trio aiiisi organise 	1881-1
96	e133	LOCATION	S’	tie dans titi trio aiiisi organise . unb guenon semit au piano ; un sapajou S’ empara de i’ accor-deon ; je fiis favbrise de la guilare . com me 	1881-1
97	e134	LOCATION	Paris	, il aurait pu etre execute plub tard j par les blbves du conservatoire de PARIS comme un echantilloh du seii- ; liihent lyrique et religieiix chbz lbs siuvages au 	1881-1
98	e135	LOCATION	Macao	j ’ 6-tais condamn6 . amnser des singes , moi un des premiers citoyens do MACAO ! moi baptist & l ’ 6gliso de saint-philipj ) 8-l6-majeur ! moi portugais 	1881-1
99	e136	LOCATION	Saint-Philipj	moi un des premiers citoyens do macao ! moi baptist & l ’ 6gliso de SAINT-PHILIPJ ) 8-l6-majeur ! moi portugais libftor & blel l4 pctclie fut dressce au poiiu 	1881-1
100	e137	LOCATION	Vdlticalo	ssrtltal de la saiie et , pour la sotiteni' i ? dans la pbsitio' i VDLTICALO , trenle quadfttfiiftnes de trois tallies dill ^ i-dnles se disposferent d’ uhe ma-niere 	1881-1
101	e139	LOCATION	Uh	jb baiancais & m ’ 6-laricer par-dessus ce pedestal vivant pour grinlper a lapeftilie , UH manga-bey , iib g6ant de sept pied § , roidit sa lotighe quelle otm’ 	1881-1
102	e140	LOCATION	Macao	surmoil mon i ) ieu , ouij je.les avais foueltes quaud ils grimpdient gauchement k MACAO ; moil dieu , oui , je me moquais d eux apres les avoir 	1881-1
103	e142	LOCATION	Saimira	milieu de cette tourbe impitoyable et rail-leuse . sans le doux et encourageant regard do SAIMIRA , toute pr6ocenp6e , je m’ en dtais apergu , du projet de me 	1881-1
104	e144	LOCATION	Saimira	, je mo serais fait sauler la cervelle d’ un coup do pistolet . mais SAIMIRA m’ iuvilait toujours it resistor . elle semblaitme dire comma cet empereur du mexique 	1881-1
105	e145	LOCATION	Mexique	mais saimira m’ iuvilait toujours it resistor . elle semblaitme dire comma cet empereur du MEXIQUE : « et moi , suis-je sur uii lit de roses ? , , 	1881-1
106	e146	LOCATION	Macao	en fourchelte , enfin faire mil le grimaces que je leur avais enseignees moi-meme a MACAO . aprfes quelques minutes do ce spectacle qu’ il sem-blait plutol donner pour moi 	1881-1
107	e151	LOCATION	Oii	* ex6cutai avec la promptitude du d & aespoir . je me barricade . — OII ni’ assi & ge . — la wranda devicnt un fort . — ce 	1881-1
108	e153	LOCATION	Lea	— le journal de lord campbell . — ce que dit ce journal . — LEA pirates malais et le stfltan de soulou . — trois cents jonquea . — 	1881-1
109	e154	LOCATION	Soulou	— ce que dit ce journal . — lea pirates malais et le stfltan de SOULOU . — trois cents jonquea . — une clmsse formidable . — mort d’ 	1881-1
110	e155	LOCATION	Trois	dit ce journal . — lea pirates malais et le stfltan de soulou . — TROIS cents jonquea . — une clmsse formidable . — mort d’ un mandrill mysl6rieuxet 	1881-1
111	e156	LOCATION	Mort	stfltan de soulou . — trois cents jonquea . — une clmsse formidable . — MORT d’ un mandrill mysl6rieuxet colossal . — explication du squclette blaoc . — torture 	1881-1
112	e158	LOCATION	Torture	— mort d’ un mandrill mysl6rieuxet colossal . — explication du squclette blaoc . — TORTURE d’ un homme r £ duit a ne boire que de 1 ’ excellent 	1881-1
113	e159	LOCATION	Fin	— derni6re f £ te de la station . — comment se termine-t-elle ? — FIN d’ un journal non termini . — cent bouteilles de vin de champagne ne 	1881-1
114	e160	LOCATION	Cent	. — comment se termine-t-elle ? — fin d’ un journal non termini . — CENT bouteilles de vin de champagne ne valent pas un verre d’ eau . — 	1881-1
115	e161	LOCATION	Champagne	? — fin d’ un journal non termini . — cent bouteilles de vin de CHAMPAGNE ne valent pas un verre d’ eau . — mes habits me quiitent . 	1881-1
116	e162	LOCATION	Mes	cent bouteilles de vin de champagne ne valent pas un verre d’ eau . — MES habits me quiitent . — j’ ouvre le combat . — grande lutte d’ 	1881-1
117	e163	LOCATION	J’	ne valent pas un verre d’ eau . — mes habits me quiitent . — J’ ouvre le combat . — grande lutte d’ un homme seul conlre une lie 	1881-1
118	e164	LOCATION	Grande	eau . — mes habits me quiitent . — j’ ouvre le combat . — GRANDE lutte d’ un homme seul conlre une lie enti & re de singes . 	1881-1
119	e165	LOCATION	D’	va crouler . — elle ne tientplus . — une fourrure me sauve . — D’ ob venait cette fourrure enchantde ? — jo lui dois la vie et la 	1881-1
120	e166	LOCATION	Jo	— une fourrure me sauve . — d’ ob venait cette fourrure enchantde ? — JO lui dois la vie et la couronne . — de quelle mani & re 	1881-1
121	e168	LOCATION	J’	gouverne . — un bonhenr royal profondement troub ! 6 par un accroc . — J’ apprends lo sort dc la station anglaise . — jesuis de plus cn plus 	1881-1
122	e169	LOCATION	Jesuis	par un accroc . — j’ apprends lo sort dc la station anglaise . — JESUIS de plus cn plus ador £ de mes sujets . — un nuage dans 	1881-1
123	e170	LOCATION	Mon	de mes sujets . — un nuage dans le ciel . preoccupation sinislre . — MON royaume pour un pantalon ! — joie supreme d’ etre l6te . bonheur encore 	1881-1
124	e171	LOCATION	Joie	dans le ciel . preoccupation sinislre . — mon royaume pour un pantalon ! — JOIE supreme d’ etre l6te . bonheur encore trouble . — un d6chire-ment fatal . 	1881-1
125	e172	LOCATION	Macao	de la nuit , de-cette nuit si tourmeulde , aussi trau-quillement que dans monappartement de MACAO . je dus dormir plusieurs jours . au bout de ce temps indstermius , 	1881-1
126	e173	LOCATION	Bastille	avec la t6nacit6 d' un latude captif daas l’ uae de § tours dc la BASTILLE , le moyen d’ dchapper aux conclusions posees par la logique de ma position 	1881-1
127	e175	LOCATION	Cachbs	. c’ btait assuiemenl l’ appartement de travail de lord campbell . les murs dtaient CACHBS sous utie rangde de cartons qui • renfermaieht assurement des papiers d’ une grande 	1881-1
128	e176	LOCATION	Uansparoiito	mon examen , jo m’ approchai des car-reaux du clocheton , qui ilaieut en corne UANSPAROIITO do chine , a travers lesquels on voil sans ilre vu . jc diri-geai 	1881-1
129	e177	LOCATION	Chine	, jo m’ approchai des car-reaux du clocheton , qui ilaieut en corne uansparoiito do CHINE , a travers lesquels on voil sans ilre vu . jc diri-geai mos yeux 	1881-1
130	e180	LOCATION	Japou	de voyage . - , conlenant les ouvrages les plus eslimds , derits sur le JAPOU , la tartarie , la chine , la nouvelle-gui-nee , la nouvelle-galles et les 	1881-1
131	e181	LOCATION	Tartarie	- , conlenant les ouvrages les plus eslimds , derits sur le japou , la TARTARIE , la chine , la nouvelle-gui-nee , la nouvelle-galles et les autres lies de 	1881-1
132	e182	LOCATION	Chine	les ouvrages les plus eslimds , derits sur le japou , la tartarie , la CHINE , la nouvelle-gui-nee , la nouvelle-galles et les autres lies de 1 ’ ocdanie 	1881-1
133	e183	LOCATION	Nouvelle-Gui-nee	plus eslimds , derits sur le japou , la tartarie , la chine , la NOUVELLE-GUI-NEE , la nouvelle-galles et les autres lies de 1 ’ ocdanie , depuis marco-polo 	1881-1
134	e184	LOCATION	Ocdanie	la chine , la nouvelle-gui-nee , la nouvelle-galles et les autres lies de 1 ’ OCDANIE , depuis marco-polo jusqu’ a dumont d’ urville . la plupart de ces utiles 	1881-1
135	e185	LOCATION	Marco-Polo	la nouvelle-gui-nee , la nouvelle-galles et les autres lies de 1 ’ ocdanie , depuis MARCO-POLO jusqu’ a dumont d’ urville . la plupart de ces utiles ouvrages portant sur 	1881-1
