	ENT_ID	TYPE	TERM	KWIC	source_year
125	e222	LOCATION	(	daniel arnauld . < / article > < article > les robinsons marseillais chapitre xii ( suite . ) le lendemain matin , au réveil , la première pensée des 	1884-1
126	e222	LOCATION	(	daniel arnauld . < / article > < article > les robinsons marseillais chapitre xii ( suite . ) le lendemain matin , au réveil , la première pensée des arnauld . < / article > < article > les robinsons marseillais chapitre xii ( SUITE . ) le lendemain matin , au réveil , la première pensée des nouveaux 	1884-1
127	e223	LOCATION	Nina	surtout il était indispensable de continuer l' œuvre commencée . ainsi que l' avaient dit NINA et rose , il devenait urgent d' élever des étables , des poulaillers ; 	1884-1
128	e224	LOCATION	Rose	était indispensable de continuer l' œuvre commencée . ainsi que l' avaient dit nina et ROSE , il devenait urgent d' élever des étables , des poulaillers ; il fallait 	1884-1
129	e225	LOCATION	Jacques	remplis d' ardeur , avaient-il hâte de compléter leur ouvrage . — eh ! fit JACQUES , n' est-ce point aujourd' hui vendredi ? — qui , répondit ludovic . 	1884-1
130	e229	LOCATION	Joannès	hui vendredi ? — qui , répondit ludovic . — pourquoi cette question ? demanda JOANNÈS . — oui , dit rose , quelle fantaisie nouvelle cherchez-vous à exprimer , 	1884-1
131	e230	LOCATION	Rose	répondit ludovic . — pourquoi cette question ? demanda joannès . — oui , dit ROSE , quelle fantaisie nouvelle cherchez-vous à exprimer , monsieur jacques ? — aucune , 	1884-1
132	e232	LOCATION	Aucune	, dit rose , quelle fantaisie nouvelle cherchez-vous à exprimer , monsieur jacques ? — AUCUNE , mademoiselle , je vous l' assure ; en cherchant à connaître le quantième 	1884-1
133	e237	LOCATION	France	, qu' il me faut songer à tout , maintenant ; si nous étions en FRANCE , à marseille , je réclamerais , dans une administration , pour un tel 	1884-1
134	e238	LOCATION	Marseille	me faut songer à tout , maintenant ; si nous étions en france , à MARSEILLE , je réclamerais , dans une administration , pour un tel surcroît de travail 	1884-1
135	e244	LOCATION	Sycomores	comme « chevaux » de renfort . ceci fait , toute la colonie quitta les SYCOMORES et se rendit au tamarinier . la cargaison flottait toujours sur le convoi , 	1884-1
136	e245	LOCATION	Tamarinier	renfort . ceci fait , toute la colonie quitta les sycomores et se rendit au TAMARINIER . la cargaison flottait toujours sur le convoi , amarré le long du bord 	1884-1
137	e246	LOCATION	Crocodile	reste , quel temps les naufragés avaient mis à les réunir sur le pont du CROCODILE et à les amener à la nouvelle-phocée . les premiers objets débarqués furent les 	1884-1
138	e247	LOCATION	Tamarinier	grande partie de la journée . il fallut renouveler au hangar l' opération accomplie au TAMARINIER , et l' on comprendra facilement combien elle devait être pénible et longue . 	1884-1
139	e249	LOCATION	Bordeaux	l' abri , main tenant ! on passa aux liquides . le seul vin de BORDEAUX était représenté par vingt-cinq tonnes , qui demandèrent un temps assez long â être 	1884-1
140	e250	LOCATION	Europe	fantaisie et de sellerie . les derniers objets mis en ordre furent les plants d' EUROPE , soigneusement rapportés du crocodile par notre ami ludovic . cette fois , un 	1884-1
141	e251	LOCATION	Crocodile	les derniers objets mis en ordre furent les plants d' europe , soigneusement rapportés du CROCODILE par notre ami ludovic . cette fois , un cri général de satisfaction se 	1884-1
142	e258	LOCATION	Bah	se mit à rire et. à railler le menuisier sur ses goûts gastronomiques . — BAH ! bah ! fit le jeune homme , sans paraître ému le moins du 	1884-1
143	e259	LOCATION	Nos	la construction du hangar et la mise à l' a- les robinsons marseillais . — NOS marchandises de bouche sont bien à l' abri , maintenant ! dit joyeusement joannès 	1884-1
144	e260	LOCATION	Joannès	— nos marchandises de bouche sont bien à l' abri , maintenant ! dit joyeusement JOANNÈS . ( p. 12 , c. 3 . ) bri des richesse de la 	1884-1
145	e261	LOCATION	Nina	excellence de la santé de tous . — je ne serai véritablement contente , dit NINA , que lorsque mes pauvres oiseaux seront ici , auprès de moi , sous 	1884-1
146	e264	LOCATION	Regarde	— il fout donc , continua le mécanicien , se disposer au repos . — REGARDE , fit ludovic , qui depuis quelque temps , se promenait de long en 	1884-1
147	e267	LOCATION	Polaire	, la croix du sud , .là-bas , au ras de l' horizon , la POLAIRE , ce qui indiquerait bien notre position auprès de l' équateur , si déjà 	1884-1
148	e269	LOCATION	Grande	ai sommeil . — et sans doute , n' as-tu jamais su distinguer entre la GRANDE ourse et orion ! — par ma foi ! non , j' ignore même 	1884-1
149	e269	LOCATION	Grande	ai sommeil . — et sans doute , n' as-tu jamais su distinguer entre la GRANDE ourse et orion ! — par ma foi ! non , j' ignore même sommeil . — et sans doute , n' as-tu jamais su distinguer entre la grande OURSE et orion ! — par ma foi ! non , j' ignore même ce 	1884-1
150	e270	LOCATION	Grande	ma foi ! non , j' ignore même ce que peuvent être orion ou la GRANDE ourse . — je vais te l' expliquer . — non , pas ce 	1884-1
151	e270	LOCATION	Grande	ma foi ! non , j' ignore même ce que peuvent être orion ou la GRANDE ourse . — je vais te l' expliquer . — non , pas ce foi ! non , j' ignore même ce que peuvent être orion ou la grande OURSE . — je vais te l' expliquer . — non , pas ce soir 	1884-1
152	e274	LOCATION	Sycomores	se mirent au travail . le mécanicien voulait établir , sur ce vaste emplacement des SYCOMORES , une véritable ferme avec toutes ses dépendances , capable , quoique provisoire , 	1884-1
