	ENT_ID	TYPE	TERM	KWIC	source_year
54	e83	LOCATION	Murcie	"ra- / conte avec ce charme qui luiest propre , .que , ds. son.arriyifee i MURCIE / elle se mit- . eri qufete  de.la gent ; de bpwmefses k6tes """	1891-1
55	e84	LOCATION	Gitana	"; tfjcohduirelfai- mable -voyageuse et ses amis ; che  z . une. famviise ; GITANA siifnbmmee hermosa , "" la belle . "" - ; "" i : oii- """	1891-1
56	e85	LOCATION	Hermosa	"mable -voyageuse et ses amis ; che  z . une. famviise ; gitana siifnbmmee HERMOSA , "" la belle . "" - ; "" i : oii- enfile : """	1891-1
57	e86	LOCATION	Oii-	"; gitana siifnbmmee hermosa ,  la belle . "" - ; "" i : OII- enfile : unefriieile et l.on. pinfetre - dans lejquartier pu les gitahos ont 6ta-1 """	1891-1
58	e87	LOCATION	Onereine	sup } ; porteuribijou tres diflerentr losange joiirl termini -par des chairies qui flottent : ONEREINE dorient ne mareherait pas de . eiiieuregr & ce . . glebpatfe hevait. avoir. 	1891-1
59	e92	LOCATION	Toot	[ ... 1 . y .. . . - : - : . ; « TOOT coupi un bruit sestfait ; la ; masse hiimaine sest 6branl6edans la- bai.e.lumineuse de 	1891-1
60	e93	LOCATION	MtemonU	"elleii fpancbissent.dahgete aise le , remparjt enfantih . trois db.ntre ellesstentdebo & v-leur belle  MTEMONU dee.de clartes ... » .-f. : . _ .. ; : : ; "" """	1891-1
61	e94	LOCATION	Gitario	quil tire de jsa / mandoline , ; abandonnel.sbri instrument , aux . mains i-dun-autre GITARIO / : et , .savance .ppurdiril ger le pas des danseuses . -ii a-gard6 	1891-1
62	e95	LOCATION	a-gard6	i-dun-autre gitario / : et , .savance .ppurdiril ger le pas des danseuses . -ii A-GARD6 , passe z , 4 sa ceinture , ses grands ciseaux -deton- , deur 	1891-1
63	e96	LOCATION	AlprsCarmen.savance	- le ; jront haut , ilfait claquer les .. castagnettes-.- - / \ t ALPRSCARMEN.SAVANCE , fcince coimme , ... uri jpnc , , , un cercle dargentinterr.ompu1 sous 	1891-1
64	e97	LOCATION	baiss6	effllesles . .cordons des castagnettes ; elle , tiehtvon ; / front . ; uri.peu BAISS6 , elle na regard ; persbnrie ; . ses joues ; , p4les , 	1891-1
65	e98	LOCATION	Garmen	"tomber lieur.pmbre.sur / ie visage . » - / . ; . lorsque > _ GARMEN ; : sarr6te jegerement  fatiguee , ses compagnesviennenta toui-de v rdle "" et """	1891-1
66	e100	LOCATION	Gorreas	, rivaliser de gr & ce et dentrain . , : cest ramona . - GORREAS , - « . - grande , flexible autant quun palmier , les yeux 	1891-1
67	e101	LOCATION	Ramona.se	brille comme le sole.il. mais-dks quellea-pris les cas ¬ ta gnettes , les paupifcres de RAMONA.SE sont abaiss6es ; une modestie enchaine son regard , une m6me chastet6 modfcre ses 	1891-1
68	e102	LOCATION	Fernanda	yeux velout6s avec. la corn6e dun bleup & le ... . » jenfin laderniere , FERNANDA , « uiie ju ¬ dith s6 , v6rei le visage encadrfi de ban 	1891-1
69	e103	LOCATION	Heures	"deaux dpais , lachevelure lourde , mateet bleuissante ... - » , -  deux HEURES ont . fui . lenthousiaste touriste et ses compagnons de voyage , ravis / """	1891-1
70	e104	LOCATION	Gasparin	"de ses cr6atbres qui paraissaient tant6t deta -- : ch6es de tout . mme de GASPARIN ,  dans sa supreme indulgence , nen eprouve aucun desenchantement : t cesont """	1891-1
71	e106	LOCATION	Gitanas	des miracles et des truands de m .. de amicis . ces belles et poeliques GITANAS qui semblent- navoir pris de lespagne que ce quelleravait de plus-gracieux a offrir , 	1891-1
72	e107	LOCATION	Miranda	"-  \ "" . ii y a quelqiies annes , . aux environs de MIRANDA , ou la. contrfie montagneuse , .pleine dune beauty sauvage , est si.bien : """	1891-1
73	e108	LOCATION	AprSs	s6tait acquis une veritable c6l6brit6 etpresqueun-bon- renom — un renom de bon brigand . — APRSS avoir perdu au jeu tout son avoir , il setait fait chef de bande 	1891-1
74	e111	LOCATION	(	. < / article > < article > enfant de la mer1 ciiaiitre „ v ( suite ) . nous sortimes et , la.voile hiss6e , nous nous mimes k 	1891-1
75	e111	LOCATION	(	. < / article > < article > enfant de la mer1 ciiaiitre „ v ( suite ) . nous sortimes et , la.voile hiss6e , nous nous mimes k < / article > < article > enfant de la mer1 ciiaiitre „ v ( SUITE ) . nous sortimes et , la.voile hiss6e , nous nous mimes k tirer 	1891-1
76	e111	LOCATION	(	. < / article > < article > enfant de la mer1 ciiaiitre „ v ( suite ) . nous sortimes et , la.voile hiss6e , nous nous mimes k < / article > < article > enfant de la mer1 ciiaiitre „ v ( SUITE ) . nous sortimes et , la.voile hiss6e , nous nous mimes k tirer / article > < article > enfant de la mer1 ciiaiitre „ v ( suite ) . nous sortimes et , la.voile hiss6e , nous nous mimes k tirer des 	1891-1
77	e112	LOCATION	6claire	les riuages puis elle selargit peu a peu et devintde plus en plus brillante , 6CLAIRE . quelle ; 6tait en plein par . la fournaise orientale , qui flambait 	1891-1
78	e113	LOCATION	(	de l.eau. ii ar rivait , ven t arriere , . • sa brigantine gon ( 16e et masquant ainsl ses foes , qui ne lui servaient.pas.i grand- . chose 	1891-1
79	e113	LOCATION	(	de l.eau. ii ar rivait , ven t arriere , . • sa brigantine gon ( 16e et masquant ainsl ses foes , qui ne lui servaient.pas.i grand- . chose l.eau. ii ar rivait , ven t arriere , . • sa brigantine gon ( 16E et masquant ainsl ses foes , qui ne lui servaient.pas.i grand- . chose . 	1891-1
80	e114	LOCATION	Saint-Marcouf	hilarion laperut , il s6 ; .trouvait ik peu presla hauteur des deux , lies SAINT-MARCOUF , mais-beaucoup plus- au -large , pour mieux profiter du vent . en tres 	1891-1
81	e115	LOCATION	A.lprs	deux aiiciens se serraient les mains , avec une effusion sans pareille . . « A.LPRS , dit le patron robine , voili. le mousse . : — lui-m6me , 	1891-1
82	e118	LOCATION	Entendu	, robine , cest comme si je te confiais un de mes gargons . — ENTENDU , reprit celui-ci / et sil sy- prte , nous en ferons quelque chose 	1891-1
83	e120	LOCATION	YoilA	, dame 5a cest assez difficile h prdciser , dune manire tout ifait exacte ; YOILA tout juste dix ans quil est cheznous , et k lestime , je pense 	1891-1
84	e126	LOCATION	Barfleiir	"si douce , et nous navions pjus.qua filer , en droite ligne , . sur BARFLEIIR . alors , le novice  belhumaiii se mit k mon service , comme """	1891-1
85	e127	LOCATION	Pervenche	se mit k mon service , comme il dit , et nous visi- ; tarties PERVENCHE , da haut en bas , eest- a-dire du pont jusquau fond de la 	1891-1
86	e129	LOCATION	G.est	-lorsquon : fait route sur -le.port dattache , avec un-bon chargement . . . « G.EST la .que tu coucherasme. dit . belhumain , qui.me tutoya tout de suite , 	1891-1
87	e131	LOCATION	Langlois	, mais qui ne plaisante pas , une fois dehors . — exactement comme papa LANGLOIS , repris-jc ; mais ici , eest encore , plus grand que dans son 	1891-1
88	e132	LOCATION	Et-poussfi	ici , eest encore , plus grand que dans son lougre . » ; - ET-POUSSFI par cette = -curiosite particu- liere aia-jeunesse : .. . ; - — « 	1891-1
89	e133	LOCATION	Pierre	"ne vas.pas me dire vous commeca tout le temps , je-suppose ; je mappelle  PIERRE , et toi ? > . . ... - . -- . .. — """	1891-1
90	e134	LOCATION	Moi	pierre , et toi ? > . . ... - . -- . .. — MOI , jacques . - — eh bien , suffit 1 tu diras . pierre 	1891-1
91	e135	LOCATION	Jacques	et toi ? > . . ... - . -- . .. — moi , JACQUES . - — eh bien , suffit 1 tu diras . pierre , jedirai 	1891-1
92	e138	LOCATION	Moi	parfois de bons moments tout de mcme : as-lu des parents ? ; , — MOI , fis-je , bien stir que jen ai , papa et maman . langlois 	1891-1
93	e140	LOCATION	Saint-L6	, parait- ily sappelait ainsi , .mais , en memettant au monde , a lhospice-de SAINT-L6 , elle mourut , . et je te presente toute. ma far mille dansma 	1891-1
94	e142	LOCATION	Queenstown	jamais dans lecimetiere : des poissons . peutretre as-tu entendu parler de la perte du QUEENSTOWN ; 1 dans la baie de gatteville ? . - . . v.- — 	1891-1
95	e143	LOCATION	Gatteville	peutretre as-tu entendu parler de la perte du queenstown ; 1 dans la baie de GATTEVILLE ? . - . . v.- — parbleu 1 - _ . - — 	1891-1
96	e144	LOCATION	Tel	gatteville ? . - . . v.- — parbleu 1 - _ . - — TEL que tu mc vois , moi et1 deux hommes , -voili tout ce qu 	1891-1
97	e148	LOCATION	Gest	"rnelvint  de faireimportant / et je lui dis : - . ; . « GEST pendant : 1a nuit , qiiil fa.ut.voif "" . cela , et comme- dit """	1891-1
98	e151	LOCATION	Qa	— non ; . dis je , mais tu ne : .peux pas sav.oir comme QA me fera plaisirde me dire , la nuit combee- , quand je.ne serai plus 	1891-1
99	e152	LOCATION	Combee-	ne : .peux pas sav.oir comme qa me fera plaisirde me dire , la nuit COMBEE- , quand je.ne serai plus ici : . voilfc une lumiere.qui ; flambe . 	1891-1
100	e153	LOCATION	Je.ne	pas sav.oir comme qa me fera plaisirde me dire , la nuit combee- , quand JE.NE serai plus ici : . voilfc une lumiere.qui ; flambe . ; .dans le 	1891-1
101	e155	LOCATION	Lariglpis	". . y.c.v \ :  .. . ; v « bien lebpnjdur ; madame LARIGLPIS , . djt le . patron rdbine , ? a "" va-.t-ir "" cdmme """	1891-1
102	e156	LOCATION	Rdbine	". ; v « bien lebpnjdur ; madame lariglpis , . djt le . patron RDBINE , ? a  va-.t-ir "" cdmme vousvdulez ? .- . : — tout """	1891-1
103	e159	LOCATION	Oa	"plus malheiireux ; que nous sur terre . - .  . . . — OA , cest la , verit6 , patron , robine ; . mais , v """	1891-1
104	e161	LOCATION	Motus	"= . l & i oh nait ses ptits chagrins . , ; . — MOTUS s , 6cria. soudain p4re hila- rion ; et  gagnons.la cambuse , "" """	1891-1
105	e164	LOCATION	Qa	"... . -  „ . r — -nous . avons niieux ; quev / QA , . mon \ vieux . ahestrce que tu crois quon te fait venira-barfleur """	1891-1
106	e168	LOCATION	Langlois	"mais , -ce fut tout , et -quand la nappe.fut mise  , . car-maman LANGLOIS avait -youla- , bien faire ; les choses pour ce jour-la , , et """	1891-1
107	e170	LOCATION	Hatioh	- et1 quand elle - tourhait les . -yeux de mon c6le , sans affect HATIOH , il me semblaitvoir , a travers , son : coeur.tout gros , et 	1891-1
108	e174	LOCATION	Guatemala	"d suivre . )  "" cliahles canivet- attraverslamfrique v. a yille .. de ; GUATEMALA : : ; -- "" . . r - ; v t . les """	1891-1
109	e175	LOCATION	Centraie	"r - ; v t . les fecents combats . iivr6s , en am6-i rique CENTRAIE , . parles-san-salvadorien3 aux forces-jajliee3 des1 republjques - , de  guatemala.et de "" """	1891-1
110	e176	LOCATION	Honduras	"centraie , . parles-san-salvadorien3 aux forces-jajliee3 des1 republjques - , de  guatemala.et de "" HONDURAS , ont attirg. lattentionjun peu ironique "" de la .vieille europe ; nous ne """	1891-1
111	e177	LOCATION	Europe	" guatemala.et de "" honduras , ont attirg. lattentionjun peu ironique "" de la .vieille EUROPE ; nous ne pouvons nous empficher • de sourire , nous dont les arm6es """	1891-1
112	e178	LOCATION	Jla	, prqfit6ns-en .potir- pr6senter a nos -lecteurs le croquis-dune de ses plus irit6ressantes citds : JLA villede- guatemala . . . . pour atteindre- guatemala pir rner , , 011 	1891-1
113	e179	LOCATION	Guatemala	.potir- pr6senter a nos -lecteurs le croquis-dune de ses plus irit6ressantes citds : jla villede- GUATEMALA . . . . pour atteindre- guatemala pir rner , , 011 ivient mouiiler 	1891-1
114	e180	LOCATION	Guatemala	atteindre- guatemala pir rner , , 011 ivient mouiiler en raide de ; san-jos6 de GUATEMALA , : qui-.est le pprt de ; la petite rcapitale am6ricaine ... comme : 	1891-1
115	e183	LOCATION	Agua	la-vue . est aussi pittoresque quattrayante . au pied de belies mohtagnes , cdmnje lejmont- AGUA , setend une contr6e remarquable- ment fertile- et accident6e . . de riches estancias 	1891-1
116	e184	LOCATION	Guatemala	superbes -plantations de cafe . .- . - .. - enfin , . on atteint GUATEMALA . . ici nousne pouvons-mieux faire que de renvoyer le lecteur au dessin tres 	1891-1
117	e185	LOCATION	Roie	que de renvoyer le lecteur au dessin tres exact , quen a.fait le capitaine ; ROIE , de la ma ¬ rine royale britaniique . laspect de la detroit de 	1891-1
118	e186	LOCATION	Grande-Barrterc	".auslralienne. et entre celamon- .. cellement-de. rochers ; coralligenes .cons- tituant les atolls dc. la GRANDE-BARRTERC ,  - sur lesquels , viennent , s.-brisen "" eti . -sa : """	1891-1
119	e187	LOCATION	mer	", viennent , s.-brisen  eti . -sa : -. morlir les flols de la MER de gorail . les malheureux royal-marines charges de tenirce. poste ; .. vivent -lant """	1891-1
120	e187	LOCATION	mer	", viennent , s.-brisen  eti . -sa : -. morlir les flols de la MER de gorail . les malheureux royal-marines charges de tenirce. poste ; .. vivent -lant viennent , s.-brisen "" eti . -sa : -. morlir les flols de la mer DE gorail . les malheureux royal-marines charges de tenirce. poste ; .. vivent -lant bien """	1891-1
121	e187	LOCATION	mer	", viennent , s.-brisen  eti . -sa : -. morlir les flols de la MER de gorail . les malheureux royal-marines charges de tenirce. poste ; .. vivent -lant viennent , s.-brisen "" eti . -sa : -. morlir les flols de la mer DE gorail . les malheureux royal-marines charges de tenirce. poste ; .. vivent -lant bien , s.-brisen "" eti . -sa : -. morlir les flols de la mer de GORAIL . les malheureux royal-marines charges de tenirce. poste ; .. vivent -lant bien que """	1891-1
122	e188	LOCATION	Mourn-	; ccnt . cinquantc.heues du premier-village occu- . , -pe par -les blancs . : MOURN- dennui.ou ctre tue.et mangd. par .. les noirs , - tel est le .. 	1891-1
123	e190	LOCATION	Ja-bas	.. --- . . , - . .- . — ou9 quoi ? . — JA-BAS , du-c6t6 de louest . . ... ; quc le diable soit avec vousj 	1891-1
124	e191	LOCATION	Pacifiqne	"ville , elle-m6me , occupe un plateau eleve de  1,200 metres au-dessus du niveau-du PACIFIQNE . ainsr place , - lobservateur avaitvdevantrlui le mont- agua , un des beaux """	1891-1
125	e192	LOCATION	Agua	"1,200 metres au-dessus du niveau-du pacifiqne . ainsr place , - lobservateur avaitvdevantrlui le mont- AGUA , un des beaux volcans des andes .  5 v guatemala est une """	1891-1
126	e193	LOCATION	Andes	"ainsr place , - lobservateur avaitvdevantrlui le mont- agua , un des beaux volcans des ANDES .  5 v guatemala est une ville - neuve . la > capitale """	1891-1
127	e194	LOCATION	Guatemala	"avaitvdevantrlui le mont- agua , un des beaux volcans des andes .  5 v GUATEMALA est une ville - neuve . la > capitale ; de 1 : etat """	1891-1
128	e195	LOCATION	Anligua	une ville - neuve . la > capitale ; de 1 : etat etail. autrefois ANLIGUA , .assise au.pied m6me du volenti , mais la -.lave et ; le3 tremblements 	1891-1
129	e196	LOCATION	Jendoute	. 1 — ces gens aborderont ici . - . . . „ > — JENDOUTE ... lecoute hotte au vent : - la . ? mobilite : .de : 	1891-1
130	e198	LOCATION	Uindique	"lecoute hotte au vent : - la . ? mobilite : .de : la- voile UINDIQUE :  assez : - : .vles- gens qui ; , montent ce radeau """	1891-1
131	e201	LOCATION	Encore	le docteur , -mais ll netait que.temps-darriver. j. > : : - .. . — ENCORE quelque - naufrage sur les ; ; atolls.de la-grande barriere = . - : 	1891-1
132	e202	LOCATION	Ge	grandes et completement vides ; qui se remettra le premier ? ... - . — GE negre . ii a resists le dernier . - voyez il tient encore entre 	1891-1
133	e203	LOCATION	Voyez	? ... - . — ge negre . ii a resists le dernier . - VOYEZ il tient encore entre ses .doigls v crispes lextremite de lecoute ... donnez - 	1891-1
134	e210	LOCATION	Un.postepour	- nouvixles inattendues , projets 1 - contrairi : s. le cap york . — UN.POSTEPOUR les misanthropes . — . le jeu de la vigie . — sinistre decouverte 	1891-1
135	e211	LOCATION	Sinistre	. — un.postepour les misanthropes . — . le jeu de la vigie . — SINISTRE decouverte . -sauves-t t- go quon trouve dans le cairn . - do 1 	1891-1
